"﻿变量名",type,targetType,targetType2,targetArg,targetArg2,yyID,point,award,isShow,sort,title,title_tw,title_en,title_vn,title_kr,desc,desc_tw,desc_en,desc_vn,desc_kr,jumpTo,languages
4034,4,40,40,1,100150,,50,{rmb=200;2508=1},,10,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 150,冒險之路通關第150關,Clear Adventure Road level 150,Adventure Road vượt ải 150,모험의 길 스테이지150 클리어,endlessTower,
4035,4,44,44,10,,,10,{rmb=50;gold=20000},,1,S Dispatch Quest,S級派遣任務,S Dispatch Quest,Nhiệm Vụ Điều Phái S,S급 파견 퀘스트,Complete S Dispatch Mission 10 times,S級派遣任務完成10次,Complete S Dispatch Mission 10 times,Hoàn thành nhiệm vụ Điều Phái S 10 lần,S급 파견 퀘스트 10회 완료,dispatchTask,
4036,4,44,44,20,,,15,{rmb=50;gold=20000},,2,S Dispatch Quest,S級派遣任務,S Dispatch Quest,Nhiệm Vụ Điều Phái S,S급 파견 퀘스트,Complete S Dispatch Mission 20 times,S級派遣任務完成20次,Complete S Dispatch Mission 20 times,Hoàn thành nhiệm vụ Điều Phái S 20 lần,S급 파견 퀘스트 20회 완료,dispatchTask,
4037,4,44,44,50,,,20,{rmb=50;gold=20000},,3,S Dispatch Quest,S級派遣任務,S Dispatch Quest,Nhiệm Vụ Điều Phái S,S급 파견 퀘스트,Complete S Dispatch Mission 50 times,S級派遣任務完成50次,Complete S Dispatch Mission 50 times,Hoàn thành nhiệm vụ Điều Phái S 50 lần,S급 파견 퀘스트 50회 완료,dispatchTask,
4038,4,44,44,100,,,30,{rmb=50;gold=20000},,4,S Dispatch Quest,S級派遣任務,S Dispatch Quest,Nhiệm Vụ Điều Phái S,S급 파견 퀘스트,Complete S Dispatch Mission 100 times,S級派遣任務完成100次,Complete S Dispatch Mission 100 times,Hoàn thành nhiệm vụ Điều Phái S 100 lần,S급 파견 퀘스트 100회 완료,dispatchTask,
4039,4,44,44,500,,,40,{rmb=100;gold=20000},,5,S Dispatch Quest,S級派遣任務,S Dispatch Quest,Nhiệm Vụ Điều Phái S,S급 파견 퀘스트,Complete S Dispatch Mission 500 times,S級派遣任務完成500次,Complete S Dispatch Mission 500 times,Hoàn thành nhiệm vụ Điều Phái S 500 lần,S급 파견 퀘스트 500회 완료,dispatchTask,
4040,4,45,45,10,,,20,{rmb=50;gold=20000},,1,S+ Dispatch Quest,S+級派遣任務,S+ Dispatch Quest,Nhiệm Vụ Điều Phái S+,S+급 파견 퀘스트,Complete S+ Dispatch Mission 10 times,S+級派遣任務完成10次,Complete S+ Dispatch Mission 10 times,Hoàn thành nhiệm vụ Điều Phái S+ 10 lần,S+급 파견 퀘스트 10회 완료,dispatchTask,
4041,4,45,45,20,,,25,{rmb=50;gold=20000},,2,S+ Dispatch Quest,S+級派遣任務,S+ Dispatch Quest,Nhiệm Vụ Điều Phái S+,S+급 파견 퀘스트,Complete S+ Dispatch Mission 20 times,S+級派遣任務完成20次,Complete S+ Dispatch Mission 20 times,Hoàn thành nhiệm vụ Điều Phái S+ 20 lần,S+급 파견 퀘스트 20회 완료,dispatchTask,
4042,4,45,45,50,,,30,{rmb=50;gold=20000},,3,S+ Dispatch Quest,S+級派遣任務,S+ Dispatch Quest,Nhiệm Vụ Điều Phái S+,S+급 파견 퀘스트,Complete S+ Dispatch Mission 50 times,S+級派遣任務完成50次,Complete S+ Dispatch Mission 50 times,Hoàn thành nhiệm vụ Điều Phái S+ 50 lần,S+급 파견 퀘스트 50회 완료,dispatchTask,
4043,4,45,45,100,,,40,{rmb=50;gold=20000},,4,S+ Dispatch Quest,S+級派遣任務,S+ Dispatch Quest,Nhiệm Vụ Điều Phái S+,S+급 파견 퀘스트,Complete S+ Dispatch Mission 100 times,S+級派遣任務完成100次,Complete S+ Dispatch Mission 100 times,Hoàn thành nhiệm vụ Điều Phái S+ 100 lần,S+급 파견 퀘스트 100회 완료,dispatchTask,
4044,4,45,45,500,,,50,{rmb=100;gold=20000},,5,S+ Dispatch Quest,S+級派遣任務,S+ Dispatch Quest,Nhiệm Vụ Điều Phái S+,S+급 파견 퀘스트,Complete S+ Dispatch Mission 500 times,S+級派遣任務完成500次,Complete S+ Dispatch Mission 500 times,Hoàn thành nhiệm vụ Điều Phái S+ 500 lần,S+급 파견 퀘스트 500회 완료,dispatchTask,
4045,4,40,40,1,100160,,20,{rmb=200;gold=20000},,11,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 160,冒險之路通關第160關,Clear Adventure Road level 160,Adventure Road vượt ải 160,모험의 길 스테이지160 클리어,endlessTower,
4046,4,40,40,1,100170,,20,{rmb=200;gold=20000},,12,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 170,冒險之路通關第170關,Clear Adventure Road level 170,Adventure Road vượt ải 170,모험의 길 스테이지170 클리어,endlessTower,
4047,4,40,40,1,100180,,20,{rmb=200;gold=20000},,13,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 180,冒險之路通關第180關,Clear Adventure Road level 180,Adventure Road vượt ải 180,모험의 길 스테이지180 클리어,endlessTower,
4048,4,40,40,1,100190,,20,{rmb=200;gold=20000},,14,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 190,冒險之路通關第190關,Clear Adventure Road level 190,Adventure Road vượt ải 190,모험의 길 스테이지190 클리어,endlessTower,
4049,4,40,40,1,100200,,50,{rmb=200;2516=1},,15,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 200,冒險之路通關第200關,Clear Adventure Road level 200,Adventure Road vượt ải 200,모험의 길 스테이지200 클리어,endlessTower,
4050,4,40,40,1,100210,,20,{rmb=200;gold=20000},,16,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 210,冒險之路通關第210關,Clear Adventure Road level 210,Adventure Road vượt ải 210,모험의 길 스테이지210 클리어,endlessTower,
4051,4,40,40,1,100220,,20,{rmb=200;gold=20000},,17,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 220,冒險之路通關第220關,Clear Adventure Road level 220,Adventure Road vượt ải 220,모험의 길 스테이지220 클리어,endlessTower,
4052,4,40,40,1,100230,,20,{rmb=200;gold=20000},,18,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 230,冒險之路通關第230關,Clear Adventure Road level 230,Adventure Road vượt ải 230,모험의 길 스테이지230 클리어,endlessTower,
4053,4,40,40,1,100240,,20,{rmb=200;gold=20000},,19,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 240,冒險之路通關第240關,Clear Adventure Road level 240,Adventure Road vượt ải 240,모험의 길 스테이지240 클리어,endlessTower,
4054,4,40,40,1,100250,,50,{rmb=200;gold=20000},,20,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 250,冒險之路通關第250關,Clear Adventure Road level 250,Adventure Road vượt ải 250,모험의 길 스테이지250 클리어,endlessTower,
4055,4,40,40,1,100260,,20,{rmb=200;gold=20000},,21,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 260,冒險之路通關第260關,Clear Adventure Road level 260,Adventure Road vượt ải 260,모험의 길 스테이지260 클리어,endlessTower,
4056,4,40,40,1,100270,,20,{rmb=200;gold=20000},,22,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 270,冒險之路通關第270關,Clear Adventure Road level 270,Adventure Road vượt ải 270,모험의 길 스테이지270 클리어,endlessTower,
4057,4,40,40,1,100280,,20,{rmb=200;gold=20000},,23,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 280,冒險之路通關第280關,Clear Adventure Road level 280,Adventure Road vượt ải 280,모험의 길 스테이지280 클리어,endlessTower,
4058,4,40,40,1,100290,,20,{rmb=200;gold=20000},,24,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 290,冒險之路通關第290關,Clear Adventure Road level 290,Adventure Road vượt ải 290,모험의 길 스테이지290 클리어,endlessTower,
4059,4,40,40,1,100300,,50,{rmb=200;2517=1},,25,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 300,冒險之路通關第300關,Clear Adventure Road level 300,Adventure Road vượt ải 300,모험의 길 스테이지300 클리어,endlessTower,
4060,4,40,40,1,100310,,30,{rmb=300;gold=20000},,26,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 310,冒險之路通關第310關,Clear Adventure Road level 310,Adventure Road vượt ải 310,모험의 길 스테이지310 클리어,endlessTower,
4061,4,40,40,1,100320,,30,{rmb=300;gold=20000},,27,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 320,冒險之路通關第320關,Clear Adventure Road level 320,Adventure Road vượt ải 320,모험의 길 스테이지320 클리어,endlessTower,
4062,4,40,40,1,100330,,30,{rmb=300;gold=20000},,28,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 330,冒險之路通關第330關,Clear Adventure Road level 330,Adventure Road vượt ải 330,모험의 길 스테이지330 클리어,endlessTower,
4063,4,40,40,1,100340,,30,{rmb=300;gold=20000},,29,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 340,冒險之路通關第340關,Clear Adventure Road level 340,Adventure Road vượt ải 340,모험의 길 스테이지340 클리어,endlessTower,
4064,4,40,40,1,100350,,50,{rmb=300;2524=1},,30,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 350,冒險之路通關第350關,Clear Adventure Road level 350,Adventure Road vượt ải 350,모험의 길 스테이지350 클리어,endlessTower,
4065,4,40,40,1,100360,,30,{rmb=300;gold=20000},,31,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 360,冒險之路通關第360關,Clear Adventure Road level 360,Adventure Road vượt ải 360,모험의 길 스테이지360 클리어,endlessTower,
4066,4,40,40,1,100370,,30,{rmb=300;gold=20000},,32,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 370,冒險之路通關第370關,Clear Adventure Road level 370,Adventure Road vượt ải 370,모험의 길 스테이지370 클리어,endlessTower,
4067,4,40,40,1,100380,,30,{rmb=300;gold=20000},,33,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 380,冒險之路通關第380關,Clear Adventure Road level 380,Adventure Road vượt ải 380,모험의 길 스테이지380 클리어,endlessTower,
4068,4,40,40,1,100390,,30,{rmb=300;gold=20000},,34,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 390,冒險之路通關第390關,Clear Adventure Road level 390,Adventure Road vượt ải 390,모험의 길 스테이지390 클리어,endlessTower,
4069,4,40,40,1,100400,,50,{rmb=300;2525=1},,35,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 400,冒險之路通關第400關,Clear Adventure Road level 400,Adventure Road vượt ải 400,모험의 길 스테이지400 클리어,endlessTower,
,4,40,40,1,100410,,30,{rmb=300;gold=20000},,36,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 410,冒險之路通關第410關,Clear Adventure Road level 410,Adventure Road vượt ải 410,모험의 길 스테이지410 클리어,endlessTower,
,4,40,40,1,100420,,30,{rmb=300;gold=20000},,37,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 420,冒險之路通關第420關,Clear Adventure Road level 420,Adventure Road vượt ải 420,모험의 길 스테이지420 클리어,endlessTower,
,4,40,40,1,100430,,30,{rmb=300;gold=20000},,38,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 430,冒險之路通關第430關,Clear Adventure Road level 430,Adventure Road vượt ải 430,모험의 길 스테이지430 클리어,endlessTower,
,4,40,40,1,100440,,30,{rmb=300;gold=20000},,39,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 440,冒險之路通關第440關,Clear Adventure Road level 440,Adventure Road vượt ải 440,모험의 길 스테이지440 클리어,endlessTower,
,4,40,40,1,100450,,50,{rmb=300;gold=20000},,40,Adventure Road,冒險之路,Adventure Road,Mạo hiểm con đường,모험의 길,Clear Adventure Road level 450,冒險之路通關第450關,Clear Adventure Road level 450,Adventure Road vượt ải 450,모험의 길 스테이지450 클리어,endlessTower,
,,,,,,,,,,,,,,,,,,,,,,
4100,4,79,7901,1,,,10,{rmb=20;2518=1},,1,First fish,第一條魚,First fish,Con cá đầu tiên,첫 번째 물고기,Successfully caught a fish,成功釣上一條魚,Successfully caught a fish,Câu thành công một con cá,물고기 한마리 낚시 성공,,<cn;kr;tw;en>
4101,4,79,7902,200,,,50,{rmb=200;gold=20000},FALSE,1,200 fish,200條魚,200 fish,200 con cá,물고기 200마리,Cumulatively successfully caught 200 fish,累計成功釣上200條魚,Cumulatively successfully caught 200 fish,Tích lũy bắt thành công 200 con cá,물고기 200마리 낚시 성공,,<cn;kr;tw;en>
4102,4,79,7903,1,2,,30,{rmb=50;2522=1},,1,The old man and the sea,老人與海,The old man and the sea,Ông già và biển cả,노인과 바다,Successfully caught an Pokemon,成功釣上一個精靈,Successfully caught an Pokemon,Bắt thành công một con yêu tinh,포켓몬 1개 낚시 성공,,<cn;kr;tw;en>
4103,4,79,7904,100,3,,50,{rmb=200;gold=20000},,1,Lost bait,丟失的魚餌,Lost bait,Mất mồi,잃어버린 미끼,Catch an old bag or strange treasure chest 100 times,累積100次釣上陳舊的袋子或奇怪的寶箱,Catch an old bag or strange treasure chest 100 times,Bắt túi cũ hoặc rương kho báu lạ 100 lần,낡은 자루또는 이상한 보물상자 누적 낚시 100회,,<cn;kr;tw;en>
4104,4,78,7801,1,1031,,50,{rmb=100;gold=20000},FALSE,1,Catch a tyrannosaurus,釣上暴鯉龍,Catch a tyrannosaurus,Đón bão,갸라도스 낚기,Successfully caught a tyrannosaurus Pokemon,成功釣上一隻暴鯉龍精靈,Successfully caught a tyrannosaurus Pokemon,Bắt thành công một con khủng long bạo chúa,갸라도스 낚시 성공,,<cn;kr;tw;en>
4105,4,78,7802,1,1041,,50,{rmb=100;gold=20000},FALSE,1,Catch a leaping fish,釣上水躍魚,Catch a leaping fish,Bắt một con cá nhảy,물짱이 낚기,Successfully caught a water leaping fish Pokemon,成功釣上一隻水躍魚精靈,Successfully caught a water leaping fish Pokemon,Bắt thành công một con cá nhảy nước,물짱이 낚시 성공,,<cn;kr;tw;en>
4106,4,78,7803,1,101,,20,{rmb=30;gold=20000},FALSE,1,Catch a shellless sea hare,釣上無殼海兔,Catch a shellless sea hare,Bắt một con thỏ biển không vỏ,깝질무 낚기,Successfully caught shellless sea hare,成功釣上無殼海兔,Successfully caught shellless sea hare,Bắt thành công thỏ biển không vỏ,깝질무 낚시 성공,,<cn;kr;tw;en>
4107,4,78,7804,1,102,,20,{rmb=30;gold=20000},FALSE,1,Catch a small ball flying fish,釣上小球飛魚,Catch a small ball flying fish,Bắt một con cá bay bóng nhỏ,타만타 낚기,Successfully caught small ball flying fish,成功釣上小球飛魚,Successfully caught small ball flying fish,Bắt thành công cá chuồn,타만타  낚시 성공,,<cn;kr;tw;en>
4108,4,78,7805,1,103,,20,{rmb=30;gold=20000},FALSE,1,Catch a wild bass,釣上野蠻鱸魚,Catch a wild bass,Bắt một con cá vược hoang dã,배쓰나이 낚기,Successfully caught wild bass,成功釣上野蠻鱸魚,Successfully caught wild bass,Bắt thành công cá vược hoang dã,배쓰나이  낚시 성공,,<cn;kr;tw;en>
4109,4,78,7806,1,104,,20,{rmb=30;gold=20000},FALSE,1,Catch a spider,釣上滴蛛,Catch a spider,Bắt một con nhện,물거미 낚기,Successfully caught the drip spider,成功釣上滴蛛,Successfully caught the drip spider,Bắt thành công con nhện nhỏ giọt,물거미  낚시 성공,,<cn;kr;tw;en>
4110,4,78,7807,1,105,,20,{rmb=30;gold=20000},FALSE,1,Catch the gem starfish,釣上寶石海星,Catch the gem starfish,Bắt sao biển đá quý,아쿠스타 낚기,Successfully caught the gem starfish,成功釣上寶石海星,Successfully caught the gem starfish,Bắt thành công sao biển đá quý,아쿠스타  낚시 성공,,<cn;kr;tw;en>
4111,4,78,7808,1,201,,30,{rmb=50;gold=20000},FALSE,1,Catch a roaring whale,釣上吼吼鯨,Catch a roaring whale,Bắt một con cá voi đang gầm thét,고래왕자 낚기,Successfully caught roaring whale,成功釣上吼吼鯨,Successfully caught roaring whale,Bắt thành công cá voi gầm,고래왕자  낚시 성공,,<cn;kr;tw;en>
4112,4,78,7809,1,202,,30,{rmb=50;gold=20000},FALSE,1,Catch the Ancient Airacantha,釣上古空棘魚,Catch the Ancient Airacantha,Bắt airacanthopus cổ đại,시라칸 낚기,Successfully caught the ancient airacanthopus,成功釣上古空棘魚,Successfully caught the ancient airacanthopus,Bắt thành công airacanthopus cổ đại,시라칸   낚시 성공,,<cn;kr;tw;en>
4113,4,78,7810,1,203,,30,{rmb=50;gold=20000},FALSE,1,Catch the Catfish King,釣上鯰魚王,Catch the Catfish King,Catch the Catfish King,메깅 낚기,Successfully caught the catfish king,成功釣上鯰魚王,Successfully caught the catfish king,Bắt thành công vua cá trê,메깅  낚시 성공,,<cn;kr;tw;en>
4114,4,78,7811,1,204,,30,{rmb=50;gold=20000},FALSE,1,Catch the gill fish,釣上鰓魚海獸,Catch the gill fish,Bắt cá mang,어치르돈 낚기,Successfully caught gill fish,成功釣上鰓魚海獸,Successfully caught gill fish,Bắt thành công cá mang và thú biển,어치르돈 낚시 성공,,<cn;kr;tw;en>
4115,4,80,80,8,,,50,{rmb=50;2519=1},,1,Fishing master,垂釣高手,Fishing master,Bậc thầy câu cá,낚시 고수,Reach level 8 in fishing,釣魚等級達到8級,Reach level 8 in fishing,Đạt cấp độ câu cá 8,낚시 레벨 8레벨 달성,,<cn;kr;tw;en>
4116,4,80,80,13,,,50,{rmb=100;2520=1},,2,Fishing expert,垂釣達人,Fishing expert,Chuyên gia câu cá,낚시 장인,Reach level 13 in fishing,釣魚等級達到13級,Reach level 13 in fishing,Đạt cấp 13 khi câu cá,낚시 레벨 13레벨 달성,,<cn;kr;tw;en>
4117,4,80,80,17,,,50,{rmb=200;2521=1},,3,Master Fishing,垂釣宗師,Master Fishing,Câu cá thành thạo,낚시 마스터,Reach level 17 in fishing,釣魚等級達到17級,Reach level 17 in fishing,Đạt cấp 17 khi câu cá,낚시 레벨 17레벨 달성,,<cn;kr;tw;en>
4118,4,78,7812,1,106,,20,{rmb=30;gold=20000},FALSE,1,Catch the Horsea,釣上墨海馬,Catch the Horsea,404,포획 쏘드라,Successfully caught Horsea,成功釣上墨海馬,Successfully caught Horsea,404,낚시 성공 쏘드라,,<cn;kr;tw;en>
4119,4,78,7813,1,107,,20,{rmb=30;gold=20000},FALSE,1,Catch Lumineon,釣上霓虹魚,Catch Lumineon,404,포획 네오라이트,Successfully caught Lumineon,成功釣上霓虹魚,Successfully caught Lumineon,404,낚시 성공 네오라이트,,<cn;kr;tw;en>
4120,4,78,7814,1,205,,30,{rmb=50;gold=20000},FALSE,1,Catch Tentacool,釣上瑪瑙水母,Catch Tentacool,404,포획 왕눈해,Successfully caught Tentacool,成功釣上瑪瑙水母,Successfully caught Tentacool,404,낚시 성공 왕눈해,,<cn;kr;tw;en>
4121,4,78,7815,1,206,,30,{rmb=50;gold=20000},FALSE,1,Catch the Octillery,釣上章魚桶,Catch the Octillery,404,포획 대포무노,Successfully caught the Octillery,成功釣上章魚桶,Successfully caught the Octillery,404,낚시 성공 대포무노,,<cn;kr;tw;en>
4122,4,78,7816,1,9999,,50,{rmb=200;gold=20000},FALSE,2,"Catch ""Kyogre""","釣上""蓋歐卡""","Catch ""Kyogre""",404,포획 “가이오가”,"Successfully caught ""Kyogre"" in the fishing competition","在釣魚大賽中成功釣上""蓋歐卡""","Successfully caught ""Kyogre"" in the fishing competition",404,낚시 대회에서 “가이오가” 낚시 성공,,<cn;kr;tw;en>
4123,4,89,89,1,,,50,{rmb=200;gold=20000},,1,"""Clear the first round!""",一周目通關!,"""Clear the first round!""",404,"""첫 통관!""",Successfully cleared all Gym dungeon (excluding the owner),成功通關所有道館副本(不包括館主),Successfully cleared all Gym dungeon (excluding the owner),404,체육관 던전 모두 클리어(관장 포함하지 않음),,<cn;kr;tw>
4124,4,89,89,4,,,50,{rmb=350;2523=1},,2,Gym Challenger,道館挑戰者,Gym Challenger,404,도관 도전자,Successfully cleared all Gym dungeon in total 4 times(excluding the owner),累計4次成功通關所有道館副本(不包括館主),Successfully cleared all Gym dungeon in total 4 times(excluding the owner),404,누적 4회 체육관 던전 모두 클리어(관장 포함하지 않음),,<cn;kr;tw>
,,,,,,,,,,,,,,,,,,,,,,
5001,5,46,46,100,,,10,{rmb=30;coin1=400},,1,Undefeated,百戰不殆,Undefeated,Trăm Trận Trăm Thắng,백전불태,Fight in the Arena 100 times,競技場戰鬥100次,Fight in the Arena 100 times,Đấu Trường chiến đấu 100 lần,아레나 전투 100회,arena,
5002,5,46,46,200,,,15,{rmb=30;coin1=400},,2,Fearless Fighter,越戰越勇,Fearless Fighter,Cành Đánh Càng Hăng,용사의 길,Fight in the Arena 200 times,競技場戰鬥200次,Fight in the Arena 200 times,Đấu Trường chiến đấu 200 lần,아레나 전투 200회,arena,
5003,5,46,46,500,,,20,{rmb=50;coin1=600},,3,Arena Manic,競技狂人,Arena Manic,Cuồng Nhân Thi Đấu,아레나 매니아,Fight in the Arena 500 times,競技場戰鬥500次,Fight in the Arena 500 times,Đấu Trường chiến đấu 500 lần,아레나 전투 500회,arena,
5004,5,46,46,1000,,,30,{rmb=50;coin1=600},,4,Informidable Fighter,戰遍天下無敵手,Informidable Fighter,Vô Địch Thiên Hạ,천하무적,Fight in the Arena 1000 times,競技場戰鬥1000次,Fight in the Arena 1000 times,Đấu Trường chiến đấu 1000 lần,아레나 전투 1000회,arena,
5005,5,46,46,2000,,,50,{rmb=100;coin1=800},,5,Relentless Fighter,不戰不休,Relentless Fighter,Không Chiến Không Nghỉ,계속되는 전투,Fight in the Arena 2000 times,競技場戰鬥2000次,Fight in the Arena 2000 times,Đấu Trường chiến đấu 2000 lần,아레나 전투 2000회,arena,
5006,5,46,46,5000,,,50,{rmb=100;2509=1},,6,Ending with a Battle,以戰止戰,Ending with a Battle,Lấy Chiến Ngừng Chiến,이전지전,Fight in the Arena 5000 times,競技場戰鬥5000次,Fight in the Arena 5000 times,Đấu Trường chiến đấu 5000 lần,아레나 전투 5000회,arena,
5007,5,47,47,5000,,,10,{rmb=30;coin1=400},,1,Honor Coins,榮譽幣,Honor Coins,Đồng tiền danh dự,명예 코인,Own 5000honor coins,擁有榮譽幣5000個,Own 5000honor coins,Xu Vinh Dự đạt 5000,명예 코인 5000개 보유,arena,
5008,5,47,47,10000,,,15,{rmb=30;coin1=400},,2,Honor Coins,榮譽幣,Honor Coins,Đồng tiền danh dự,명예 코인,Own 10000honor coins,擁有榮譽幣10000個,Own 10000honor coins,Xu Vinh Dự đạt 10000,명예 코인 10000개 보유,arena,
5009,5,47,47,50000,,,20,{rmb=50;coin1=600},,3,Honor Coins,榮譽幣,Honor Coins,Đồng tiền danh dự,명예 코인,Own 50000honor coins,擁有榮譽幣50000個,Own 50000honor coins,Xu Vinh Dự đạt 50000,명예 코인 50000개 보유,arena,
5010,5,47,47,100000,,,30,{rmb=50;coin1=600},,4,Honor Coins,榮譽幣,Honor Coins,Đồng tiền danh dự,명예 코인,Own 100000honor coins,擁有榮譽幣100000個,Own 100000honor coins,Xu Vinh Dự đạt 100000,명예 코인 100000개 보유,arena,
5011,5,47,47,500000,,,50,{rmb=100;coin1=800},,5,Honor Coins,榮譽幣,Honor Coins,Đồng tiền danh dự,명예 코인,Own 500000honor coins,擁有榮譽幣500000個,Own 500000honor coins,Xu Vinh Dự đạt 500000,명예 코인 500000개 보유,arena,
5012,5,49,49,10,,,10,{rmb=30;850=50},,1,Indigo Plateau Conference,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Sign up for Indigo Plateau Conference 10 times,報名參賽石英大會10次,Sign up for Indigo Plateau Conference 10 times,Đăng ký tham gia Indigo Plateau Conference 10 lần,석영 대회 참가 신청 10회,craft,
5013,5,49,49,50,,,15,{rmb=50;850=50},,2,Indigo Plateau Conference,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Sign up for Indigo Plateau Conference 50 times,報名參賽石英大會50次,Sign up for Indigo Plateau Conference 50 times,Đăng ký tham gia Indigo Plateau Conference 50 lần,석영 대회 참가 신청 50회,craft,
5014,5,49,49,100,,,20,{rmb=50;850=100},,3,Indigo Plateau Conference,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Sign up for Indigo Plateau Conference 100 times,報名參賽石英大會100次,Sign up for Indigo Plateau Conference 100 times,Đăng ký tham gia Indigo Plateau Conference 100 lần,석영 대회 참가 신청 100회,craft,
5015,5,49,49,200,,,30,{rmb=100;850=150},,4,Indigo Plateau Conference,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Sign up for Indigo Plateau Conference 200 times,報名參賽石英大會200次,Sign up for Indigo Plateau Conference 200 times,Đăng ký tham gia Indigo Plateau Conference 200 lần,석영 대회 참가 신청 200회,craft,
5016,5,49,49,300,,,50,{rmb=150;850=200},,5,Indigo Plateau Conference,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Sign up for Indigo Plateau Conference 300 times,報名參賽石英大會300次,Sign up for Indigo Plateau Conference 300 times,Đăng ký tham gia Indigo Plateau Conference 300 lần,석영 대회 참가 신청 300회,craft,
5017,5,49,49,500,,,50,{rmb=200;850=300},,6,Indigo Plateau Conference,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Sign up for Indigo Plateau Conference 500 times,報名參賽石英大會500次,Sign up for Indigo Plateau Conference 500 times,Đăng ký tham gia Indigo Plateau Conference 500 lần,석영 대회 참가 신청 500회,craft,
,,,,,,,,,,,,,,,,,,,,,,
6001,6,51,51,10,,,10,{rmb=20;gold=20000},,1,New friend,新朋友,New friend,Bạn Mới,새로운 친구,Have 10 friends,擁有10個好友,Have 10 friends,Có 10 Bạn Bè,친구 10명 보유,,
6002,6,51,51,30,,,20,{rmb=20;gold=20000},,2,Socialite,社交達人,Socialite,Chuyên Gia Xã Giao,사교의 달인,Have 30 friends,擁有30個好友,Have 30 friends,Có 30 Bạn Bè,친구 30명 보유,,
6003,6,51,51,60,,,30,{rmb=20;gold=20000},,3,Excellent Swimmer,浪裡小白龍,Excellent Swimmer,Tiểu Bạch Long,소백룡,Have 60 friends,擁有60個好友,Have 60 friends,Có 60 Bạn Bè,친구 60명 보유,,
6004,6,52,52,100,,,10,{rmb=30;gold=20000},,1,Gift rose,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Send energy 100 times,贈送體力100次,Send energy 100 times,Tặng Thể Lực 100 lần,체력 증정 100회,,
