变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
112207,12,2,7,{gold=500000;50011=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
112208,12,2,8,{gold=540000;50011=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
112301,12,3,1,{gold=350000;50011=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
112302,12,3,2,{gold=410000;50011=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
112303,12,3,3,{gold=480000;50011=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
112304,12,3,4,{gold=540000;50011=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
112305,12,3,5,{gold=620000;50011=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
112306,12,3,6,{gold=680000;50011=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
112307,12,3,7,{gold=750000;50011=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
112308,12,3,8,{gold=810000;50011=10;59002=10;501=1;223=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
112401,12,4,1,{gold=530000;50011=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
112402,12,4,2,{gold=620000;50011=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
112403,12,4,3,{gold=720000;50011=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
112404,12,4,4,{gold=810000;50011=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
112405,12,4,5,{gold=930000;50011=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
112406,12,4,6,{gold=1020000;50011=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
112407,12,4,7,{gold=1130000;50011=12;59002=12;501=2;233=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
112408,12,4,8,{gold=1220000;50011=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
112501,12,5,1,{gold=800000;50011=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
112502,12,5,2,{gold=930000;50011=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
112503,12,5,3,{gold=1080000;50011=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
112504,12,5,4,{gold=1220000;50011=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
112505,12,5,5,{gold=1400000;50011=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
112506,12,5,6,{gold=1530000;50011=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
112507,12,5,7,{gold=1700000;50011=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
112508,12,5,8,{gold=1830000;50011=13;59002=13;203=1;213=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
112601,12,6,1,{gold=1200000;50011=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
112602,12,6,2,{gold=1400000;50011=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
112603,12,6,3,{gold=1620000;50011=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
112604,12,6,4,{gold=1830000;50011=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
112605,12,6,5,{gold=2100000;50011=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
112606,12,6,6,{gold=2300000;50011=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
112607,12,6,7,{gold=2550000;50011=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
112608,12,6,8,{gold=2750000;50011=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
112701,12,7,1,{gold=1800000;50011=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
112702,12,7,2,{gold=2100000;50011=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
112703,12,7,3,{gold=2430000;50011=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
112704,12,7,4,{gold=2750000;50011=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
112705,12,7,5,{gold=3150000;50011=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
112706,12,7,6,{gold=3450000;50011=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
112707,12,7,7,{gold=3830000;50011=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
112708,12,7,8,{gold=4130000;50011=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
112801,12,8,1,{gold=2700000;50011=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
112802,12,8,2,{gold=3150000;50011=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
112803,12,8,3,{gold=3650000;50011=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
112804,12,8,4,{gold=4130000;50011=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
112805,12,8,5,{gold=4730000;50011=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
112806,12,8,6,{gold=5180000;50011=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
112807,12,8,7,{gold=5750000;50011=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
112808,12,8,8,{gold=6200000;50011=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
113101,13,1,1,{gold=150000;50011=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
113102,13,1,2,{gold=180000;50011=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
113103,13,1,3,{gold=210000;50011=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
113104,13,1,4,{gold=240000;50011=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
113105,13,1,5,{gold=270000;50011=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
113106,13,1,6,{gold=300000;50011=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
113107,13,1,7,{gold=330000;50011=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
113108,13,1,8,{gold=360000;50011=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
113201,13,2,1,{gold=230000;50011=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
113202,13,2,2,{gold=270000;50011=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
113203,13,2,3,{gold=320000;50011=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
113204,13,2,4,{gold=360000;50011=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
113205,13,2,5,{gold=410000;50011=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
113206,13,2,6,{gold=450000;50011=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
113207,13,2,7,{gold=500000;50011=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
113208,13,2,8,{gold=540000;50011=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
113301,13,3,1,{gold=350000;50011=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
113302,13,3,2,{gold=410000;50011=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
113303,13,3,3,{gold=480000;50011=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
113304,13,3,4,{gold=540000;50011=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
113305,13,3,5,{gold=620000;50011=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
113306,13,3,6,{gold=680000;50011=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
113307,13,3,7,{gold=750000;50011=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
113308,13,3,8,{gold=810000;50011=10;59002=10;501=1;223=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
113401,13,4,1,{gold=530000;50011=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
113402,13,4,2,{gold=620000;50011=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
113403,13,4,3,{gold=720000;50011=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
113404,13,4,4,{gold=810000;50011=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
113405,13,4,5,{gold=930000;50011=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
113406,13,4,6,{gold=1020000;50011=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
113407,13,4,7,{gold=1130000;50011=12;59002=12;501=2;233=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
113408,13,4,8,{gold=1220000;50011=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
113501,13,5,1,{gold=800000;50011=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
113502,13,5,2,{gold=930000;50011=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
113503,13,5,3,{gold=1080000;50011=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
113504,13,5,4,{gold=1220000;50011=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
113505,13,5,5,{gold=1400000;50011=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
113506,13,5,6,{gold=1530000;50011=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
113507,13,5,7,{gold=1700000;50011=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
113508,13,5,8,{gold=1830000;50011=13;59002=13;203=1;213=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
113601,13,6,1,{gold=1200000;50011=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
113602,13,6,2,{gold=1400000;50011=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
113603,13,6,3,{gold=1620000;50011=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
113604,13,6,4,{gold=1830000;50011=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
113605,13,6,5,{gold=2100000;50011=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
113606,13,6,6,{gold=2300000;50011=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
113607,13,6,7,{gold=2550000;50011=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
113608,13,6,8,{gold=2750000;50011=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
113701,13,7,1,{gold=1800000;50011=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
113702,13,7,2,{gold=2100000;50011=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
113703,13,7,3,{gold=2430000;50011=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
113704,13,7,4,{gold=2750000;50011=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
113705,13,7,5,{gold=3150000;50011=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
113706,13,7,6,{gold=3450000;50011=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
113707,13,7,7,{gold=3830000;50011=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
113708,13,7,8,{gold=4130000;50011=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
113801,13,8,1,{gold=2700000;50011=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
113802,13,8,2,{gold=3150000;50011=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
113803,13,8,3,{gold=3650000;50011=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
113804,13,8,4,{gold=4130000;50011=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
113805,13,8,5,{gold=4730000;50011=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
113806,13,8,6,{gold=5180000;50011=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
113807,13,8,7,{gold=5750000;50011=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
113808,13,8,8,{gold=6200000;50011=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
121101,21,1,1,{gold=100000;50021=3;59001=3},50,1,0,1,731,7,145,8,145,9,102,10,102,,,,,
121102,21,1,2,{gold=120000;50021=3;59001=3},50,1,0,1,738,7,146,8,146,9,103,10,103,,,,,
121103,21,1,3,{gold=140000;50021=4;59001=4},50,1,0,1,746,7,148,8,148,9,104,10,104,,,,,
121104,21,1,4,{gold=160000;50021=4;59001=4},50,1,0,1,753,7,149,8,149,9,105,10,105,,,,,
121105,21,1,5,{gold=180000;50021=5;59001=5},50,1,0,1,760,7,151,8,151,9,106,10,106,,,,,
121106,21,1,6,{gold=200000;50021=5;59001=5},50,1,0,1,768,7,152,8,152,9,107,10,107,,,,,
121107,21,1,7,{gold=220000;50021=6;59001=6},50,1,0,1,775,7,154,8,154,9,108,10,108,,,,,
121108,21,1,8,{gold=240000;50021=6;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{24=300;25=300},,,
121201,21,2,1,{gold=150000;50021=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
121202,21,2,2,{gold=180000;50021=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
121203,21,2,3,{gold=210000;50021=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
121204,21,2,4,{gold=240000;50021=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
121205,21,2,5,{gold=270000;50021=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
121206,21,2,6,{gold=300000;50021=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
121207,21,2,7,{gold=330000;50021=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
121208,21,2,8,{gold=360000;50021=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
121301,21,3,1,{gold=230000;50021=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
121302,21,3,2,{gold=270000;50021=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
121303,21,3,3,{gold=320000;50021=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
121304,21,3,4,{gold=360000;50021=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
121305,21,3,5,{gold=410000;50021=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
121306,21,3,6,{gold=450000;50021=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
121307,21,3,7,{gold=500000;50021=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
121308,21,3,8,{gold=540000;50021=9;59001=9;501=1;222=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
121401,21,4,1,{gold=350000;50021=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
121402,21,4,2,{gold=410000;50021=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
121403,21,4,3,{gold=480000;50021=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
121404,21,4,4,{gold=540000;50021=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
121405,21,4,5,{gold=620000;50021=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
121406,21,4,6,{gold=680000;50021=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
121407,21,4,7,{gold=750000;50021=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
121408,21,4,8,{gold=810000;50021=11;59001=11;501=1;232=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
121501,21,5,1,{gold=530000;50021=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
121502,21,5,2,{gold=620000;50021=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
121503,21,5,3,{gold=720000;50021=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
121504,21,5,4,{gold=810000;50021=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
121505,21,5,5,{gold=930000;50021=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
121506,21,5,6,{gold=1020000;50021=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
121507,21,5,7,{gold=1130000;50021=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
121508,21,5,8,{gold=1220000;50021=12;59001=12;502=1;501=1;202=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
121601,21,6,1,{gold=800000;50021=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
121602,21,6,2,{gold=930000;50021=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
121603,21,6,3,{gold=1080000;50021=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
121604,21,6,4,{gold=1220000;50021=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
121605,21,6,5,{gold=1400000;50021=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
121606,21,6,6,{gold=1530000;50021=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
121607,21,6,7,{gold=1700000;50021=13;59001=13;502=2;501=2;202=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
121608,21,6,8,{gold=1830000;50021=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
121701,21,7,1,{gold=1200000;50021=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
121702,21,7,2,{gold=1400000;50021=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
121703,21,7,3,{gold=1620000;50021=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
121704,21,7,4,{gold=1830000;50021=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
121705,21,7,5,{gold=2100000;50021=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
121706,21,7,6,{gold=2300000;50021=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
121707,21,7,7,{gold=2550000;50021=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
121708,21,7,8,{gold=2750000;50021=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
121801,21,8,1,{gold=1800000;50021=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
121802,21,8,2,{gold=2100000;50021=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
121803,21,8,3,{gold=2430000;50021=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
121804,21,8,4,{gold=2750000;50021=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
121805,21,8,5,{gold=3150000;50021=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
121806,21,8,6,{gold=3450000;50021=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
121807,21,8,7,{gold=3830000;50021=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
121808,21,8,8,{gold=4130000;50021=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
122101,22,1,1,{gold=150000;50021=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
122102,22,1,2,{gold=180000;50021=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
122103,22,1,3,{gold=210000;50021=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
122104,22,1,4,{gold=240000;50021=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
122105,22,1,5,{gold=270000;50021=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
122106,22,1,6,{gold=300000;50021=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
122107,22,1,7,{gold=330000;50021=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
122108,22,1,8,{gold=360000;50021=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
122201,22,2,1,{gold=230000;50021=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
122202,22,2,2,{gold=270000;50021=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
122203,22,2,3,{gold=320000;50021=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
122204,22,2,4,{gold=360000;50021=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
122205,22,2,5,{gold=410000;50021=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
122206,22,2,6,{gold=450000;50021=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
122207,22,2,7,{gold=500000;50021=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
122208,22,2,8,{gold=540000;50021=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
122301,22,3,1,{gold=350000;50021=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
122302,22,3,2,{gold=410000;50021=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
122303,22,3,3,{gold=480000;50021=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
122304,22,3,4,{gold=540000;50021=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
122305,22,3,5,{gold=620000;50021=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
122306,22,3,6,{gold=680000;50021=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
122307,22,3,7,{gold=750000;50021=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
122308,22,3,8,{gold=810000;50021=10;59002=10;501=1;222=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
122401,22,4,1,{gold=530000;50021=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
122402,22,4,2,{gold=620000;50021=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
122403,22,4,3,{gold=720000;50021=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
122404,22,4,4,{gold=810000;50021=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
122405,22,4,5,{gold=930000;50021=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
122406,22,4,6,{gold=1020000;50021=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
122407,22,4,7,{gold=1130000;50021=12;59002=12;501=2;232=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
122408,22,4,8,{gold=1220000;50021=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
122501,22,5,1,{gold=800000;50021=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
122502,22,5,2,{gold=930000;50021=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
122503,22,5,3,{gold=1080000;50021=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
122504,22,5,4,{gold=1220000;50021=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
