变量名,gateID,extraVersion,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight,weightMin_tw,weightMax_tw,firstWeight_tw
8173,11907,1,( Drop item 1 additional drop blue shopping coupon ) ( Victory obsession 19-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8174,11908,1,( Drop item 1 additional drop blue shopping coupon ) ( Victory obsession 19-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8175,11909,1,( Drop item 1 additional drop blue shopping coupon ) ( Victory obsession 19-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8176,11910,1,( Drop item 1 additional drop blue shopping coupon ) ( Victory obsession 19-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8177,12001,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-1) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8178,12002,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-2) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8179,12003,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-3) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8180,12004,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-4) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8181,12005,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-5) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8182,12006,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-6) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8183,12007,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8184,12008,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Concentrate Flying 20-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8185,12009,1,( Drop item 1 will additionally drop a blue shopping coupon) ( Concentrate Flying 20-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8186,12010,1,( Drop item 1 will additionally drop blue shopping coupons ) ( Concentrate Flying 20-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8187,12101,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-1) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8188,12102,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-2) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8189,12103,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-3) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8190,12104,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-4) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8191,12105,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-5) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8192,12106,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-6) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8193,12107,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8194,12108,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8195,12109,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8196,12110,1,( Drop item 1 additional drop blue shopping coupon ) ( Frozen Legend 21-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8197,12201,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-1) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8198,12202,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-2) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8199,12203,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-3) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8200,12204,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-4) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8201,12205,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-5) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8202,12206,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-6) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8203,12207,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8204,12208,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8205,12209,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8206,12210,1,( Drop item 1 additional drop blue shopping coupon ) ( Black Spiral 22-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8207,12301,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaker 23-1) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8208,12302,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaker 23-2) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8209,12303,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-3) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8210,12304,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-4) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8211,12305,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-5) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8212,12306,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaker 23-6) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8213,12307,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8214,12308,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8215,12309,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8216,12310,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Stone Breaking 23-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8217,12401,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-1) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8218,12402,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-2) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8219,12403,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-3) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8220,12404,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-4) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8221,12405,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-5) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8222,12406,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-6) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8223,12407,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8224,12408,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8225,12409,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8226,12410,1,( Drop item 1 additional drop blue shopping coupon ) ( Royal Knight 24-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8227,12501,1,( Drop item 1 additionally drops blue shopping coupon ) ( Decisive Battle Ancient Tree 25-1) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8228,12502,1,( Drop item 1 additionally drops blue shopping coupon ) ( Decisive Battle Ancient Tree 25-2) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8229,12503,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Decisive Battle Ancient Tree 25-3) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8230,12504,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Decisive Battle Ancient Tree 25-4) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8231,12505,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Decisive Battle Ancient Tree 25-5) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8232,12506,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Decisive Battle Ancient Tree 25-6) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8233,12507,1,( Drop item 1 additionally drops blue shopping coupon ) ( Decisive Battle Ancient Tree 25-7) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8234,12508,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Decisive Battle Ancient Tree 25-8) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8235,12509,1,( Drop item 1 additionally drops blue shopping coupon ) ( Decisive Battle Ancient Tree 25-9) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
8236,12510,1,( Drop item 1 will additionally drop a blue shopping coupon ) ( Decisive Battle Ancient Tree 25-10) ( Normal level ),6301,1,0.35,0.55,0,0.35,0.55,0
,,,,,,,,,,,
8500,20101,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite embarks on the journey 1-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8501,20102,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite embarks on the journey 1-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8502,20103,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite on the journey 1-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8503,20201,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Crisis Overture 2-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8504,20202,1,( The mobile game elite level will drop extra blue shopping coupons ) ( Elite Crisis Overture 2-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8505,20203,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Crisis Overture 2-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8506,20301,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite overcoming obstacles 3-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8507,20302,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Overcoming Thorns 3-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8508,20303,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite overcoming obstacles 3-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8509,20304,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite overcoming obstacles 3-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8510,20401,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Go Forward 4-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8511,20402,1,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Go Forward 4-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8512,20403,1,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Go Forward 4-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8513,20404,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Go Forward 4-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8514,20501,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite turns 5-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8515,20502,1,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite turns 5-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8516,20503,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite turns 5-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8517,20504,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite turns 5-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8518,20505,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite turns 5-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8519,20601,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Longtan Tiger Den 6-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8520,20602,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Longtan Tiger Den 6-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8521,20603,1,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Longtan Tiger Den 6-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8522,20604,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Longtan Tiger Den 6-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8523,20605,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Longtan Tiger Den 6-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8524,20701,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Thousands of Troops 7-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8525,20702,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Thousands of Horses 7-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8526,20703,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Thousands of Horses 7-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8527,20704,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Thousands of Horses 7-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8528,20705,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Thousands of Horses 7-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8529,20801,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Survival 8-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8530,20802,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Survival 8-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8531,20803,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Survival 8-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8532,20804,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Survival 8-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8533,20805,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Survival 8-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8534,20901,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite victory is in sight 9-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8535,20902,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite victory is in sight 9-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8536,20903,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite victory is in sight 9-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8537,20904,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite victory is in sight 9-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8538,20905,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite victory is in sight 9-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8539,21001,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8540,21002,1,( Blue Shopping Coupons will be dropped additionally at the mobile game Elite level ) ( Elite Past Glory 10-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8541,21003,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8542,21004,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8543,21005,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8544,21101,1,( Blue Shopping Coupons will be dropped extra in the mobile game elite level ) ( Elite Decisive Battle Declaration 11-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8545,21102,1,( The mobile game elite level will drop blue shopping coupons ) ( Elite Decisive Battle Declaration 11-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8546,21103,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite decisive battle declaration 11-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8547,21104,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Decisive Battle Declaration 11-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8548,21105,1,( Blue Shopping Coupons will be dropped extra in the mobile game elite level ) ( Elite Decisive Battle Declaration 11-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8549,21201,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Baimi Yishu 12-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8550,21202,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Baimi Yishu 12-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8551,21203,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Baimi Yishu 12-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8552,21204,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Baimi Yishu 12-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8553,21205,1,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Baimi Yishu 12-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8554,21301,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8555,21302,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8556,21303,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8557,21304,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8558,21305,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8559,21401,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Boneyard 14-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8560,21402,1,( Blue Shopping Coupons will be dropped extra at the mobile game elite level ) ( Elite Boneyard 14-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8561,21403,1,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Boneyard 14-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8562,21404,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Boneyard 14-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8563,21405,1,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Boneyard 14-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8564,21501,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-1) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8565,21502,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-2) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8566,21503,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-3) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8567,21504,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-4) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
8568,21505,1,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-5) ( Elite level ),6301,1,0.7,0.9,0,0.7,0.9,0
