变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
250,20403,2,( Random drops from mobile game elite level ) ( Elite 4-03) ( Elite level ),{6349=100},1,60,60,60,
251,20404,2,( Random drops from mobile game elite level ) ( Elite 4-04) ( Elite level ),{6349=100},1,60,60,60,
252,20501,2,( Random drops from mobile game elite level ) ( Elite 5-01) ( Elite level ),{6349=100},1,60,60,60,
253,20502,2,( Random drops from mobile game elite level ) ( Elite 5-02) ( Elite level ),{6349=100},1,60,60,60,
254,20503,2,( Random drops from mobile game elite level ) ( Elite 5-03) ( Elite level ),{6349=100},1,60,60,60,
255,20504,2,( Random drops from mobile game elite level ) ( Elite 5-04) ( Elite level ),{6349=100},1,60,60,60,
256,20505,2,( Random drops from mobile game elite level ) ( Elite 5-05) ( Elite level ),{6349=100},1,60,60,60,
257,20601,2,( Random drops from mobile game elite level ) ( Elite 6-01) ( Elite level ),{6349=100},1,60,60,60,
258,20602,2,( Random drops from mobile game elite level ) ( Elite 6-02) ( Elite level ),{6349=100},1,60,60,60,
259,20603,2,( Random drops from mobile game elite level ) ( Elite 6-03) ( Elite level ),{6349=100},1,60,60,60,
260,20604,2,( Random drops from mobile game elite level ) ( Elite 6-04) ( Elite level ),{6349=100},1,60,60,60,
261,20605,2,( Random drops from mobile game elite level ) ( Elite 6-05) ( Elite level ),{6349=100},1,60,60,60,
262,20701,2,( Random drops from mobile game elite level ) ( Elite 7-01) ( Elite level ),{6349=100},1,60,60,60,
263,20702,2,( Random drops from mobile game elite level ) ( Elite 7-02) ( Elite level ),{6349=100},1,60,60,60,
264,20703,2,( Random drops from mobile game elite level ) ( Elite 7-03) ( Elite level ),{6349=100},1,60,60,60,
265,20704,2,( Random drops from mobile game elite level ) ( Elite 7-04) ( Elite level ),{6349=100},1,60,60,60,
266,20705,2,( Random drops from mobile game elite level ) ( Elite 7-05) ( Elite level ),{6349=100},1,60,60,60,
267,20801,2,( Random drops from mobile game elite level ) ( Elite 8-01) ( Elite level ),{6349=100},1,60,60,60,
268,20802,2,( Random drops from mobile game elite level ) ( Elite 8-02) ( Elite level ),{6349=100},1,60,60,60,
269,20803,2,( Random drops from mobile game elite level ) ( Elite 8-03) ( Elite level ),{6349=100},1,60,60,60,
270,20804,2,( Random drops from mobile game elite level ) ( Elite 8-04) ( Elite level ),{6349=100},1,60,60,60,
271,20805,2,( Random drops from mobile game elite level ) ( Elite 8-05) ( Elite level ),{6349=100},1,60,60,60,
272,20901,2,( Random drops from mobile game elite level ) ( Elite 9-01) ( Elite level ),{6349=100},1,60,60,60,
273,20902,2,( Random drops from mobile game elite level ) ( Elite 9-02) ( Elite level ),{6349=100},1,60,60,60,
274,20903,2,( Random drops from mobile game elite level ) ( Elite 9-03) ( Elite level ),{6349=100},1,60,60,60,
275,20904,2,( Random drops from mobile game elite level ) ( Elite 9-04) ( Elite level ),{6349=100},1,60,60,60,
276,20905,2,( Random drops from mobile game elite level ) ( Elite 9-05) ( Elite level ),{6349=100},1,60,60,60,
277,21001,2,( Random drops from mobile game elite level ) ( Elite 10-01) ( Elite level ),{6349=100},1,60,60,60,
278,21002,2,( Random drops from mobile game elite level ) ( Elite 10-02) ( Elite level ),{6349=100},1,60,60,60,
279,21003,2,( Random drops from mobile game elite level ) ( Elite 10-03) ( Elite level ),{6349=100},1,60,60,60,
280,21004,2,( Random drops from mobile game elite level ) ( Elite 10-04) ( Elite level ),{6349=100},1,60,60,60,
281,21005,2,( Random drops from mobile game elite level ) ( Elite 10-05) ( Elite level ),{6349=100},1,60,60,60,
282,21101,2,( Random drops from mobile game elite level ) ( Elite 11-01) ( Elite level ),{6349=100},1,60,60,60,
283,21102,2,( Random drops from mobile game elite level ) ( Elite 11-02) ( Elite level ),{6349=100},1,60,60,60,
284,21103,2,( Random drops from mobile game elite level ) ( Elite 11-03) ( Elite level ),{6349=100},1,60,60,60,
285,21104,2,( Random drops from mobile game elite level ) ( Elite 11-04) ( Elite level ),{6349=100},1,60,60,60,
286,21105,2,( Random drops from mobile game elite level ) ( Elite 11-05) ( Elite level ),{6349=100},1,60,60,60,
287,21201,2,( Random drops from mobile game elite level ) ( Elite 12-01) ( Elite level ),{6349=100},1,60,60,60,
288,21202,2,( Random drops from mobile game elite level ) ( Elite 12-02) ( Elite level ),{6349=100},1,60,60,60,
289,21203,2,( Random drops from mobile game elite level ) ( Elite 12-03) ( Elite level ),{6349=100},1,60,60,60,
290,21204,2,( Random drops from mobile game elite level ) ( Elite 12-04) ( Elite level ),{6349=100},1,60,60,60,
291,21205,2,( Random drops from mobile game elite level ) ( Elite 12-05) ( Elite level ),{6349=100},1,60,60,60,
292,21301,2,( Random drops from mobile game elite level ) ( Elite 13-01) ( Elite level ),{6349=100},1,60,60,60,
293,21302,2,( Random drops from mobile game elite level ) ( Elite 13-02) ( Elite level ),{6349=100},1,60,60,60,
294,21303,2,( Random drops from mobile game elite level ) ( Elite 13-03) ( Elite level ),{6349=100},1,60,60,60,
295,21304,2,( Random drops from mobile game elite level ) ( Elite 13-04) ( Elite level ),{6349=100},1,60,60,60,
296,21305,2,( Random drops from mobile game elite level ) ( Elite 13-05) ( Elite level ),{6349=100},1,60,60,60,
297,21401,2,( Random drops from mobile game elite level ) ( Elite 14-01) ( Elite level ),{6349=100},1,60,60,60,
298,21402,2,( Random drops from mobile game elite level ) ( Elite 14-02) ( Elite level ),{6349=100},1,60,60,60,
299,21403,2,( Random drops from mobile game elite level ) ( Elite 14-03) ( Elite level ),{6349=100},1,60,60,60,
300,21404,2,( Random drops from mobile game elite level ) ( Elite 14-04) ( Elite level ),{6349=100},1,60,60,60,
301,21405,2,( Random drops from mobile game elite level ) ( Elite 14-05) ( Elite level ),{6349=100},1,60,60,60,
302,21501,2,( Random drops from mobile game elite level ) ( Elite 15-01) ( Elite level ),{6349=100},1,60,60,60,
303,21502,2,( Random drops from mobile game elite level ) ( Elite 15-02) ( Elite level ),{6349=100},1,60,60,60,
304,21503,2,( Random drops from mobile game elite level ) ( Elite 15-03) ( Elite level ),{6349=100},1,60,60,60,
305,21504,2,( Random drops from mobile game elite level ) ( Elite 15-04) ( Elite level ),{6349=100},1,60,60,60,
306,21505,2,( Random drops from mobile game elite level ) ( Elite 15-05) ( Elite level ),{6349=100},1,60,60,60,
307,21601,2,( Random drops from mobile game elite level ) ( Elite 16-01) ( Elite level ),{6349=100},1,60,60,60,
308,21602,2,( Random drops from mobile game elite level ) ( Elite 16-02) ( Elite level ),{6349=100},1,60,60,60,
309,21603,2,( Random drops from mobile game elite level ) ( Elite 16-03) ( Elite level ),{6349=100},1,60,60,60,
310,21604,2,( Random drops from mobile game elite level ) ( Elite 16-04) ( Elite level ),{6349=100},1,60,60,60,
311,21605,2,( Random drops from mobile game elite level ) ( Elite 16-05) ( Elite level ),{6349=100},1,60,60,60,
312,21701,2,( Random drops from mobile game elite level ) ( Elite 17-01) ( Elite level ),{6349=100},1,60,60,60,
313,21702,2,( Random drops from mobile game elite level ) ( Elite 17-02) ( Elite level ),{6349=100},1,60,60,60,
314,21703,2,( Random drops from mobile game elite level ) ( Elite 17-03) ( Elite level ),{6349=100},1,60,60,60,
315,21704,2,( Random drops from mobile game elite level ) ( Elite 17-04) ( Elite level ),{6349=100},1,60,60,60,
316,21705,2,( Random drops from mobile game elite level ) ( Elite 17-05) ( Elite level ),{6349=100},1,60,60,60,
317,21801,2,( Random drops from mobile game elite level ) ( Elite 18-01) ( Elite level ),{6349=100},1,60,60,60,
318,21802,2,( Random drops from mobile game elite level ) ( Elite 18-02) ( Elite level ),{6349=100},1,60,60,60,
319,21803,2,( Random drops from mobile game elite level ) ( Elite 18-03) ( Elite level ),{6349=100},1,60,60,60,
320,21804,2,( Random drops from mobile game elite level ) ( Elite 18-04) ( Elite level ),{6349=100},1,60,60,60,
321,21805,2,( Random drops from mobile game elite level ) ( Elite 18-05) ( Elite level ),{6349=100},1,60,60,60,
322,21901,2,( Random drops from mobile game elite level ) ( Elite 19-01) ( Elite level ),{6349=100},1,60,60,60,
323,21902,2,( Random drops from mobile game elite level ) ( Elite 19-02) ( Elite level ),{6349=100},1,60,60,60,
324,21903,2,( Random drops from mobile game elite level ) ( Elite 19-03) ( Elite level ),{6349=100},1,60,60,60,
325,21904,2,( Random drops from mobile game elite level ) ( Elite 19-04) ( Elite level ),{6349=100},1,60,60,60,
326,21905,2,( Random drops from mobile game elite level ) ( Elite 19-05) ( Elite level ),{6349=100},1,60,60,60,
327,22001,2,( Random drops from mobile game elite level ) ( Elite 20-01) ( Elite level ),{6349=100},1,60,60,60,
328,22002,2,( Random drops from mobile game elite level ) ( Elite 20-02) ( Elite level ),{6349=100},1,60,60,60,
329,22003,2,( Random drops from mobile game elite level ) ( Elite 20-03) ( Elite level ),{6349=100},1,60,60,60,
330,22004,2,( Random drops from mobile game elite level ) ( Elite 20-04) ( Elite level ),{6349=100},1,60,60,60,
331,22005,2,( Random drops from mobile game elite level ) ( Elite 20-05) ( Elite level ),{6349=100},1,60,60,60,
332,22101,2,( Random drops from mobile game elite level ) ( Elite 21-01) ( Elite level ),{6349=100},1,60,60,60,
333,22102,2,( Random drops from mobile game elite level ) ( Elite 21-02) ( Elite level ),{6349=100},1,60,60,60,
334,22103,2,( Random drops from mobile game elite level ) ( Elite 21-03) ( Elite level ),{6349=100},1,60,60,60,
335,22104,2,( Random drops from mobile game elite level ) ( Elite 21-04) ( Elite level ),{6349=100},1,60,60,60,
336,22105,2,( Random drops from mobile game elite level ) ( Elite 21-05) ( Elite level ),{6349=100},1,60,60,60,
337,22201,2,( Random drops from mobile game elite level ) ( Elite 22-01) ( Elite level ),{6349=100},1,60,60,60,
338,22202,2,( Random drops from mobile game elite level ) ( Elite 22-02) ( Elite level ),{6349=100},1,60,60,60,
339,22203,2,( Random drops from mobile game elite level ) ( Elite 22-03) ( Elite level ),{6349=100},1,60,60,60,
340,22204,2,( Random drops from mobile game elite level ) ( Elite 22-04) ( Elite level ),{6349=100},1,60,60,60,
341,22205,2,( Random drops from mobile game elite level ) ( Elite 22-05) ( Elite level ),{6349=100},1,60,60,60,
342,22301,2,( Random drops from mobile game elite level ) ( Elite 23-01) ( Elite level ),{6349=100},1,60,60,60,
343,22302,2,( Random drops from mobile game elite level ) ( Elite 23-02) ( Elite level ),{6349=100},1,60,60,60,
344,22303,2,( Random drops from mobile game elite level ) ( Elite 23-03) ( Elite level ),{6349=100},1,60,60,60,
345,22304,2,( Random drops from mobile game elite level ) ( Elite 23-04) ( Elite level ),{6349=100},1,60,60,60,
346,22305,2,( Random drops from mobile game elite level ) ( Elite 23-05) ( Elite level ),{6349=100},1,60,60,60,
347,22401,2,( Random drops from mobile game elite level ) ( Elite 24-01) ( Elite level ),{6349=100},1,60,60,60,
348,22402,2,( Random drops from mobile game elite level ) ( Elite 24-02) ( Elite level ),{6349=100},1,60,60,60,
349,22403,2,( Random drops from mobile game elite level ) ( Elite 24-03) ( Elite level ),{6349=100},1,60,60,60,
350,22404,2,( Random drops from mobile game elite level ) ( Elite 24-04) ( Elite level ),{6349=100},1,60,60,60,
351,22405,2,( Random drops from mobile game elite level ) ( Elite 24-05) ( Elite level ),{6349=100},1,60,60,60,
352,22501,2,( Random drops from mobile game elite level ) ( Elite 25-01) ( Elite level ),{6349=100},1,60,60,60,
353,22502,2,( Random drops from mobile game elite level ) ( Elite 25-02) ( Elite level ),{6349=100},1,60,60,60,
354,22503,2,( Random drops from mobile game elite level ) ( Elite 25-03) ( Elite level ),{6349=100},1,60,60,60,
355,22504,2,( Random drops from mobile game elite level ) ( Elite 25-04) ( Elite level ),{6349=100},1,60,60,60,
356,22505,2,( Random drops from mobile game elite level ) ( Elite 25-05) ( Elite level ),{6349=100},1,60,60,60,
,,,,,,,,,
1001,10101,3,( Random drop from common levels in mobile games ) ( Normal 1-01) ( Normal levels ),{6323=100},1,13,13,13,
1002,10102,3,( Random drop from normal levels in mobile games ) ( Normal 1-02) ( Normal levels ),{6323=100},1,13,13,13,
1003,10103,3,( Normal level of mobile game drops randomly ) ( Normal 1-03) ( Normal level ),{6323=100},1,13,13,13,
1004,10104,3,( Random drop from common levels in mobile games ) ( Normal 1-04) ( Normal levels ),{6323=100},1,13,13,13,
1005,10105,3,( Random drop from common levels in mobile games ) ( Normal 1-05) ( Normal levels ),{6323=100},1,13,13,13,
1006,10201,3,( Random drop from common levels in mobile games ) ( Normal 2-01) ( Normal levels ),{6323=100},1,13,13,13,
1007,10202,3,( Random drop from ordinary levels in mobile games ) ( Normal 2-02) ( Normal levels ),{6323=100},1,13,13,13,
1008,10203,3,( Normal level of mobile game drops randomly ) ( Normal 2-03) ( Normal level ),{6323=100},1,13,13,13,
1009,10204,3,( Normal level of mobile game drops randomly ) ( Normal 2-04) ( Normal level ),{6323=100},1,13,13,13,
1010,10205,3,( Normal levels of mobile games drop randomly ) ( Normal 2-05) ( Normal levels ),{6323=100},1,13,13,13,
1011,10206,3,( Random drop from normal levels in mobile games ) ( Normal 2-06) ( Normal levels ),{6323=100},1,13,13,13,
1012,10301,3,( Random drop from common levels in mobile games ) ( Normal 3-01) ( Normal levels ),{6323=100},1,13,13,13,
1013,10302,3,( Random drop from normal levels in mobile games ) ( Normal 3-02) ( Normal levels ),{6323=100},1,13,13,13,
1014,10303,3,( Random drop from normal levels in mobile games ) ( Normal 3-03) ( Normal levels ),{6323=100},1,13,13,13,
1015,10304,3,( Normal level of mobile game drops randomly ) ( Normal 3-04) ( Normal level ),{6323=100},1,13,13,13,
1016,10305,3,( Random drop from normal levels in mobile games ) ( Normal 3-05) ( Normal levels ),{6323=100},1,13,13,13,
1017,10306,3,( Random drop from ordinary levels in mobile games ) ( Normal 3-06) ( Normal levels ),{6323=100},1,13,13,13,
1018,10307,3,( Random drop from normal levels in mobile games ) ( Normal 3-07) ( Normal levels ),{6323=100},1,13,13,13,
1019,10308,3,( Random drop from normal levels in mobile games ) ( Normal 3-08) ( Normal levels ),{6323=100},1,13,13,13,
1020,10401,3,( Random drop from ordinary levels in mobile games ) ( Normal 4-01) ( Normal levels ),{6323=100},1,13,13,13,
1021,10402,3,( Normal levels of mobile games drop randomly ) ( Normal 4-02) ( Normal levels ),{6323=100},1,13,13,13,
1022,10403,3,( Normal level of mobile game drops randomly ) ( Normal 4-03) ( Normal level ),{6323=100},1,13,13,13,
1023,10404,3,( Normal level of mobile game drops randomly ) ( Normal 4-04) ( Normal level ),{6323=100},1,13,13,13,
1024,10405,3,( Random drop from ordinary levels in mobile games ) ( Normal 4-05) ( Normal levels ),{6323=100},1,13,13,13,
1025,10406,3,( Random drop from common levels in mobile games ) ( Normal 4-06) ( Normal levels ),{6323=100},1,13,13,13,
1026,10407,3,( Random drop from normal levels in mobile games ) ( Normal 4-07) ( Normal levels ),{6323=100},1,13,13,13,
1027,10408,3,( Normal levels of mobile games drop randomly ) ( Normal 4-08) ( Normal levels ),{6323=100},1,13,13,13,
1028,10501,3,( Random drop from normal levels in mobile games ) ( Normal 5-01) ( Normal levels ),{6323=100},1,13,13,13,
1029,10502,3,( Random drop from normal levels in mobile games ) ( Normal 5-02) ( Normal levels ),{6323=100},1,13,13,13,
1030,10503,3,( Random drop from normal levels in mobile games ) ( Normal 5-03) ( Normal levels ),{6323=100},1,13,13,13,
1031,10504,3,( Random drop from normal levels in mobile games ) ( Normal 5-04) ( Normal levels ),{6323=100},1,13,13,13,
1032,10505,3,( Random drop from normal levels in mobile games ) ( Normal 5-05) ( Normal levels ),{6323=100},1,13,13,13,
1033,10506,3,( Random drop from normal levels in mobile games ) ( Normal 5-06) ( Normal levels ),{6323=100},1,13,13,13,
1034,10507,3,( Random drop from normal levels in mobile games ) ( Normal 5-07) ( Normal levels ),{6323=100},1,13,13,13,
