变量名,seq,level,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3
2982,30,82,1,22630,7,4490,8,4490
2983,30,83,1,22831,7,4530,8,4530
2984,30,84,1,23033,7,4570,8,4570
2985,30,85,1,23235,7,4610,8,4610
2986,30,86,1,23436,7,4650,8,4650
2987,30,87,1,23638,7,4690,8,4690
2988,30,88,1,23839,7,4730,8,4730
2989,30,89,1,24041,7,4770,8,4770
2990,30,90,1,24243,7,4810,8,4810
2991,30,91,1,25578,7,5075,8,5075
2992,30,92,1,25792,7,5118,8,5118
2993,30,93,1,26007,7,5160,8,5160
2994,30,94,1,26221,7,5203,8,5203
2995,30,95,1,26435,7,5245,8,5245
2996,30,96,1,26649,7,5288,8,5288
2997,30,97,1,26863,7,5330,8,5330
2998,30,98,1,27078,7,5373,8,5373
2999,30,99,1,27292,7,5415,8,5415
3000,30,100,1,27506,7,5458,8,5458
