变量名,feelType,level,needExp,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,attrType6,attrNum6
6024,4,23,120,7,356,8,356,1,1188,9,119,10,119,13,33
6025,4,24,120,7,356,8,356,1,1188,9,119,10,119,13,40
6026,4,25,140,7,416,8,416,1,1188,9,119,10,119,13,40
6027,4,26,140,7,416,8,416,1,1386,9,119,10,119,13,40
6028,4,27,140,7,416,8,416,1,1386,9,139,10,139,13,40
6029,4,28,140,7,416,8,416,1,1386,9,139,10,139,13,46
6030,4,29,140,7,475,8,475,1,1386,9,139,10,139,13,46
6031,4,30,160,7,475,8,475,1,1584,9,139,10,139,13,46
6032,4,31,160,7,475,8,475,1,1584,9,158,10,158,13,46
6033,4,32,160,7,475,8,475,1,1584,9,158,10,158,13,53
6034,4,33,160,7,535,8,535,1,1584,9,158,10,158,13,53
6035,4,34,160,7,535,8,535,1,1782,9,158,10,158,13,53
6036,4,35,180,7,535,8,535,1,1782,9,178,10,178,13,53
6037,4,36,180,7,535,8,535,1,1782,9,178,10,178,13,59
6038,4,37,180,7,594,8,594,1,1782,9,178,10,178,13,59
6039,4,38,180,7,594,8,594,1,1980,9,178,10,178,13,59
6040,4,39,180,7,594,8,594,1,1980,9,198,10,198,13,59
6041,4,40,200,7,594,8,594,1,1980,9,198,10,198,13,66
6042,4,41,200,7,653,8,653,1,1980,9,198,10,198,13,66
6043,4,42,200,7,653,8,653,1,2178,9,198,10,198,13,66
6044,4,43,200,7,653,8,653,1,2178,9,218,10,218,13,66
6045,4,44,200,7,653,8,653,1,2178,9,218,10,218,13,73
6046,4,45,200,7,713,8,713,1,2178,9,218,10,218,13,73
6047,4,46,200,7,713,8,713,1,2376,9,218,10,218,13,73
6048,4,47,200,7,713,8,713,1,2376,9,238,10,238,13,73
6049,4,48,200,7,713,8,713,1,2376,9,238,10,238,13,79
6050,4,49,200,7,772,8,772,1,2376,9,238,10,238,13,79
6051,4,50,220,7,772,8,772,1,2574,9,238,10,238,13,79
6052,4,51,220,7,772,8,772,1,2574,9,257,10,257,13,79
6053,4,52,220,7,772,8,772,1,2574,9,257,10,257,13,86
6054,4,53,220,7,832,8,832,1,2574,9,257,10,257,13,86
6055,4,54,220,7,832,8,832,1,2772,9,257,10,257,13,86
6056,4,55,220,7,832,8,832,1,2772,9,277,10,277,13,86
6057,4,56,220,7,832,8,832,1,2772,9,277,10,277,13,92
6058,4,57,220,7,891,8,891,1,2772,9,277,10,277,13,92
6059,4,58,220,7,891,8,891,1,2970,9,277,10,277,13,92
6060,4,59,220,7,891,8,891,1,2970,9,297,10,297,13,92
6061,4,60,240,7,972,8,972,1,3240,9,324,10,324,13,108
6062,4,61,240,7,1037,8,1037,1,3240,9,324,10,324,13,108
6063,4,62,240,7,1037,8,1037,1,3456,9,324,10,324,13,108
6064,4,63,240,7,1037,8,1037,1,3456,9,346,10,346,13,108
6065,4,64,240,7,1037,8,1037,1,3456,9,346,10,346,13,115
6066,4,65,240,7,1102,8,1102,1,3456,9,346,10,346,13,115
6067,4,66,240,7,1102,8,1102,1,3672,9,346,10,346,13,115
6068,4,67,240,7,1102,8,1102,1,3672,9,367,10,367,13,115
6069,4,68,240,7,1102,8,1102,1,3672,9,367,10,367,13,122
6070,4,69,240,7,1166,8,1166,1,3672,9,367,10,367,13,122
6071,4,70,260,7,1166,8,1166,1,3888,9,367,10,367,13,122
6072,4,71,260,7,1166,8,1166,1,3888,9,389,10,389,13,122
6073,4,72,260,7,1166,8,1166,1,3888,9,389,10,389,13,130
6074,4,73,260,7,1231,8,1231,1,3888,9,389,10,389,13,130
6075,4,74,260,7,1231,8,1231,1,4104,9,389,10,389,13,130
6076,4,75,260,7,1231,8,1231,1,4104,9,410,10,410,13,130
6077,4,76,260,7,1231,8,1231,1,4104,9,410,10,410,13,137
6078,4,77,260,7,1296,8,1296,1,4104,9,410,10,410,13,137
6079,4,78,260,7,1296,8,1296,1,4320,9,410,10,410,13,137
6080,4,79,260,7,1296,8,1296,1,4320,9,432,10,432,13,137
6081,4,80,280,7,1296,8,1296,1,4320,9,432,10,432,13,144
6082,4,81,280,7,1361,8,1361,1,4320,9,432,10,432,13,144
6083,4,82,280,7,1361,8,1361,1,4536,9,432,10,432,13,144
6084,4,83,280,7,1361,8,1361,1,4536,9,454,10,454,13,144
6085,4,84,280,7,1361,8,1361,1,4536,9,454,10,454,13,151
6086,4,85,280,7,1426,8,1426,1,4536,9,454,10,454,13,151
6087,4,86,280,7,1426,8,1426,1,4752,9,454,10,454,13,151
6088,4,87,280,7,1426,8,1426,1,4752,9,475,10,475,13,151
6089,4,88,280,7,1426,8,1426,1,4752,9,475,10,475,13,158
6090,4,89,280,7,1490,8,1490,1,4752,9,475,10,475,13,158
6091,4,90,300,7,1490,8,1490,1,4968,9,475,10,475,13,158
6092,4,91,300,7,1490,8,1490,1,4968,9,497,10,497,13,158
6093,4,92,300,7,1490,8,1490,1,4968,9,497,10,497,13,166
6094,4,93,300,7,1555,8,1555,1,4968,9,497,10,497,13,166
6095,4,94,300,7,1555,8,1555,1,5184,9,497,10,497,13,166
6096,4,95,300,7,1555,8,1555,1,5184,9,518,10,518,13,166
6097,4,96,300,7,1555,8,1555,1,5184,9,518,10,518,13,173
6098,4,97,300,7,1620,8,1620,1,5184,9,518,10,518,13,173
6099,4,98,300,7,1620,8,1620,1,5400,9,518,10,518,13,173
6100,4,99,300,7,1620,8,1620,1,5400,9,540,10,540,13,173
6101,4,100,320,7,1620,8,1620,1,5400,9,540,10,540,13,180
6102,4,101,320,7,1685,8,1685,1,5400,9,540,10,540,13,180
6103,4,102,320,7,1685,8,1685,1,5616,9,540,10,540,13,180
6104,4,103,320,7,1685,8,1685,1,5616,9,562,10,562,13,180
6105,4,104,320,7,1685,8,1685,1,5616,9,562,10,562,13,187
6106,4,105,320,7,1750,8,1750,1,5616,9,562,10,562,13,187
6107,4,106,320,7,1750,8,1750,1,5832,9,562,10,562,13,187
6108,4,107,320,7,1750,8,1750,1,5832,9,583,10,583,13,187
6109,4,108,320,7,1750,8,1750,1,5832,9,583,10,583,13,194
6110,4,109,320,7,1814,8,1814,1,5832,9,583,10,583,13,194
6111,4,110,340,7,1814,8,1814,1,6048,9,583,10,583,13,194
6112,4,111,340,7,1814,8,1814,1,6048,9,605,10,605,13,194
6113,4,112,340,7,1814,8,1814,1,6048,9,605,10,605,13,202
6114,4,113,340,7,1879,8,1879,1,6048,9,605,10,605,13,202
6115,4,114,340,7,1879,8,1879,1,6264,9,605,10,605,13,202
6116,4,115,340,7,1879,8,1879,1,6264,9,626,10,626,13,202
6117,4,116,340,7,1879,8,1879,1,6264,9,626,10,626,13,209
6118,4,117,340,7,1944,8,1944,1,6264,9,626,10,626,13,209
6119,4,118,340,7,1944,8,1944,1,6480,9,626,10,626,13,209
6120,4,119,340,7,1944,8,1944,1,6480,9,648,10,648,13,209
6121,4,120,360,7,2106,8,2106,1,7020,9,702,10,702,13,234
6122,4,121,360,7,2176,8,2176,1,7020,9,702,10,702,13,234
6123,4,122,360,7,2176,8,2176,1,7254,9,702,10,702,13,234
6124,4,123,360,7,2176,8,2176,1,7254,9,725,10,725,13,234
6125,4,124,360,7,2176,8,2176,1,7254,9,725,10,725,13,242
6126,4,125,360,7,2246,8,2246,1,7254,9,725,10,725,13,242
6127,4,126,360,7,2246,8,2246,1,7488,9,725,10,725,13,242
6128,4,127,360,7,2246,8,2246,1,7488,9,749,10,749,13,242
6129,4,128,360,7,2246,8,2246,1,7488,9,749,10,749,13,250
6130,4,129,360,7,2317,8,2317,1,7488,9,749,10,749,13,250
6131,4,130,380,7,2317,8,2317,1,7722,9,749,10,749,13,250
6132,4,131,380,7,2317,8,2317,1,7722,9,772,10,772,13,250
6133,4,132,380,7,2317,8,2317,1,7722,9,772,10,772,13,257
6134,4,133,380,7,2387,8,2387,1,7722,9,772,10,772,13,257
6135,4,134,380,7,2387,8,2387,1,7956,9,772,10,772,13,257
6136,4,135,380,7,2387,8,2387,1,7956,9,796,10,796,13,257
6137,4,136,380,7,2387,8,2387,1,7956,9,796,10,796,13,265
6138,4,137,380,7,2457,8,2457,1,7956,9,796,10,796,13,265
6139,4,138,380,7,2457,8,2457,1,8190,9,796,10,796,13,265
6140,4,139,380,7,2457,8,2457,1,8190,9,819,10,819,13,265
6141,4,140,400,7,2457,8,2457,1,8190,9,819,10,819,13,273
6142,4,141,400,7,2527,8,2527,1,8190,9,819,10,819,13,273
6143,4,142,400,7,2527,8,2527,1,8424,9,819,10,819,13,273
6144,4,143,400,7,2527,8,2527,1,8424,9,842,10,842,13,273
6145,4,144,400,7,2527,8,2527,1,8424,9,842,10,842,13,281
6146,4,145,400,7,2597,8,2597,1,8424,9,842,10,842,13,281
6147,4,146,400,7,2597,8,2597,1,8658,9,842,10,842,13,281
6148,4,147,400,7,2597,8,2597,1,8658,9,866,10,866,13,281
6149,4,148,400,7,2597,8,2597,1,8658,9,866,10,866,13,289
6150,4,149,400,7,2668,8,2668,1,8658,9,866,10,866,13,289
6151,4,150,400,7,2668,8,2668,1,8892,9,866,10,866,13,289
6152,4,151,400,7,2668,8,2668,1,8892,9,889,10,889,13,289
6153,4,152,400,7,2668,8,2668,1,8892,9,889,10,889,13,296
6154,4,153,400,7,2738,8,2738,1,8892,9,889,10,889,13,296
6155,4,154,400,7,2738,8,2738,1,9126,9,889,10,889,13,296
6156,4,155,420,7,2738,8,2738,1,9126,9,913,10,913,13,296
6157,4,156,420,7,2738,8,2738,1,9126,9,913,10,913,13,304
6158,4,157,420,7,2808,8,2808,1,9126,9,913,10,913,13,304
6159,4,158,420,7,2808,8,2808,1,9360,9,913,10,913,13,304
6160,4,159,420,7,2808,8,2808,1,9360,9,936,10,936,13,304
6161,4,160,420,7,2808,8,2808,1,9360,9,936,10,936,13,312
6162,4,161,420,7,2878,8,2878,1,9360,9,936,10,936,13,312
6163,4,162,420,7,2878,8,2878,1,9594,9,936,10,936,13,312
6164,4,163,420,7,2878,8,2878,1,9594,9,959,10,959,13,312
6165,4,164,420,7,2878,8,2878,1,9594,9,959,10,959,13,320
6166,4,165,420,7,2948,8,2948,1,9594,9,959,10,959,13,320
6167,4,166,420,7,2948,8,2948,1,9828,9,959,10,959,13,320
6168,4,167,420,7,2948,8,2948,1,9828,9,983,10,983,13,320
6169,4,168,420,7,2948,8,2948,1,9828,9,983,10,983,13,328
6170,4,169,420,7,3019,8,3019,1,9828,9,983,10,983,13,328
6171,4,170,440,7,3019,8,3019,1,10062,9,983,10,983,13,328
6172,4,171,440,7,3019,8,3019,1,10062,9,1006,10,1006,13,328
6173,4,172,440,7,3019,8,3019,1,10062,9,1006,10,1006,13,335
6174,4,173,440,7,3089,8,3089,1,10062,9,1006,10,1006,13,335
6175,4,174,440,7,3089,8,3089,1,10296,9,1006,10,1006,13,335
6176,4,175,440,7,3089,8,3089,1,10296,9,1030,10,1030,13,335
6177,4,176,440,7,3089,8,3089,1,10296,9,1030,10,1030,13,343
6178,4,177,440,7,3159,8,3159,1,10296,9,1030,10,1030,13,343
6179,4,178,440,7,3159,8,3159,1,10530,9,1030,10,1030,13,343
6180,4,179,440,7,3159,8,3159,1,10530,9,1053,10,1053,13,343
6181,4,180,440,7,3402,8,3402,1,11340,9,1134,10,1134,13,378
6182,4,181,440,7,3478,8,3478,1,11340,9,1134,10,1134,13,378
6183,4,182,440,7,3478,8,3478,1,11592,9,1134,10,1134,13,378
6184,4,183,440,7,3478,8,3478,1,11592,9,1159,10,1159,13,378
6185,4,184,440,7,3478,8,3478,1,11592,9,1159,10,1159,13,386
6186,4,185,460,7,3553,8,3553,1,11592,9,1159,10,1159,13,386
6187,4,186,460,7,3553,8,3553,1,11844,9,1159,10,1159,13,386
6188,4,187,460,7,3553,8,3553,1,11844,9,1184,10,1184,13,386
6189,4,188,460,7,3553,8,3553,1,11844,9,1184,10,1184,13,395
6190,4,189,460,7,3629,8,3629,1,11844,9,1184,10,1184,13,395
6191,4,190,460,7,3629,8,3629,1,12096,9,1184,10,1184,13,395
6192,4,191,460,7,3629,8,3629,1,12096,9,1210,10,1210,13,395
6193,4,192,460,7,3629,8,3629,1,12096,9,1210,10,1210,13,403
6194,4,193,460,7,3704,8,3704,1,12096,9,1210,10,1210,13,403
6195,4,194,460,7,3704,8,3704,1,12348,9,1210,10,1210,13,403
6196,4,195,460,7,3704,8,3704,1,12348,9,1235,10,1235,13,403
6197,4,196,460,7,3704,8,3704,1,12348,9,1235,10,1235,13,412
6198,4,197,460,7,3780,8,3780,1,12348,9,1235,10,1235,13,412
6199,4,198,460,7,3780,8,3780,1,12600,9,1235,10,1235,13,412
6200,4,199,460,7,3780,8,3780,1,12600,9,1260,10,1260,13,412
6201,4,200,480,7,3780,8,3780,1,12600,9,1260,10,1260,13,420
6202,4,201,480,7,3856,8,3856,1,12600,9,1260,10,1260,13,420
6203,4,202,480,7,3856,8,3856,1,12852,9,1260,10,1260,13,420
6204,4,203,480,7,3856,8,3856,1,12852,9,1285,10,1285,13,420
6205,4,204,480,7,3856,8,3856,1,12852,9,1285,10,1285,13,428
6206,4,205,480,7,3931,8,3931,1,12852,9,1285,10,1285,13,428
6207,4,206,480,7,3931,8,3931,1,13104,9,1285,10,1285,13,428
6208,4,207,480,7,3931,8,3931,1,13104,9,1310,10,1310,13,428
6209,4,208,480,7,3931,8,3931,1,13104,9,1310,10,1310,13,437
6210,4,209,480,7,4007,8,4007,1,13104,9,1310,10,1310,13,437
6211,4,210,480,7,4007,8,4007,1,13356,9,1310,10,1310,13,437
6212,4,211,480,7,4007,8,4007,1,13356,9,1336,10,1336,13,437
6213,4,212,480,7,4007,8,4007,1,13356,9,1336,10,1336,13,445
6214,4,213,480,7,4082,8,4082,1,13356,9,1336,10,1336,13,445
6215,4,214,480,7,4082,8,4082,1,13608,9,1336,10,1336,13,445
6216,4,215,500,7,4082,8,4082,1,13608,9,1361,10,1361,13,445
6217,4,216,500,7,4082,8,4082,1,13608,9,1361,10,1361,13,454
6218,4,217,500,7,4158,8,4158,1,13608,9,1361,10,1361,13,454
6219,4,218,500,7,4158,8,4158,1,13860,9,1361,10,1361,13,454
6220,4,219,500,7,4158,8,4158,1,13860,9,1386,10,1386,13,454
6221,4,220,500,7,4158,8,4158,1,13860,9,1386,10,1386,13,462
6222,4,221,500,7,4234,8,4234,1,13860,9,1386,10,1386,13,462
6223,4,222,500,7,4234,8,4234,1,14112,9,1386,10,1386,13,462
6224,4,223,500,7,4234,8,4234,1,14112,9,1411,10,1411,13,462
6225,4,224,500,7,4234,8,4234,1,14112,9,1411,10,1411,13,470
6226,4,225,500,7,4309,8,4309,1,14112,9,1411,10,1411,13,470
6227,4,226,500,7,4309,8,4309,1,14364,9,1411,10,1411,13,470
6228,4,227,500,7,4309,8,4309,1,14364,9,1436,10,1436,13,470
6229,4,228,500,7,4309,8,4309,1,14364,9,1436,10,1436,13,479
6230,4,229,500,7,4385,8,4385,1,14364,9,1436,10,1436,13,479
6231,4,230,520,7,4385,8,4385,1,14616,9,1436,10,1436,13,479
6232,4,231,520,7,4385,8,4385,1,14616,9,1462,10,1462,13,479
6233,4,232,520,7,4385,8,4385,1,14616,9,1462,10,1462,13,487
6234,4,233,520,7,4460,8,4460,1,14616,9,1462,10,1462,13,487
6235,4,234,520,7,4460,8,4460,1,14868,9,1462,10,1462,13,487
6236,4,235,520,7,4460,8,4460,1,14868,9,1487,10,1487,13,487
6237,4,236,520,7,4460,8,4460,1,14868,9,1487,10,1487,13,496
6238,4,237,520,7,4536,8,4536,1,14868,9,1487,10,1487,13,496
6239,4,238,520,7,4536,8,4536,1,15120,9,1487,10,1487,13,496
6240,4,239,520,7,4536,8,4536,1,15120,9,1512,10,1512,13,496
6241,4,240,520,7,4860,8,4860,1,16200,9,1620,10,1620,13,540
6242,4,241,520,7,4941,8,4941,1,16200,9,1620,10,1620,13,540
6243,4,242,520,7,4941,8,4941,1,16470,9,1620,10,1620,13,540
6244,4,243,520,7,4941,8,4941,1,16470,9,1647,10,1647,13,540
6245,4,244,520,7,4941,8,4941,1,16470,9,1647,10,1647,13,549
6246,4,245,540,7,5022,8,5022,1,16470,9,1647,10,1647,13,549
6247,4,246,540,7,5022,8,5022,1,16740,9,1647,10,1647,13,549
6248,4,247,540,7,5022,8,5022,1,16740,9,1674,10,1674,13,549
6249,4,248,540,7,5022,8,5022,1,16740,9,1674,10,1674,13,558
6250,4,249,540,7,5103,8,5103,1,16740,9,1674,10,1674,13,558
6251,4,250,540,7,5103,8,5103,1,17010,9,1674,10,1674,13,558
6252,4,251,540,7,5103,8,5103,1,17010,9,1701,10,1701,13,558
6253,4,252,540,7,5103,8,5103,1,17010,9,1701,10,1701,13,567
6254,4,253,540,7,5184,8,5184,1,17010,9,1701,10,1701,13,567
6255,4,254,540,7,5184,8,5184,1,17280,9,1701,10,1701,13,567
6256,4,255,540,7,5184,8,5184,1,17280,9,1728,10,1728,13,567
6257,4,256,540,7,5184,8,5184,1,17280,9,1728,10,1728,13,576
6258,4,257,540,7,5265,8,5265,1,17280,9,1728,10,1728,13,576
6259,4,258,540,7,5265,8,5265,1,17550,9,1728,10,1728,13,576
6260,4,259,540,7,5265,8,5265,1,17550,9,1755,10,1755,13,576
6261,4,260,560,7,5265,8,5265,1,17550,9,1755,10,1755,13,585
6262,4,261,560,7,5346,8,5346,1,17550,9,1755,10,1755,13,585
6263,4,262,560,7,5346,8,5346,1,17820,9,1755,10,1755,13,585
6264,4,263,560,7,5346,8,5346,1,17820,9,1782,10,1782,13,585
6265,4,264,560,7,5346,8,5346,1,17820,9,1782,10,1782,13,594
6266,4,265,560,7,5427,8,5427,1,17820,9,1782,10,1782,13,594
6267,4,266,560,7,5427,8,5427,1,18090,9,1782,10,1782,13,594
6268,4,267,560,7,5427,8,5427,1,18090,9,1809,10,1809,13,594
6269,4,268,560,7,5427,8,5427,1,18090,9,1809,10,1809,13,603
6270,4,269,560,7,5508,8,5508,1,18090,9,1809,10,1809,13,603
6271,4,270,560,7,5508,8,5508,1,18360,9,1809,10,1809,13,603
6272,4,271,560,7,5508,8,5508,1,18360,9,1836,10,1836,13,603
6273,4,272,560,7,5508,8,5508,1,18360,9,1836,10,1836,13,612
6274,4,273,560,7,5589,8,5589,1,18360,9,1836,10,1836,13,612
6275,4,274,560,7,5589,8,5589,1,18630,9,1836,10,1836,13,612
6276,4,275,580,7,5589,8,5589,1,18630,9,1863,10,1863,13,612
6277,4,276,580,7,5589,8,5589,1,18630,9,1863,10,1863,13,621
6278,4,277,580,7,5670,8,5670,1,18630,9,1863,10,1863,13,621
6279,4,278,580,7,5670,8,5670,1,18900,9,1863,10,1863,13,621
6280,4,279,580,7,5670,8,5670,1,18900,9,1890,10,1890,13,621
6281,4,280,580,7,5670,8,5670,1,18900,9,1890,10,1890,13,630
6282,4,281,580,7,5751,8,5751,1,18900,9,1890,10,1890,13,630
6283,4,282,580,7,5751,8,5751,1,19170,9,1890,10,1890,13,630
6284,4,283,580,7,5751,8,5751,1,19170,9,1917,10,1917,13,630
6285,4,284,580,7,5751,8,5751,1,19170,9,1917,10,1917,13,639
6286,4,285,580,7,5832,8,5832,1,19170,9,1917,10,1917,13,639
6287,4,286,580,7,5832,8,5832,1,19440,9,1917,10,1917,13,639
6288,4,287,580,7,5832,8,5832,1,19440,9,1944,10,1944,13,639
6289,4,288,580,7,5832,8,5832,1,19440,9,1944,10,1944,13,648
6290,4,289,580,7,5913,8,5913,1,19440,9,1944,10,1944,13,648
6291,4,290,600,7,5913,8,5913,1,19710,9,1944,10,1944,13,648
6292,4,291,600,7,5913,8,5913,1,19710,9,1971,10,1971,13,648
6293,4,292,600,7,5913,8,5913,1,19710,9,1971,10,1971,13,657
6294,4,293,600,7,5994,8,5994,1,19710,9,1971,10,1971,13,657
6295,4,294,600,7,5994,8,5994,1,19980,9,1971,10,1971,13,657
6296,4,295,600,7,5994,8,5994,1,19980,9,1998,10,1998,13,657
6297,4,296,600,7,5994,8,5994,1,19980,9,1998,10,1998,13,666
6298,4,297,600,7,6075,8,6075,1,19980,9,1998,10,1998,13,666
6299,4,298,600,7,6075,8,6075,1,20250,9,1998,10,1998,13,666
6300,4,299,600,7,6075,8,6075,1,20250,9,2025,10,2025,13,666
6301,4,300,600,7,6480,8,6480,1,21600,9,2160,10,2160,13,720
6302,4,301,620,7,6566,8,6566,1,21600,9,2160,10,2160,13,720
6303,4,302,620,7,6566,8,6566,1,21888,9,2160,10,2160,13,720
6304,4,303,620,7,6566,8,6566,1,21888,9,2189,10,2189,13,720
6305,4,304,620,7,6566,8,6566,1,21888,9,2189,10,2189,13,730
6306,4,305,620,7,6653,8,6653,1,21888,9,2189,10,2189,13,730
6307,4,306,620,7,6653,8,6653,1,22176,9,2189,10,2189,13,730
6308,4,307,620,7,6653,8,6653,1,22176,9,2218,10,2218,13,730
6309,4,308,620,7,6653,8,6653,1,22176,9,2218,10,2218,13,739
6310,4,309,620,7,6739,8,6739,1,22176,9,2218,10,2218,13,739
6311,4,310,620,7,6739,8,6739,1,22464,9,2218,10,2218,13,739
6312,4,311,620,7,6739,8,6739,1,22464,9,2246,10,2246,13,739
6313,4,312,640,7,6739,8,6739,1,22464,9,2246,10,2246,13,749
6314,4,313,640,7,6826,8,6826,1,22464,9,2246,10,2246,13,749
6315,4,314,640,7,6826,8,6826,1,22752,9,2246,10,2246,13,749
6316,4,315,640,7,6826,8,6826,1,22752,9,2275,10,2275,13,749
6317,4,316,640,7,6826,8,6826,1,22752,9,2275,10,2275,13,758
6318,4,317,640,7,6912,8,6912,1,22752,9,2275,10,2275,13,758
6319,4,318,640,7,6912,8,6912,1,23040,9,2275,10,2275,13,758
6320,4,319,640,7,6912,8,6912,1,23040,9,2304,10,2304,13,758
6321,4,320,640,7,6912,8,6912,1,23040,9,2304,10,2304,13,768
6322,4,321,640,7,6998,8,6998,1,23040,9,2304,10,2304,13,768
6323,4,322,640,7,6998,8,6998,1,23328,9,2304,10,2304,13,768
6324,4,323,660,7,6998,8,6998,1,23328,9,2333,10,2333,13,768
6325,4,324,660,7,6998,8,6998,1,23328,9,2333,10,2333,13,778
6326,4,325,660,7,7085,8,7085,1,23328,9,2333,10,2333,13,778
6327,4,326,660,7,7085,8,7085,1,23616,9,2333,10,2333,13,778
6328,4,327,660,7,7085,8,7085,1,23616,9,2362,10,2362,13,778
6329,4,328,660,7,7085,8,7085,1,23616,9,2362,10,2362,13,787
6330,4,329,660,7,7171,8,7171,1,23616,9,2362,10,2362,13,787
6331,4,330,660,7,7171,8,7171,1,23904,9,2362,10,2362,13,787
6332,4,331,660,7,7171,8,7171,1,23904,9,2390,10,2390,13,787
6333,4,332,660,7,7171,8,7171,1,23904,9,2390,10,2390,13,797
6334,4,333,660,7,7258,8,7258,1,23904,9,2390,10,2390,13,797
6335,4,334,680,7,7258,8,7258,1,24192,9,2390,10,2390,13,797
6336,4,335,680,7,7258,8,7258,1,24192,9,2419,10,2419,13,797
6337,4,336,680,7,7258,8,7258,1,24192,9,2419,10,2419,13,806
6338,4,337,680,7,7344,8,7344,1,24192,9,2419,10,2419,13,806
6339,4,338,680,7,7344,8,7344,1,24480,9,2419,10,2419,13,806
6340,4,339,680,7,7344,8,7344,1,24480,9,2448,10,2448,13,806
6341,4,340,680,7,7344,8,7344,1,24480,9,2448,10,2448,13,816
6342,4,341,680,7,7430,8,7430,1,24480,9,2448,10,2448,13,816
6343,4,342,680,7,7430,8,7430,1,24768,9,2448,10,2448,13,816
6344,4,343,680,7,7430,8,7430,1,24768,9,2477,10,2477,13,816
6345,4,344,680,7,7430,8,7430,1,24768,9,2477,10,2477,13,826
6346,4,345,700,7,7517,8,7517,1,24768,9,2477,10,2477,13,826
6347,4,346,700,7,7517,8,7517,1,25056,9,2477,10,2477,13,826
6348,4,347,700,7,7517,8,7517,1,25056,9,2506,10,2506,13,826
6349,4,348,700,7,7517,8,7517,1,25056,9,2506,10,2506,13,835
6350,4,349,700,7,7603,8,7603,1,25056,9,2506,10,2506,13,835
6351,4,350,700,7,7603,8,7603,1,25344,9,2506,10,2506,13,835
6352,4,351,700,7,7603,8,7603,1,25344,9,2534,10,2534,13,835
6353,4,352,700,7,7603,8,7603,1,25344,9,2534,10,2534,13,845
6354,4,353,700,7,7690,8,7690,1,25344,9,2534,10,2534,13,845
6355,4,354,700,7,7690,8,7690,1,25632,9,2534,10,2534,13,845
6356,4,355,700,7,7690,8,7690,1,25632,9,2563,10,2563,13,845
6357,4,356,720,7,7690,8,7690,1,25632,9,2563,10,2563,13,854
6358,4,357,720,7,7776,8,7776,1,25632,9,2563,10,2563,13,854
6359,4,358,720,7,7776,8,7776,1,25920,9,2563,10,2563,13,854
6360,4,359,720,7,7776,8,7776,1,25920,9,2592,10,2592,13,854
6361,4,360,720,7,8262,8,8262,1,27540,9,2754,10,2754,13,918
6362,4,361,720,7,8354,8,8354,1,27540,9,2754,10,2754,13,918
6363,4,362,720,7,8354,8,8354,1,27846,9,2754,10,2754,13,918
6364,4,363,720,7,8354,8,8354,1,27846,9,2785,10,2785,13,918
6365,4,364,720,7,8354,8,8354,1,27846,9,2785,10,2785,13,928
6366,4,365,720,7,8446,8,8446,1,27846,9,2785,10,2785,13,928
6367,4,366,720,7,8446,8,8446,1,28152,9,2785,10,2785,13,928
6368,4,367,740,7,8446,8,8446,1,28152,9,2815,10,2815,13,928
6369,4,368,740,7,8446,8,8446,1,28152,9,2815,10,2815,13,938
6370,4,369,740,7,8537,8,8537,1,28152,9,2815,10,2815,13,938
6371,4,370,740,7,8537,8,8537,1,28458,9,2815,10,2815,13,938
6372,4,371,740,7,8537,8,8537,1,28458,9,2846,10,2846,13,938
6373,4,372,740,7,8537,8,8537,1,28458,9,2846,10,2846,13,949
6374,4,373,740,7,8629,8,8629,1,28458,9,2846,10,2846,13,949
6375,4,374,740,7,8629,8,8629,1,28764,9,2846,10,2846,13,949
6376,4,375,740,7,8629,8,8629,1,28764,9,2876,10,2876,13,949
6377,4,376,740,7,8629,8,8629,1,28764,9,2876,10,2876,13,959
6378,4,377,740,7,8721,8,8721,1,28764,9,2876,10,2876,13,959
6379,4,378,760,7,8721,8,8721,1,29070,9,2876,10,2876,13,959
6380,4,379,760,7,8721,8,8721,1,29070,9,2907,10,2907,13,959
6381,4,380,760,7,8721,8,8721,1,29070,9,2907,10,2907,13,969
6382,4,381,760,7,8813,8,8813,1,29070,9,2907,10,2907,13,969
6383,4,382,760,7,8813,8,8813,1,29376,9,2907,10,2907,13,969
6384,4,383,760,7,8813,8,8813,1,29376,9,2938,10,2938,13,969
6385,4,384,760,7,8813,8,8813,1,29376,9,2938,10,2938,13,979
6386,4,385,760,7,8905,8,8905,1,29376,9,2938,10,2938,13,979
6387,4,386,760,7,8905,8,8905,1,29682,9,2938,10,2938,13,979
6388,4,387,760,7,8905,8,8905,1,29682,9,2968,10,2968,13,979
6389,4,388,760,7,8905,8,8905,1,29682,9,2968,10,2968,13,989
6390,4,389,780,7,8996,8,8996,1,29682,9,2968,10,2968,13,989
6391,4,390,780,7,8996,8,8996,1,29988,9,2968,10,2968,13,989
6392,4,391,780,7,8996,8,8996,1,29988,9,2999,10,2999,13,989
6393,4,392,780,7,8996,8,8996,1,29988,9,2999,10,2999,13,1000
6394,4,393,780,7,9088,8,9088,1,29988,9,2999,10,2999,13,1000
6395,4,394,780,7,9088,8,9088,1,30294,9,2999,10,2999,13,1000
6396,4,395,780,7,9088,8,9088,1,30294,9,3029,10,3029,13,1000
6397,4,396,780,7,9088,8,9088,1,30294,9,3029,10,3029,13,1010
6398,4,397,780,7,9180,8,9180,1,30294,9,3029,10,3029,13,1010
