﻿"﻿变量名",type,desc,desc_tw,desc_en,desc_vn,desc_kr,icon,title,title_tw,title_en,title_vn,title_kr,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,任务描述,任务描述_越南,任务描述_韩,任务图标,任务标题,任务标题,任务标题,任务标题_越南,任务标题_韩,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
,2,Get 19 pieces of Blue Equip.,獲得19件藍色裝備,Get 19 pieces of Blue Equip.,404404,파란색 장비 19개 획득,ICON/task/task.png,Shiny New Clothes,閃亮新裝,Shiny New Clothes,404404,멋진 새 옷,11,2,19,19,1,,,,,,,1500,19,,{gold=10000;502=3},strengthen-equipStrengthen
,2,Get 20 pieces of Blue Equip.,獲得20件藍色裝備,Get 20 pieces of Blue Equip.,404404,파란색 장비 20개 획득,ICON/task/task.png,Shiny New Clothes,閃亮新裝,Shiny New Clothes,404404,멋진 새 옷,11,2,20,20,1,,,,,,,1500,20,,{gold=10000;502=3},strengthen-equipStrengthen
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Get 1 piece of Purple Equip.,獲得1件紫色裝備,Get 1 piece of Purple Equip.,404404,보라색 장비 1개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,1,1,1,,,,,,,1600,1,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 2 pieces of Purple Equip.,獲得2件紫色裝備,Get 2 pieces of Purple Equip.,404404,보라색 장비 2개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,2,2,1,,,,,,,1600,2,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 3 pieces of Purple Equip.,獲得3件紫色裝備,Get 3 pieces of Purple Equip.,404404,보라색 장비 3개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,3,3,1,,,,,,,1600,3,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 4 pieces of Purple Equip.,獲得4件紫色裝備,Get 4 pieces of Purple Equip.,404404,보라색 장비 4개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,4,4,1,,,,,,,1600,4,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 5 pieces of Purple Equip.,獲得5件紫色裝備,Get 5 pieces of Purple Equip.,404404,보라색 장비 5개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,5,5,1,,,,,,,1600,5,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 6 pieces of Purple Equip.,獲得6件紫色裝備,Get 6 pieces of Purple Equip.,404404,보라색 장비 6개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,6,6,1,,,,,,,1600,6,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 7 pieces of Purple Equip.,獲得7件紫色裝備,Get 7 pieces of Purple Equip.,404404,보라색 장비 7개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,7,7,1,,,,,,,1600,7,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 8 pieces of Purple Equip.,獲得8件紫色裝備,Get 8 pieces of Purple Equip.,404404,보라색 장비 8개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,8,8,1,,,,,,,1600,8,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 9 pieces of Purple Equip.,獲得9件紫色裝備,Get 9 pieces of Purple Equip.,404404,보라색 장비 9개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,9,9,1,,,,,,,1600,9,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 10 pieces of Purple Equip.,獲得10件紫色裝備,Get 10 pieces of Purple Equip.,404404,보라색 장비 10개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,10,10,1,,,,,,,1600,10,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 11 pieces of Purple Equip.,獲得11件紫色裝備,Get 11 pieces of Purple Equip.,404404,보라색 장비 11개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,11,11,1,,,,,,,1600,11,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 12 pieces of Purple Equip.,獲得12件紫色裝備,Get 12 pieces of Purple Equip.,404404,보라색 장비 12개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,12,12,1,,,,,,,1600,12,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 13 pieces of Purple Equip.,獲得13件紫色裝備,Get 13 pieces of Purple Equip.,404404,보라색 장비 13개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,13,13,1,,,,,,,1600,13,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 14 pieces of Purple Equip.,獲得14件紫色裝備,Get 14 pieces of Purple Equip.,404404,보라색 장비 14개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,14,14,1,,,,,,,1600,14,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 15 pieces of Purple Equip.,獲得15件紫色裝備,Get 15 pieces of Purple Equip.,404404,보라색 장비 15개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,15,15,1,,,,,,,1600,15,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 16 pieces of Purple Equip.,獲得16件紫色裝備,Get 16 pieces of Purple Equip.,404404,보라색 장비 16개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,16,16,1,,,,,,,1600,16,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 17 pieces of Purple Equip.,獲得17件紫色裝備,Get 17 pieces of Purple Equip.,404404,보라색 장비 17개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,17,17,1,,,,,,,1600,17,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 18 pieces of Purple Equip.,獲得18件紫色裝備,Get 18 pieces of Purple Equip.,404404,보라색 장비 18개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,18,18,1,,,,,,,1600,18,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 19 pieces of Purple Equip.,獲得19件紫色裝備,Get 19 pieces of Purple Equip.,404404,보라색 장비 19개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,19,19,1,,,,,,,1600,19,,{gold=20000;502=6},strengthen-equipStrengthen
,2,Get 20 pieces of Purple Equip.,獲得20件紫色裝備,Get 20 pieces of Purple Equip.,404404,보라색 장비 20개 획득,ICON/task/task.png,Dressing Up,人靠衣裝,Dressing Up,404404,옷 꾸미기,11,3,20,20,1,,,,,,,1600,20,,{gold=20000;502=6},strengthen-equipStrengthen
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,Advance Pokémon 1 time,英雄進階1次,Advance Pokémon 1 time,404404,영웅 1회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,1,,1,1,,,,,,,1700,1,,{gold=10000;11=5},strengthen-advance
,0,Advance Pokémon 2 times,英雄進階2次,Advance Pokémon 2 times,404404,영웅 2회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,2,,2,1,,,,,,,1700,2,,{gold=10000;11=5},strengthen-advance
,0,Advance Pokémon 3 times,英雄進階3次,Advance Pokémon 3 times,404404,영웅 3회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,3,,3,1,,,,,,,1700,3,,{gold=10000;11=5},strengthen-advance
,0,Advance Pokémon 4 times,英雄進階4次,Advance Pokémon 4 times,404404,영웅 4회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,4,,4,1,,,,,,,1700,4,,{gold=10000;11=5},strengthen-advance
,0,Advance Pokémon 5 times,英雄進階5次,Advance Pokémon 5 times,404404,영웅 5회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,5,,5,1,,,,,,,1700,5,,{gold=10000;11=5},strengthen-advance
,0,Advance Pokémon 6 times,英雄進階6次,Advance Pokémon 6 times,404404,영웅 6회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,6,,6,1,,,,,,,1700,6,,{gold=10000;12=5},strengthen-advance
,0,Advance Pokémon 7 times,英雄進階7次,Advance Pokémon 7 times,404404,영웅 7회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,7,,7,1,,,,,,,1700,7,,{gold=10000;12=5},strengthen-advance
,0,Advance Pokémon 8 times,英雄進階8次,Advance Pokémon 8 times,404404,영웅 8회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,8,,8,1,,,,,,,1700,8,,{gold=10000;12=5},strengthen-advance
,0,Advance Pokémon 9 times,英雄進階9次,Advance Pokémon 9 times,404404,영웅 9회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,9,,9,1,,,,,,,1700,9,,{gold=10000;12=5},strengthen-advance
,0,Advance Pokémon 10 times,英雄進階10次,Advance Pokémon 10 times,404404,영웅 10회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,10,,10,1,,,,,,,1700,10,,{gold=10000;12=5},strengthen-advance
,0,Advance Pokémon 11 times,英雄進階11次,Advance Pokémon 11 times,404404,영웅 11회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,11,,11,1,,,,,,,1700,11,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 12 times,英雄進階12次,Advance Pokémon 12 times,404404,영웅 12회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,12,,12,1,,,,,,,1700,12,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 13 times,英雄進階13次,Advance Pokémon 13 times,404404,영웅 13회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,13,,13,1,,,,,,,1700,13,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 14 times,英雄進階14次,Advance Pokémon 14 times,404404,영웅 14회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,14,,14,1,,,,,,,1700,14,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 15 times,英雄進階15次,Advance Pokémon 15 times,404404,영웅 15회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,15,,15,1,,,,,,,1700,15,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 16 times,英雄進階16次,Advance Pokémon 16 times,404404,영웅 16회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,16,,16,1,,,,,,,1700,16,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 17 times,英雄進階17次,Advance Pokémon 17 times,404404,영웅 17회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,17,,17,1,,,,,,,1700,17,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 18 times,英雄進階18次,Advance Pokémon 18 times,404404,영웅 18회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,18,,18,1,,,,,,,1700,18,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 19 times,英雄進階19次,Advance Pokémon 19 times,404404,영웅 19회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,19,,19,1,,,,,,,1700,19,,{gold=10000;gold=5},strengthen-advance
,0,Advance Pokémon 20 times,英雄進階20次,Advance Pokémon 20 times,404404,영웅 20회 진화,ICON/task/task.png,Getting Stronger,寶寶要變強,Getting Stronger,404404,실력 성장,7,20,,20,1,,,,,,,1700,20,,{gold=10000;gold=5},strengthen-advance
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,Dungeon level attains 50 stars,副本星級達到50星,Dungeon level attains 50 stars,404404,던전 성급 50성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,50,,50,1,,,,,,,1800,1,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 100,副本星級達到100星,Instance stars reach 100,404404,던전 성급 100성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,100,,100,1,,,,,,,1800,2,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 150,副本星級達到150星,Instance stars reach 150,404404,던전 성급 150성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,150,,150,1,,,,,,,1800,3,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 200,副本星級達到200星,Instance stars reach 200,404404,던전 성급 200성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,200,,200,1,,,,,,,1800,4,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 250,副本星級達到250星,Instance stars reach 250,404404,던전 성급 250성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,250,,250,1,,,,,,,1800,5,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 300,副本星級達到300星,Instance stars reach 300,404404,던전 성급 300성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,300,,300,1,,,,,,,1800,6,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 350,副本星級達到350星,Instance stars reach 350,404404,던전 성급 350성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,350,,350,1,,,,,,,1800,7,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 400,副本星級達到400星,Instance stars reach 400,404404,던전 성급 400성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,400,,400,1,,,,,,,1800,8,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 450,副本星級達到450星,Instance stars reach 450,404404,던전 성급 450성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,450,,450,1,,,,,,,1800,9,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 500,副本星級達到500星,Instance stars reach 500,404404,던전 성급 500성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,500,,500,1,,,,,,,1800,10,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 550,副本星級達到550星,Instance stars reach 550,404404,던전 성급 550성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,550,,550,1,,,,,,,1800,11,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 600,副本星級達到600星,Instance stars reach 600,404404,던전 성급 600성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,600,,600,1,,,,,,,1800,12,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 650,副本星級達到650星,Instance stars reach 650,404404,던전 성급 650성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,650,,650,1,,,,,,,1800,13,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 700,副本星級達到700星,Instance stars reach 700,404404,던전 성급 700성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,700,,700,1,,,,,,,1800,14,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 750,副本星級達到750星,Instance stars reach 750,404404,던전 성급 750성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,750,,750,1,,,,,,,1800,15,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 800,副本星級達到800星,Instance stars reach 800,404404,던전 성급 800성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,800,,800,1,,,,,,,1800,16,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 850,副本星級達到850星,Instance stars reach 850,404404,던전 성급 850성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,850,,850,1,,,,,,,1800,17,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 900,副本星級達到900星,Instance stars reach 900,404404,던전 성급 900성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,900,,900,1,,,,,,,1800,18,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 950,副本星級達到950星,Instance stars reach 950,404404,던전 성급 950성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,950,,950,1,,,,,,,1800,19,,{gold=10000;501=3},strengthen-4
,0,Instance stars reach 1000,副本星級達到1000星,Instance stars reach 1000,404404,던전 성급 1000성 도달,ICON/task/task.png,Blazing Trail,披荊斬棘,Blazing Trail,404404,난관 극복,8,1000,,1000,1,,,,,,,1800,20,,{gold=10000;501=3},strengthen-4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,1,Log in daily and win EXP points,每日上線領取經驗,Log in daily and win EXP points,Nhận kinh nghiệm trực tuyến mỗi ngày,매일 접속해 경험치 수령,city/task/icon_social.png,New Journey,新的征程,New Journey,Cuộc hành trình mới,새로운 여정,15,1,,1,10,,,,,,,5000,1,5,{role_exp=50;5000=6},
5001,1,Clear Normal levels 10 times,挑戰普通關卡10次,Clear Normal levels 10 times,Thử thách cấp độ thông thường 10 lần,일반 스테이지 10회 도전,city/task/icon_action.png,Fanatic Fighter,好戰者,Fanatic Fighter,Dân quân,전투광,29,10,,10,15,,,,,,,5001,2,10,{role_exp=150;gold=8000},10000
5002,1,Challenge any Elite level 3 times,挑戰任意精英關卡3次,Challenge any Elite level 3 times,Thách thức bất kỳ cấp độ ưu tú 3 lần,임의의 정예 스테이지 3회 도전,city/task/icon_action.png,Elite Stage,精英挑戰,Elite Stage,Thử thách ưu tú,정예 도전,30,3,,3,15,,,,,,,5002,3,10,{role_exp=150;gold=8000},20000
5003,1,Engage in arena battle for 3 times,競技場戰鬥3次,Engage in arena battle for 3 times,3 trận chiến trên đấu trường,아레나 전투 3회 진행,city/task/icon_actionup.png,Fight with Me,誰敢與我一戰,Fight with Me,Ai dám đánh nhau với tôi,나와 싸울 자 누구냐,41,3,,3,15,,,,,,,5003,4,10,{role_exp=120;gold=10000},arena
5004,1,Clear Daily Dungeon 1 time,通關1次日常副本,Clear Daily Dungeon 1 time,Xóa 1 bản sao hàng ngày,일일 던전 1회 클리어,city/task/icon_actionup.png,Fanatic Fighter,好戰者,Fanatic Fighter,Dân quân,전투광,32,1,,1,18,,,,,,,5005,6,10,{role_exp=60;gold=6000},activityGate
5006,1,Upgrade any Pokémon 3 times,升級任意精靈3次,Upgrade any Pokémon 3 times,Nâng cấp bất kỳ sprite 3 lần,임의의 포켓몬 3회 레벨업,city/task/icon_ycl.png,Better Everyday,每天進步一點,Better Everyday,Tiến bộ một chút mỗi ngày,매일 한 걸음,36,3,,3,10,,,,,,,5006,7,10,{role_exp=30;gold=6000},strengthen
5007,1,Breakthrough Pokémon once,進行一次精靈突破,Breakthrough Pokémon once,Thực hiện một bước đột phá thuật sĩ,포켓몬 돌파 1회 진행,city/task/icon_ycl.png,Getting stronger again,又變強啦,Getting stronger again,Lại mạnh lên rồi,더 강해진 힘,35,1,,1,10,,,,,,,5007,8,5,{role_exp=30;gold=6000},strengthen-advance
5008,1,Upgrade skill 3 times,技能升級3次,Upgrade skill 3 times,Nâng cấp kỹ năng 3 lần,스킬 3회 레벨업,city/task/icon_ycl.png,Strong Skill,線上升級,Strong Skill,404404,접속 레벨업,34,3,,3,10,,,,,,,5008,9,10,{role_exp=30;gold=6000},strengthen-skill
5009,1,Spend 300 diamonds in total,累計消費300鑽石,Spend 300 diamonds in total,Tiêu thụ tích lũy 300 kim cương,300다이아 누적 소모,city/task/icon_actionup.png,Benefit,普通返利,Benefit,404404,일반 혜택,21,300,,300,20,,,,,,,5009,10,10,{role_exp=100;gold=50000},
5010,1,Draw 3 times,進行3次抽卡,Draw 3 times,Thực hiện 3 trận hòa,뽑기 3회 진행,city/task/icon_actionup.png,More Pokémon,求賢若渴,More Pokémon,Khát khao tài năng,지적 갈증,45,3,,3,20,,,,,,,5010,11,10,{role_exp=60;gold=12000},drawCard
5011,1,Get treasure pot 1 time,聚寶1次,Get treasure pot 1 time,Tụ bảo 1 Lần,보물단지 1회,city/task/icon_actionup.png,The Miser,我是守財奴,The Miser,Tôi là một kẻ hà tiện,수전노,18,1,,1,15,,,,,,,5011,12,5,{role_exp=60;gold=6000},gainGold
5012,1,Purchase 1 energy,購買1次體力,Purchase 1 energy,Mua 1 sức chịu đựng,체력 1회 구매,city/task/icon_actionup.png,More Vitality,必須買上幾管,More Vitality,Phải mua một vài ống,필수 구매,26,1,,1,10,,,,,,,5012,13,10,{role_exp=60;gold=6000},gainStamina
5013,1,Donate to union 1 time,公會捐獻一次,Donate to union 1 time,Hội quyên góp một lần,길드 1회 기부,city/task/icon_social.png,Construct union,建設公會,Construct union,Công hội xây dựng,길드 창설,55,1,,1,20,,,,,,,5013,14,5,{coin3=60;gold=2000},contribute
5014,1,Go fishing for 1 time,進行一次釣魚,Go fishing for 1 time,404404,낚시 1회 하기,city/task/icon_actionup.png,Swallow this bait,願者上鉤,Swallow this bait,404404,원자상구,108,1,,1,65,,,,,<cn;kr;en;tw>,,5014,15,5,{535=60;gold=10000},fishing
,1,Challenge Infinite Tower 10 times daily,每日無限塔挑戰10次,Challenge Infinite Tower 10 times daily,404404,매일 무한의 탑 10회 도전,city/task/icon_social.png,Infinite Tower,無限塔,Infinite Tower,Endless Tower,무한의 탑,93,10,,10,,,,,,,,,31,10,{coin3=60;gold=2000},endlessTower
,1,Purify a Pokémon once,完成一次淨化精靈,Purify a Pokémon once,Hoàn thành một thuật sĩ thanh lọc,포켓몬 1회 정화 완료,city/task/icon_action.png,Purification Work,淨化黑暗,Purification Work,Thanh lọc bóng tối,어둠 정화,66,1,,1,,,,,,,,,15,10,{role_exp=10;gold=10000},cloneBattle
,1,Spend 880 diamonds in total,累計消費880鑽石,Spend 880 diamonds in total,Tiêu thụ tích lũy của 880 kim cương,880다이아 누적 소모,city/task/icon_actionup.png,Luxury Rebate,豪華返利,Luxury Rebate,Giảm giá sang trọng,호화 혜택,21,880,,880,,5,5,5,5,,,,16,10,{role_exp=100;rmb=100},
,1,Log in daily to earn talent points,每日上線領取天賦點,Log in daily to earn talent points,404404,매일 접속해 특성포인트 수령,city/task/icon_actionup.png,Free Talent Point,領取天賦,Free Talent Point,404404,특성 수령,15,1,,1,,10,10,10,10,,,,17,10,{talent_point=1},
,1,Log in daily to claim universal shard,每日上線領取萬能碎片,Log in daily to claim universal shard,404404,매일 접속해 만능 조각 수령,city/task/icon_actionup.png,General Shard,領取萬能碎片,General Shard,404404,만능 조각 수령,15,1,,1,,13,13,13,13,,,,18,10,{502=1},
,1,Claim Pokémon Chest Keys,領取精靈寶箱鑰匙,Claim Pokémon Chest Keys,404404,포켓몬 보물상자 열쇠 수령,city/task/icon_actionup.png,Magic Key,神奇鑰匙,Magic Key,404404,신비한 열쇠,15,1,,1,,8,8,8,8,,,,30,10,{520=1},
,1,"Log in daily to get the relic, Energy Soul",每日上線領取神器能量之魂,"Log in daily to get the relic, Energy Soul",404404,매일 접속해 신기 에너지 영혼 수령,city/task/icon_actionup.png,Divine Soul,每日送神器能量,Divine Soul,404404,매일 신기 에너지 증정,15,1,,1,,16,16,16,16,<cn>,,,18,10,{411=20},
,1,Login daily to get Piemon Seal Chest,每日上線領取小丑皇封印箱,Login daily to get Piemon Seal Chest,404404,매일 접속해 피에몬 봉인상자 수령,city/task/icon_actionup.png,Piedmon Seal Box,封印箱大放送,Piedmon Seal Box,404404,봉인 상자 대방출,15,1,,1,,17,17,17,17,<cn>,,,18,10,{633=1},
,1,Log in daily to earn Privilege Coins,每日上線領取特權幣,Log in daily to earn Privilege Coins,404404,매일 접속해 특권 코인 수령,config/item/icon_tqb.png,Privilege Coin,特權幣,Privilege Coin,Đồng xu đặc quyền,특권 코인,15,1,,1,,3,3,3,3,,96,5901,5,,{453=20},
5902,1,Spend 880 diamonds in total,累計消費880鑽石,Spend 880 diamonds in total,Tiêu thụ tích lũy của 880 kim cương,880다이아 누적 소모,config/item/icon_zsd.png,Luxury Rebate,豪華返利,Luxury Rebate,Giảm giá sang trọng,호화 혜택,21,880,,880,,5,5,5,5,,100,5902,1,,{rmb=128},
5903,1,Login daily to collect trinket draw key,每日上線領取飾品抽卡鑰匙,Login daily to collect trinket draw key,404404,매일 접속해 액세서리 뽑기 열쇠 수령,config/item/icon_jys.png,Trinket Key,飾品鑰匙,Trinket Key,Chìa Khoá Trang Sức,액세서리 열쇠,15,1,,1,,8,8,8,8,,98,5903,4,,{503=1},
5904,1,Log in daily to earn talent points,每日上線領取天賦點,Log in daily to earn talent points,404404,매일 접속해 특성포인트 수령,config/item/icon_tfd.png,Talent point,天賦點,Talent point,Điểm tài năng,특성포인트,15,1,,1,,10,10,10,10,,97,5904,3,,{talent_point=1},
5905,1,Log in daily to claim universal shard,每日上線領取萬能碎片,Log in daily to claim universal shard,404404,매일 접속해 만능 조각 수령,config/item/icon_debris.png,Universal shard,萬能碎片,Universal shard,Vạn năng mảnh vỡ,만능 조각,15,1,,1,,7,7,7,7,,99,5905,2,,{502=1},
5906,1,Log in daily to claim universal shard,每日上線領取神獸萬能碎片,Log in daily to claim universal shard,404404,매일 접속해 전설의 포켓몬 만능조각 수령,config/item/icon_debris2.png,Universal shard,神獸萬能碎片,Universal shard,Thần linh mảnh vỡ toàn năng,전설의 포켓몬 만능 조각,15,1,,1,,13,13,13,13,,101,5906,1,,{521=1},
5907,1,Draw runestones 3 times,進行3次符石抽取,Draw runestones 3 times,404404,룬스톤 뽑기 3회 진행,city/task/icon_actionup.png,Get Rune,獲取符石,Get Rune,404404,룬스톤 획득,105,3,,3,66,,,,,<cn;kr;en;tw>,,5907,11,10,{role_exp=60;gold=12000},gemDraw
