变量名,eventID,"
  _name
  ",delay,sound,damageSeg,hpSeg,segInterval,shaker,music,"zOrder ",move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
5321,18002,"
  Big bird
  ",,,<1>,,<1>,{beginT=0;endT=150;disx=15;disy=25;count=1;interval=100},,,,,,,,,,FALSE,,{lifeBar={show=true}}
5331,18003,"
  Big bird
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;200;200;200;200;200;200;200;200;200>,{beginT=0;endT=120;disx=10;disy=20;count=10;interval=200},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
6111,19001,"
  Little Lada
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
6121,19002,"
  Little Lada
  ",,,<0.5;0.5>,,<0;633.33>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
6131,19004,"
  Little Lada
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
6211,20001,"
  Rada
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;466.67;133.33;166.67;166.67;166.67>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
6221,20007,"
  Rada
  ",,,<0.5;0.3;0.2>,,<0;500;400>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
6231,20008,"
  Rada
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;466.67;233.33;166.67;166.67;133.3;166.67;266.6;333.3;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
7111,21001,"
  sparrow
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
7121,21002,"
  sparrow
  ",,,<0.2;0.2;0.3;0.3>,,<0;200;200;733.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
7131,21006,"
  sparrow
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;333.3;333.3;266.6;266.6;233.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
7211,22001,"
  Toucan
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
7221,22002,"
  Toucan
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
7231,22003,"
  Toucan
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;180;400;80;80;80;80;80;80;80>,{beginT=0;endT=100;disx=50;disy=50;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
8111,23001,"
  Arbor snake
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
8121,23002,"
  Arbor snake
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;166.67;166.67;166.67;166.67>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
8131,23007,"
  Arbor snake
  ",,,<0.5;0.5>,,<0;1233.3>,{beginT=17;endT=887;disx=15;disy=15;count=2;interval=100},,,,,,,,,,TRUE,,
8132,23091,"
  Arbor snake
  ",,,,,,,,,,<{delay=966.6;hide=true;lastTime=1533.3}>,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
8211,24001,"
  Arbor
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
8221,24002,"
  Arbor
  ",,,<0.2;0.2;0.2;0.1;0.1;0.1;0.1>,,<0;233.33;233.33;200;233.33;200;233.33>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
8231,24009,"
  Arbor
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
9111,172001,"
  Pichu
  ",,,<0.3;0.3;0.4>,,<0;200;166.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9121,172004,"
  Pichu
  ",,,<0.25;0.25;0.25;0.25>,,<0;200;233.3;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9131,172008,"
  Pichu
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;200;200;200;200;200;566.6;200;200;233.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
9211,25001,"
  pikachu
  ",,,<0.3;0.3;0.4>,,<0;133.33;133.33>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9221,25004,"
  pikachu
  ",,,<0.3;0.3;0.4>,,<0;133.33;133.33>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9231,25007,"
  pikachu
  ",,,<0.075;0.075;0.075;0.075;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;5;5;5;1666.67;133.33;100;133.33;133.33;166.67;133.33;2300;100;100;100;100;100;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
9232,25091,"
  to move
  ",,,,,,,,,<{delay=0;t=0;scale=2.5;teamClose=3;absX=2700;absY=600};{delay=4660;t=270;scale=2.5;teamClose=3;absX=1200;absY=600};{delay=4980;t=340;scale=1.5;absX=200;absY=1500};{delay=5380;t=0;scale=0.4;teamClose=1.3;absX=400;absY=650};{delay=5410;t=400;scale=0.4;teamClose=1.3;absX=400;absY=750};{delay=5810;t=500;scale=0.4;teamClose=1.3;absX=400;absY=850};{delay=6350;t=0;scale=1.3;teamClose=2;absX=700;absY=1300};{delay=6380;t=900;scale=0.8;teamClose=2;absX=600;absY=1000};{delay=7460;t=150;scale=3;teamClose=2;absX=2700;absY=500};{delay=9500;t=0;scale=1;absX=2000;absY=200};{delay=9500;t=10;scale=4.3;teamClose=3;absX=2700;absY=200};{delay=9610;t=320;scale=1.3;teamClose=2;absX=1650;absY=350}>,<{delay=0;hide=true;lastTime=4653};{delay=7590;hide=true;lastTime=2046}>,,,,<90;25092>,,TRUE,,
9233,25092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=-400;offsetY=-420;scale=0.78;zorder=1;aniName=pikaqiu_skill2;aniLoop=false;lastTime=10766.6;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
9311,26001,"
  Raichu
  ",,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9321,26004,"
  Raichu
  ",,,<0.5;0.5>,,<0;133.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9331,26006,"
  Raichu
  ",,,<0.25;0.25;0.25;0.25>,,<0;166.6;233.3;300>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
9332,26091,"
  to move
  ",,,,,,,,,<{delay=0;t=0;x=-150;absY=600}>,<{delay=0;hide=true;lastTime=3700}>,,,,<90;26092>,,TRUE,,
9333,26092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=-500;offsetY=-500;zorder=1;aniName=leiqiu_skill2;aniLoop=false;lastTime=4933.3;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
9411,25101,"
  Ash Pikachu
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9421,25102,"
  Ash Pikachu
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;170;170;170;170>,{beginT=0;endT=100;disx=25;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
9431,25103,"
  Ash Pikachu
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;7200;250;250;250>,{beginT=0;endT=100;disx=30;disy=40;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
9432,1,"
  to move
  ",,,,,,,,,,,,,,<90;25191;25192>,{bones=<hitman_move;>},TRUE,,
9433,25191,"
  haungtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;scale=0.75;zorder=-4;aniName=xiaozhibanpikaqiu_skill2;aniLoop=false;lastTime=13165;screenPos=0} ",,,TRUE,,
9434,25192,"
  jitan
  ",,,,,,,,,,,1,koudai_beijing/jitan.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;scale=0.78;zorder=-5;aniName=xiaozhipikaqiu_skill2;aniLoop=false;lastTime=13165;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
10111,27001,"
  Mountain rat
  ",,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
10121,27005,"
  Mountain rat
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
10131,27006,"
  Mountain rat
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;300;300;300;300;300;300;300;300;300>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
10211,28001,"
  Chuanshanwang
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
10221,28002,"
  Chuanshanwang
  ",,,<0.25;0.25;0.25;0.25>,,<0;566.6;300;233.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
10231,28006,"
  Chuanshanwang
  ",,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;366.6;433.3;366.6;433.3;366.6;433.3;366.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
11111,29001,"
  Nidolan
  ",,,<0.3;0.3;0.4>,,<0;100;66.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
11121,29004,"
  Nidolan
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
11131,29005,"
  Nidolan
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
11211,30001,"
  Nidorna
  ",,,<0.15;0.15;0.15;0.15;0.2;0.2>,,<0;133.3;133.3;133.3;133.3;133.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
11221,30007,"
  Nidorna
  ",,,<0.3;0.3;0.4>,,<0;66.6;66.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
11231,30010,"
  Nidorna
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;66.6;100;300;66.6;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
11311,31001,"
  Queen Nido
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
11321,31002,"
  Queen Nido
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
11331,31003,"
  Queen Nido
  ",,,<0.3;0.3;0.4>,,<0;66.6;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
12111,32001,"
  Nidolan
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
12121,32002,"
  Nidolan
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
12131,32003,"
  Nidolan
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
12211,33001,"
  Nitorino _
  ",,,<0.25;0.25;0.25;0.25>,,<0;266.6;333.3;300>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
12221,33005,"
  Nitorino _
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
12231,33006,"
  Nitorino _
  ",,,<0.5;0.5>,,<0;900>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
12311,34001,"
  King Nido
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
12321,34002,"
  King Nido
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
12331,34003,"
  King Nido
  ",,,<0.1;0.1;0.2;0.2;0.4>,,<0;150;1419;363;1188>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
13111,173001,"
  skin baby
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
13121,173002,"
  skin baby
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
13131,173003,"
  skin baby
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
13132,173091,"
  target moving
  hide
  ",,,,,,,,"<{delay=0;zorder=-999;lastTime=6000}>  ",,<{delay=0;hide=true;lastTime=5900}>,,,,<90;173092>,,TRUE,,
13133,173092,"
  yewan
  ",,,,,,,,,,,1,koudai_beijing/yewan.skel,"{delay=0;addTolayer=-1;offsetX=-100;offsetY=0;zorder=100;scale=0.75;aniName=pibaobao_skill2;aniLoop=false;lastTime=7800;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
13211,35001,"
  Pippi
  ",,,<0.3;0.3;0.4>,,<0;200;200>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
13221,35004,"
  Pippi
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
13231,35005,"
  Pippi
  ",,,<0.1;0.2;0.1;0.2;0.1;0.2;0.1>,,<0;333.3;200;200;200;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
13232,35091,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=-999;lastTime=10966.67}>,<{delay=0;t=0;x=800};{delay=4000;t=800;x=0}>,<{delay=0;hide=true;lastTime=4000}>,,,,<90;35092;35093>,,TRUE,,
13233,35092,"
  yewan
  ",,,,,,,,,,,1,koudai_beijing/yewan.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=100;scale=0.75;aniName=pipi_skill2;aniLoop=false;lastTime=10966.67;screenPos=0} ",,,TRUE,,
13234,35093,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=10;scale=0.75;aniName=pipi_skill2;aniLoop=false;lastTime=10966.67;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
13311,36001,"
  Pixie
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
13321,36002,"
  Pixie
  ",,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
13331,36006,"
  Pixie
  ",,,<0.5;0.5>,,<0;2133.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
13332,36091,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=-999;lastTime=14566.67}>,<{delay=0;t=0;x=-600}>,<{delay=0;hide=true;lastTime=300};{delay=12700;hide=true;lastTime=5600}>,,,,<90;36092;36093>,,TRUE,,
13333,36092,"
  yinghua
  ",,,,,,,,,,,1,koudai_beijing/yinghua.skel,"{delay=0;addTolayer=1;offsetX=0;offsetY=0;zorder=999;scale=0.75;aniName=pikexi_skill2;aniLoop=false;lastTime=9566.6;screenPos=0} ",,,TRUE,,
13334,36093,"
  back layer
  ",,,,,,,,,,,1,koudai_pikexi/hero_pikexi.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=-250;zorder=99;scale=0.75;aniName=skill2_bottom;aniLoop=false;lastTime=9566.6;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
15111,174001,"
  Baby Ding
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;266.6;266.6;266.6;266.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
15121,174006,"
  Baby Ding
  ",,,<0.5;0.5>,,<0;500>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
15131,174008,"
  Baby Ding
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;366.6;400;400;400;400;400;400;233.3>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
15211,39001,"
  Fat Ding
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
15221,39006,"
  Fat Ding
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;533.3>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
15231,39011,"
  Fat Ding
  ",,,<0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;400;333.3;333.3;333.3;333.3;333.3;333.3;333.3;333.3;333.3;366.6>,,,,,,,,,,,TRUE,,
15232,1,,,,,,,,,,,,,,,<90;39091>,,TRUE,,
15233,39091,"
  wutai
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,{delay=0;addTolayer=-1;offsetX=0;offsetY=-50;zorder=2;scale=0.64;aniName=pangding_skill2;aniLoop=false;lastTime=9466.6;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
15311,40001,"
  Fat Keding
  ",,,<0.3;0.3;0.4>,,<0;266.6;266.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
15321,40004,"
  Fat Keding
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;933.3>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
15331,40009,"
  Fat Keding
  ",,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;300;300;300;300;300;300;300;300;300;300;300;300;300>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
16111,41001,"
  supersonic bat
  ",,,<0.5;0.5>,,<0;133.2>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
16121,41003,"
  supersonic bat
  ",,,<0.25;0.25;0.25;0.25>,,<0;166.6;233.1;366.3>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
16131,41007,"
  supersonic bat
  ",,,<0.3;0.3;0.4>,,<0;1198.8;699.3>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
16211,42001,"
  big mouth bat
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
16221,42002,"
  big mouth bat
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
16231,42003,"
  big mouth bat
  ",,,<0.5;0.5>,,<0;466.2>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
15611,169001,"
  Forked bat
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
15621,169002,"
  Forked bat
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;133;133;133;133;133;133;133;133>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
15631,169011,"
  Forked bat
  ",,,<0.25;0.25;0.25;0.25>,,<0;166.5;166.5;166.5>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
15632,1,"
  target moving
  hide
  ",,,,,,,,,<{delay=4995;t=499.5;y=500;rot=80};{delay=4828.5;t=499.5;y=0;rot=0}>,,,,,<90;169091;169092>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5>},,,
15633,169091,"
  dizhen
  ",,,,,,,,,,,1,koudai_beijing/dizhen.skel,{delay=0;addTolayer=-1;offsetX=0;offsetY=200;zorder=2;scale=0.7;aniName=chazifu_skill2;aniLoop=false;lastTime=5328;screenPos=0},,,,,
15634,169092,"
  yewan
  ",,,,,,,,,,,1,koudai_beijing/yewan.skel,{delay=0;addTolayer=-1;offsetX=0;offsetY=-50;zorder=1;scale=0.7;aniName=chazifu_skill2;aniLoop=false;lastTime=5328;screenPos=0},,,,,
,,,,,,,,,,,,,,,,,,,,
17111,43001,"
  walking grass
  ",,,<0.5;0.5>,,<30;115>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
17121,43002,"
  walking grass
  ",,,<0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;120;420;125;125;125;125;125>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,<{delay=0;t=60;y=100};{delay=60;t=440;y=130};{delay=1550;t=100;y=0}>,,,,,,,FALSE,,{lifeBar={show=true}}
17131,43003,"
  walking grass
  ",,,<0.5;0.5>,,<140;150>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
17211,44001,"
  stinky flower
  ",,,<0.25;0.25;0.5>,,<0;100;100>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
17221,44002,"
  stinky flower
  ",,,<0.25;0.25;0.25;0.25>,,<0;100;100;100>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
17231,44003,"
  stinky flower
  ",,,<0.5;0.5>,,<0;250>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
17311,45001,"
  Rafflesia
  ",,,<0.25;0.25;0.5>,,<0;100;100>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
17321,45002,"
  Rafflesia
  ",,,<0.1;0.1;0.1;0.2;0.2;0.3>,,<0;160;160;495;120;75>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
17331,45003,"
  Rafflesia
  ",,,<0.5;0.5>,,<100;550>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
19111,48001,"
  Hairball
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
19121,48002,"
  Hairball
  ",,,<0.5;0.3;0.2>,,<0;400;500>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
19131,48005,"
  Hairball
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;200;200;200;200;200;200;200;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
