变量名,drawType,"
  _comment
  ",drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
2031,limit_up_rmb10_1161,"
  The first ten consecutive - single S
  ",4,1,,,,,,,,,,{1202=1;205=3;206=6},100,{1202=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
2032,limit_up_rmb10_1161,"
  10 consecutive
  draws - regular output (up to 2 )
  ",0,2,,,20,,,,,,,{1202=1;205=3;206=6},150,{1202=1;205=4;206=5},100,{1202=1;205=5;206=4},50,{1202=2;205=3;206=5},30,{1202=2;205=4;206=4},20,{1202=2;205=5;206=3},10,{1202=3;205=2;206=5},0,{1202=3;205=3;206=4},0,{1202=3;205=4;206=3},0,,0
2033,limit_up_rmb10_1161,"
  10 consecutive
  draws - regular output ( after 10 draws, it will be a pan-card
  pool )
  ",0,22,,,,,,,,,,{1203=1;205=3;206=6},150,{1203=1;205=4;206=5},100,{1203=1;205=5;206=4},50,{1203=2;205=3;206=5},30,{1203=2;205=4;206=4},20,{1203=2;205=5;206=3},10,{1203=3;205=2;206=5},0,{1203=3;205=3;206=4},0,{1203=3;205=4;206=3},0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,limit_up_rmb1_1251,"
  Diamond Paid
  Single Draw
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
2042,limit_up_rmb1_1251,"
  Diamond paid
  single draw - A -level card must be issued
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2043,limit_up_rmb1_1251,"
  Diamond single
  draw - the 5th to 10th time to get S qualification card UP
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2044,limit_up_rmb1_1251,"
  15 subsequent consecutively
  get an additional S -level card (probability) UP
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2045,limit_up_rmb1_1251,"
  ( After 10 times, it will be a pan-card
  pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,limit_up_rmb10_1251,"
  The first ten consecutive - single S
  ",4,1,,,,,,,,,,{1204=1;205=3;206=6},100,{1204=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
2052,limit_up_rmb10_1251,"
  10 consecutive
  draws - regular output (up to 2 )
  ",0,2,,,20,,,,,,,{1204=1;205=3;206=6},150,{1204=1;205=4;206=5},100,{1204=1;205=5;206=4},50,{1204=2;205=3;206=5},30,{1204=2;205=4;206=4},20,{1204=2;205=5;206=3},10,{1204=3;205=2;206=5},0,{1204=3;205=3;206=4},0,{1204=3;205=4;206=3},0,,0
2053,limit_up_rmb10_1251,"
  10 consecutive
  draws - regular output ( after 10 draws, it will be a pan-card
  pool )
  ",0,22,,,,,,,,,,{1205=1;205=3;206=6},150,{1205=1;205=4;206=5},100,{1205=1;205=5;206=4},50,{1205=2;205=3;206=5},30,{1205=2;205=4;206=4},20,{1205=2;205=5;206=3},10,{1205=3;205=2;206=5},0,{1205=3;205=3;206=4},0,{1205=3;205=4;206=3},0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,limit_up_rmb1_1330,"
  Diamond Paid
  Single Draw
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
2062,limit_up_rmb1_1330,"
  Diamond paid
  single draw - A -level card must be issued
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2063,limit_up_rmb1_1330,"
  Diamond single
  draw - the 5th to 10th time to get S qualification card UP
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1200=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2064,limit_up_rmb1_1330,"
  15 subsequent consecutively
  get an additional S -level card (probability) UP
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1200=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2065,limit_up_rmb1_1330,"
  ( After 10 times, it will be a pan-card
  pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1200=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,limit_up_rmb10_1330,"
  The first ten consecutive - single S
  ",4,1,,,,,,,,,,{1200=1;205=3;206=6},100,{1200=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
2072,limit_up_rmb10_1330,"
  10 consecutive
  draws - regular output (up to 2 )
  ",0,2,,,20,,,,,,,{1200=1;205=3;206=6},150,{1200=1;205=4;206=5},100,{1200=1;205=5;206=4},50,{1200=2;205=3;206=5},30,{1200=2;205=4;206=4},20,{1200=2;205=5;206=3},10,{1200=3;205=2;206=5},0,{1200=3;205=3;206=4},0,{1200=3;205=4;206=3},0,,0
2073,limit_up_rmb10_1330,"
  10 consecutive
  draws - regular output ( after 10 draws, it will be a pan-card
  pool )
  ",0,22,,,,,,,,,,{1201=1;205=3;206=6},150,{1201=1;205=4;206=5},100,{1201=1;205=5;206=4},50,{1201=2;205=3;206=5},30,{1201=2;205=4;206=4},20,{1201=2;205=5;206=3},10,{1201=3;205=2;206=5},0,{1201=3;205=3;206=4},0,{1201=3;205=4;206=3},0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,limit_rmb1_1256,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1111=1},150,,,,,,0,,0,,0,,0
5002,limit_rmb1_1256,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5003,limit_rmb1_1256,"
  Time -limited
  mythical beast - the first 70~80 consecutive chances of Gulardo
  ",2,70,,,1,63,0.1,0.05,0.4,9,99999,{1113=1},1,,,,,,,,,,,,0,,0,,0,,0
5004,limit_rmb1_1256,"
  Time -limited
  mythical beast - there is a probability of Gulardo in the next 65~80
  consecutive rounds
  ",2,135,,,999,123,0.1,0.05,0.4,9,70,{1113=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,limit_rmb1_1335,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1115=1},150,,,,,,0,,0,,0,,0
5012,limit_rmb1_1335,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5013,limit_rmb1_1335,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Lugia
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1114=1},1,,,,,,,,,,,,0,,0,,0,,0
5014,limit_rmb1_1335,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Rogia
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1114=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,limit_rmb1_1385,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1117=1},150,,,,,,0,,0,,0,,0
5022,limit_rmb1_1385,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5023,limit_rmb1_1385,"
  Time -limited
  mythical beast - the first 73~83 consecutive chances to produce Tianxi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1116=1},1,,,,,,,,,,,,0,,0,,0,,0
5024,limit_rmb1_1385,"
  Time -limited
  mythical beast - follow-up 68~78 consecutive chance to get Diancie
  ",2,155,,,999,141,0.1,0.05,0.4,9,68,{1116=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,limit_rmb1_1431,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1111=1},150,,,,,,0,,0,,0,,0
5032,limit_rmb1_1431,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5033,limit_rmb1_1431,"
  Time -limited
  mythical beast - the first 70~80 consecutive chances of Gulardo
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1113=1},1,,,,,,,,,,,,0,,0,,0,,0
5034,limit_rmb1_1431,"
  Time -limited
  mythical beast - there is a probability of Gulardo in the next 65~80
  consecutive rounds
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1113=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,limit_rmb1_1516,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1115=1},150,,,,,,0,,0,,0,,0
5042,limit_rmb1_1516,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5043,limit_rmb1_1516,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Lugia
  ",2,70,,,1,73,0.1,0.05,0.4,9,99999,{1114=1},1,,,,,,,,,,,,0,,0,,0,,0
5044,limit_rmb1_1516,"
  Time -limited
  mythical beast - follow-up 68~78 consecutive chances to produce Lugia
  ",2,140,,,999,146,0.1,0.05,0.4,9,73,{1114=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,limit_rmb1_1571,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1117=1},150,,,,,,0,,0,,0,,0
5052,limit_rmb1_1571,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5053,limit_rmb1_1571,"
  Time -limited
  mythical beast - the first 73~83 consecutive chances to produce Tianxi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1116=1},1,,,,,,,,,,,,0,,0,,0,,0
5054,limit_rmb1_1571,"
  Time -limited
  mythical beast - follow-up 68~78 consecutive chance to get Diancie
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1116=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,limit_rmb1_1581,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1119=1},150,,,,,,0,,0,,0,,0
5062,limit_rmb1_1581,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5063,limit_rmb1_1581,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances of cracking empty seats
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1118=1},1,,,,,,,,,,,,0,,0,,0,,0
5064,limit_rmb1_1581,"
  Time -limited
  mythical beasts - follow-up 71~81 with a probability of cracking empty seats
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1118=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,limit_rmb1_1701,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1115=1},150,,,,,,0,,0,,0,,0
5072,limit_rmb1_1701,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5073,limit_rmb1_1701,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Lugia
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1114=1},1,,,,,,,,,,,,0,,0,,0,,0
5074,limit_rmb1_1701,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Rogia
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1114=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,limit_rmb1_1810,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1119=1},150,,,,,,0,,0,,0,,0
5082,limit_rmb1_1810,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5083,limit_rmb1_1810,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances of cracking empty seats
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1118=1},1,,,,,,,,,,,,0,,0,,0,,0
5084,limit_rmb1_1810,"
  Time -limited
  mythical beasts - follow-up 71~81 with a probability of cracking empty seats
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1118=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,limit_rmb1_1890,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1151=1},150,,,,,,0,,0,,0,,0
5092,limit_rmb1_1890,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5093,limit_rmb1_1890,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Gaio Gurado
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1150=1},1,,,,,,,,,,,,0,,0,,0,,0
5094,limit_rmb1_1890,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Gaio Gurado
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1150=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,limit_rmb1_1980,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1153=1},150,,,,,,0,,0,,0,,0
5102,limit_rmb1_1980,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5103,limit_rmb1_1980,"
  Time -limited
  mythical beast - the first 73~83 consecutive chances to appear as Darkrai Etianxi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1152=1},1,,,,,,,,,,,,0,,0,,0,,0
5104,limit_rmb1_1980,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Daklay Etianxi
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1152=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,limit_rmb1_2080,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1155=1},150,,,,,,0,,0,,0,,0
5112,limit_rmb1_2080,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5113,limit_rmb1_2080,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Regic Kaslogia
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1154=1},1,,,,,,,,,,,,0,,0,,0,,0
5114,limit_rmb1_2080,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chance to get Regic Kaslogia
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1154=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,limit_rmb1_2140,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1157=1},150,,,,,,0,,0,,0,,0
5122,limit_rmb1_2140,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5123,limit_rmb1_2140,"
  Time -limited
  mythical beasts - the first 73~83 companies have a chance to get Diyaluka Crack Seat
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1156=1},1,,,,,,,,,,,,0,,0,,0,,0
5124,limit_rmb1_2140,"
  Time -limited
  mythical beasts - follow-up 71~81 companies have a chance to get Dialga Crack Seat
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1156=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,limit_rmb1_2260,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1159=1},150,,,,,,0,,0,,0,,0
5132,limit_rmb1_2260,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5133,limit_rmb1_2260,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Palkia Gaioka
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1158=1},1,,,,,,,,,,,,0,,0,,0,,0
5134,limit_rmb1_2260,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chance to get Palkia Gaioka
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1158=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,limit_rmb1_2340,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1161=1},150,,,,,,0,,0,,0,,0
5142,limit_rmb1_2340,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5143,limit_rmb1_2340,"
  Time -limited
  mythical beast - the first 73~83 companies have a probability of Guradotianxi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1160=1},1,,,,,,,,,,,,0,,0,,0,,0
5144,limit_rmb1_2340,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Guradotianxi
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1160=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,limit_rmb1_2350,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1163=1},150,,,,,,0,,0,,0,,0
5152,limit_rmb1_2350,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5153,limit_rmb1_2350,"
  Time -limited
  mythical beasts - the first 73~83 companies have a chance to get Giratina Dakryi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1162=1},1,,,,,,,,,,,,0,,0,,0,,0
5154,limit_rmb1_2350,"
  Time -limited
  mythical beasts - chances of getting Giratina Dakryi in the next 71~81
  companies
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1162=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,limit_rmb1_2430,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1165=1},150,,,,,,0,,0,,0,,0
5162,limit_rmb1_2430,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5163,limit_rmb1_2430,"
  Time -limited
  mythical beasts - the first 73~83 companies have a chance to get Giratina Dakryi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1164=1},1,,,,,,,,,,,,0,,0,,0,,0
5164,limit_rmb1_2430,"
  Time -limited
  mythical beasts - chances of getting Giratina Dakryi in the next 71~81
  companies
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1164=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,limit_rmb1_2510,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1167=1},150,,,,,,0,,0,,0,,0
5172,limit_rmb1_2510,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5173,limit_rmb1_2510,"
  Time -limited
  mythical beasts - the first 73~83 companies have a probability of cracking an empty seat Rogia
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1166=1},1,,,,,,,,,,,,0,,0,,0,,0
5174,limit_rmb1_2510,"
  Time -limited
  mythical beast - the probability of the next 71~81 series will be
  empty seat Rogia
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1166=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,limit_rmb1_2540,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1169=1},150,,,,,,0,,0,,0,,0
5182,limit_rmb1_2540,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5183,limit_rmb1_2540,"
  Time -limited
  mythical beast - the first 73~83 companies have a chance to get Hupatia Luka
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1168=1},1,,,,,,,,,,,,0,,0,,0,,0
5184,limit_rmb1_2540,"
  Time -limited
  mythical beasts - follow-up 71~81 companies have a probability of getting Hupatia Luka
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1168=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,limit_rmb1_2640,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1171=1},150,,,,,,0,,0,,0,,0
5192,limit_rmb1_2640,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5193,limit_rmb1_2640,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to get Palkia Rehiram
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1170=1},1,,,,,,,,,,,,0,,0,,0,,0
5194,limit_rmb1_2640,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chance to get Palkia Rahiram
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1170=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,limit_rmb1_2650,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1173=1},150,,,,,,0,,0,,0,,0
5202,limit_rmb1_2650,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5203,limit_rmb1_2650,"
  Time -limited
  mythical beast - the first 73~83 companies have a probability of cracking empty seat Darkrai
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1172=1},1,,,,,,,,,,,,0,,0,,0,,0
5204,limit_rmb1_2650,"
  Time -limited
  mythical beast - probability of 71~81 follow-up companies will be empty seat Darkrai
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1172=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,limit_rmb1_2710,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1177=1},150,,,,,,0,,0,,0,,0
5212,limit_rmb1_2710,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5213,limit_rmb1_2710,"
  Time -limited
  mythical beast - the first 73~83 times the probability of a Gurado Clay
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1176=1},1,,,,,,,,,,,,0,,0,,0,,0
5214,limit_rmb1_2710,"
  Time -limited mythical
  beast - follow-up 71~81 with a probability of Gurado Clayley
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1176=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,limit_rmb1_2720,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1175=1},150,,,,,,0,,0,,0,,0
5222,limit_rmb1_2720,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5223,limit_rmb1_2720,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to produce electric dragons and ghost dragons
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1174=1},1,,,,,,,,,,,,0,,0,,0,,0
5224,limit_rmb1_2720,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chances to produce electric dragon ghost dragon
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1174=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,limit_rmb1_2780,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1179=1},150,,,,,,0,,0,,0,,0
5232,limit_rmb1_2780,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5233,limit_rmb1_2780,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to produce Gaioka Regikikas
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1178=1},1,,,,,,,,,,,,0,,0,,0,,0
