变量名,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc,effectDesc_tw,effectDesc_en,effectDesc_vn,effectDesc_kr
243009,2431,9,0,0,{7=15%;8=15%},,,,,
243010,2431,10,0,0,{90=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
243011,2431,11,0,0,{22=1500},,,,,
243012,2431,12,0,0,{23=1500},,,,,
244002,2441,2,0,0,{7=120;8=120},,,,,
244003,2441,3,0,0,{24=300},,,,,
244004,2441,4,0,0,{7=8%;8=8%},,,,,
244005,2441,5,0,0,{1=8%},,,,,
244006,2441,6,0,0,{9=8%;10=8%},,,,,
244007,2441,7,0,0,{28=500},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
244008,2441,8,0,0,{1=15%},,,,,
244009,2441,9,0,0,{7=15%;8=15%},,,,,
244010,2441,10,0,0,{28=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
244011,2441,11,0,0,{22=1500},,,,,
244012,2441,12,0,0,{23=1500},,,,,
245001,2451,1,0,0,,,,,,
246001,2461,1,0,0,,,,,,
247002,2471,2,0,0,{7=80;8=80},,,,,
247003,2471,3,0,0,{24=200},,,,,
247004,2471,4,0,0,{7=6%;8=6%},,,,,
247005,2471,5,0,0,{1=6%},,,,,
247006,2471,6,0,0,{7=6%;8=6%},,,,,
247007,2471,7,0,0,{90=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
247008,2471,8,0,0,{1=12%},,,,,
247009,2471,9,0,0,{7=12%;8=12%},,,,,
247010,2471,10,0,0,{90=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
247011,2471,11,0,0,{22=1200},,,,,
247012,2471,12,0,0,{23=1200},,,,,
248002,2481,2,0,0,{7=80;8=80},,,,,
248003,2481,3,0,0,{24=200},,,,,
248004,2481,4,0,0,{7=5%;8=5%},,,,,
248005,2481,5,0,0,{1=5%},,,,,
248006,2481,6,0,0,{7=5%;8=5%},,,,,
248007,2481,7,0,0,{11=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
248008,2481,8,0,0,{1=10%},,,,,
248009,2481,9,0,0,{7=10%;8=10%},,,,,
248010,2481,10,0,0,{11=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
248011,2481,11,0,0,{22=1000},,,,,
248012,2481,12,0,0,{23=1000},,,,,
249001,2491,1,0,0,,,,,,
250001,2501,1,0,0,,,,,,
251001,2511,1,0,0,,,,,,
252001,2521,1,0,0,,,,,,
253001,2531,1,0,0,,,,,,
254001,2541,1,0,0,,,,,,
255001,2551,1,0,0,,,,,,
256001,2561,1,0,0,,,,,,
257001,2571,1,0,0,,,,,,
258001,2581,1,0,0,,,,,,
259002,2591,2,0,0,{9=80;10=80},,,,,
259003,2591,3,0,0,{25=200},,,,,
259004,2591,4,0,0,{9=5%;10=5%},,,,,
259005,2591,5,0,0,{1=5%},,,,,
259006,2591,6,0,0,{9=5%;10=5%},,,,,
259007,2591,7,0,0,{25=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
259008,2591,8,0,0,{1=10%},,,,,
259009,2591,9,0,0,{9=10%;10=10%},,,,,
259010,2591,10,0,0,{25=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
259011,2591,11,0,0,{22=1000},,,,,
259012,2591,12,0,0,{23=1000},,,,,
260001,2601,1,0,0,,,,,,
261002,2611,2,0,0,{7=80;8=80},,,,,
261003,2611,3,0,0,{24=200},,,,,
261004,2611,4,0,0,{7=5%;8=5%},,,,,
261005,2611,5,0,0,{1=5%},,,,,
261006,2611,6,0,0,{7=5%;8=5%},,,,,
261007,2611,7,0,0,{24=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
261008,2611,8,0,0,{1=10%},,,,,
261009,2611,9,0,0,{7=10%;8=10%},,,,,
261010,2611,10,0,0,{24=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
261011,2611,11,0,0,{22=1000},,,,,
261012,2611,12,0,0,{23=1000},,,,,
262001,2621,1,0,0,,,,,,
263002,2631,2,0,0,{1=300},,,,,
263003,2631,3,0,0,{25=200},,,,,
263004,2631,4,0,0,{9=5%;10=5%},,,,,
263005,2631,5,0,0,{1=5%},,,,,
263006,2631,6,0,0,{7=5%;8=5%},,,,,
263007,2631,7,0,0,{91=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
263008,2631,8,0,0,{1=10%},,,,,
263009,2631,9,0,0,{9=10%;10=10%},,,,,
263010,2631,10,0,0,{91=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
263011,2631,11,0,0,{22=1000},,,,,
263012,2631,12,0,0,{23=1000},,,,,
264001,2641,1,0,0,,,,,,
265001,2651,1,0,0,,,,,,
266001,2661,1,0,0,,,,,,
267001,2671,1,0,0,,,,,,
268002,2681,2,0,0,{7=80;8=80},,,,,
268003,2681,3,0,0,{24=200},,,,,
268004,2681,4,0,0,{7=5%;8=5%},,,,,
268005,2681,5,0,0,{1=5%},,,,,
268006,2681,6,0,0,{7=5%;8=5%},,,,,
268007,2681,7,0,0,{24=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
268008,2681,8,0,0,{1=10%},,,,,
268009,2681,9,0,0,{7=10%;8=10%},,,,,
268010,2681,10,0,0,{24=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
268011,2681,11,0,0,{22=1000},,,,,
268012,2681,12,0,0,{23=1000},,,,,
269001,2691,1,0,0,,,,,,
270001,2701,1,0,0,,,,,,
271001,2711,1,0,0,,,,,,
272002,2721,2,0,0,{7=80;8=80},,,,,
272003,2721,3,0,0,{24=200},,,,,
272004,2721,4,0,0,{7=6%;8=6%},,,,,
272005,2721,5,0,0,{1=6%},,,,,
272006,2721,6,0,0,{7=6%;8=6%},,,,,
272007,2721,7,0,0,{11=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
272008,2721,8,0,0,{1=12%},,,,,
272009,2721,9,0,0,{7=12%;8=12%},,,,,
272010,2721,10,0,0,{11=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
272011,2721,11,0,0,{22=1200},,,,,
272012,2721,12,0,0,{23=1200},,,,,
273001,2731,1,0,0,,,,,,
274001,2741,1,0,0,,,,,,
275001,2751,1,0,0,,,,,,
276001,2761,1,0,0,,,,,,
277001,2771,1,0,0,,,,,,
278001,2781,1,0,0,,,,,,
279001,2791,1,0,0,,,,,,
280001,2801,1,0,0,,,,,,
281001,2811,1,0,0,,,,,,
282002,2821,2,0,0,{7=80;8=80},,,,,
282003,2821,3,0,0,{24=200},,,,,
282004,2821,4,0,0,{7=6%;8=6%},,,,,
282005,2821,5,0,0,{1=6%},,,,,
282006,2821,6,0,0,{7=6%;8=6%},,,,,
282007,2821,7,0,0,{24=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
282008,2821,8,0,0,{1=12%},,,,,
282009,2821,9,0,0,{7=12%;8=12%},,,,,
282010,2821,10,0,0,{24=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
282011,2821,11,0,0,{22=1200},,,,,
282012,2821,12,0,0,{23=1200},,,,,
283001,2831,1,0,0,,,,,,
284002,2841,2,0,0,{9=80;10=80},,,,,
284003,2841,3,0,0,{25=200},,,,,
284004,2841,4,0,0,{9=5%;10=5%},,,,,
284005,2841,5,0,0,{1=5%},,,,,
284006,2841,6,0,0,{9=5%;10=5%},,,,,
284007,2841,7,0,0,{25=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
284008,2841,8,0,0,{1=10%},,,,,
284009,2841,9,0,0,{9=10%;10=10%},,,,,
284010,2841,10,0,0,{25=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
284011,2841,11,0,0,{22=1000},,,,,
284012,2841,12,0,0,{23=1000},,,,,
285001,2851,1,0,0,,,,,,
286001,2861,1,0,0,,,,,,
287002,2871,2,0,0,{7=80;8=80},,,,,
287003,2871,3,0,0,{24=200},,,,,
287004,2871,4,0,0,{7=5%;8=5%},,,,,
287005,2871,5,0,0,{1=5%},,,,,
287006,2871,6,0,0,{9=5%;10=5%},,,,,
287007,2871,7,0,0,{25=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
287008,2871,8,0,0,{1=10%},,,,,
287009,2871,9,0,0,{7=10%;8=10%},,,,,
287010,2871,10,0,0,{25=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
287011,2871,11,0,0,{22=1000},,,,,
287012,2871,12,0,0,{23=1000},,,,,
288001,2881,1,0,0,,,,,,
289002,2891,2,0,0,{7=80;8=80},,,,,
289003,2891,3,0,0,{24=200},,,,,
289004,2891,4,0,0,{7=5%;8=5%},,,,,
289005,2891,5,0,0,{1=5%},,,,,
289006,2891,6,0,0,{9=5%;10=5%},,,,,
289007,2891,7,0,0,{90=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
289008,2891,8,0,0,{1=10%},,,,,
289009,2891,9,0,0,{7=10%;8=10%},,,,,
289010,2891,10,0,0,{90=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
289011,2891,11,0,0,{22=1000},,,,,
289012,2891,12,0,0,{23=1000},,,,,
290001,2901,1,0,0,,,,,,
291001,2911,1,0,0,,,,,,
292002,2921,2,0,0,{7=80;8=80},,,,,
292003,2921,3,0,0,{25=200},,,,,
292004,2921,4,0,0,{7=5%;8=5%},,,,,
292005,2921,5,0,0,{1=5%},,,,,
292006,2921,6,0,0,{9=5%;10=5%},,,,,
292007,2921,7,0,0,{28=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
292008,2921,8,0,0,{1=10%},,,,,
292009,2921,9,0,0,{7=10%;8=10%},,,,,
292010,2921,10,0,0,{28=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
292011,2921,11,0,0,{22=1000},,,,,
292012,2921,12,0,0,{23=1000},,,,,
292102,2922,2,0,0,{7=80;8=80},,,,,
292103,2922,3,0,0,{25=200},,,,,
292104,2922,4,0,0,{7=5%;8=5%},,,,,
292105,2922,5,0,0,{1=5%},,,,,
292106,2922,6,0,0,{9=5%;10=5%},,,,,
292107,2922,7,0,0,{16=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
292108,2922,8,0,0,{1=10%},,,,,
292109,2922,9,0,0,{7=10%;8=10%},,,,,
292110,2922,10,0,0,{16=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
292111,2922,11,0,0,{22=1000},,,,,
292112,2922,12,0,0,{23=1000},,,,,
293001,2931,1,0,0,,,,,,
294001,2941,1,0,0,,,,,,
295001,2951,1,0,0,,,,,,
296002,2961,2,0,0,{9=80;10=80},,,,,
296003,2961,3,0,0,{25=200},,,,,
296004,2961,4,0,0,{9=5%;10=5%},,,,,
296005,2961,5,0,0,{1=5%},,,,,
296006,2961,6,0,0,{9=5%;10=5%},,,,,
296007,2961,7,0,0,{5=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
296008,2961,8,0,0,{1=10%},,,,,
296009,2961,9,0,0,{9=10%;10=10%},,,,,
296010,2961,10,0,0,{5=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
296011,2961,11,0,0,{22=1000},,,,,
296012,2961,12,0,0,{23=1000},,,,,
297001,2971,1,0,0,,,,,,
298001,2981,1,0,0,,,,,,
299002,2991,2,0,0,{7=80;8=80},,,,,
299003,2991,3,0,0,{24=200},,,,,
299004,2991,4,0,0,{7=6%;8=6%},,,,,
299005,2991,5,0,0,{1=6%},,,,,
299006,2991,6,0,0,{7=6%;8=6%},,,,,
299007,2991,7,0,0,{24=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
299008,2991,8,0,0,{1=12%},,,,,
299009,2991,9,0,0,{7=12%;8=12%},,,,,
299010,2991,10,0,0,{24=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
299011,2991,11,0,0,{22=1200},,,,,
299012,2991,12,0,0,{23=1200},,,,,
300002,3001,2,0,0,{7=80;8=80},,,,,
300003,3001,3,0,0,{24=200},,,,,
300004,3001,4,0,0,{7=6%;8=6%},,,,,
300005,3001,5,0,0,{1=6%},,,,,
300006,3001,6,0,0,{7=6%;8=6%},,,,,
300007,3001,7,0,0,{14=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
300008,3001,8,0,0,{1=12%},,,,,
300009,3001,9,0,0,{7=12%;8=12%},,,,,
300010,3001,10,0,0,{14=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
300011,3001,11,0,0,{22=1200},,,,,
300012,3001,12,0,0,{23=1200},,,,,
301002,3011,2,0,0,{7=80;8=80},,,,,
301003,3011,3,0,0,{24=200},,,,,
301004,3011,4,0,0,{7=5%;8=5%},,,,,
301005,3011,5,0,0,{1=5%},,,,,
301006,3011,6,0,0,{9=5%;10=5%},,,,,
301007,3011,7,0,0,{25=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
301008,3011,8,0,0,{1=10%},,,,,
301009,3011,9,0,0,{7=10%;8=10%},,,,,
301010,3011,10,0,0,{25=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
301011,3011,11,0,0,{22=1000},,,,,
301012,3011,12,0,0,{23=1000},,,,,
302002,3021,2,0,0,{9=80;10=80},,,,,
302003,3021,3,0,0,{25=200},,,,,
302004,3021,4,0,0,{9=6%;10=6%},,,,,
302005,3021,5,0,0,{1=6%},,,,,
302006,3021,6,0,0,{9=6%;10=6%},,,,,
302007,3021,7,0,0,{25=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
302008,3021,8,0,0,{1=12%},,,,,
302009,3021,9,0,0,{9=12%;10=12%},,,,,
302010,3021,10,0,0,{25=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
302011,3021,11,0,0,{22=1200},,,,,
302012,3021,12,0,0,{23=1200},,,,,
303001,3031,1,0,0,,,,,,
304001,3041,1,0,0,,,,,,
305001,3051,1,0,0,,,,,,
306001,3061,1,0,0,,,,,,
307001,3071,1,0,0,,,,,,
308001,3081,1,0,0,,,,,,
309001,3091,1,0,0,,,,,,
310001,3101,1,0,0,,,,,,
311001,3111,1,0,0,,,,,,
312001,3121,1,0,0,,,,,,
313001,3131,1,0,0,,,,,,
314002,3141,2,0,0,{7=80;8=80},,,,,
314003,3141,3,0,0,{24=200},,,,,
314004,3141,4,0,0,{7=6%;8=6%},,,,,
314005,3141,5,0,0,{1=6%},,,,,
314006,3141,6,0,0,{7=6%;8=6%},,,,,
314007,3141,7,0,0,{12=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
314008,3141,8,0,0,{1=12%},,,,,
314009,3141,9,0,0,{7=12%;8=12%},,,,,
314010,3141,10,0,0,{12=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
314011,3141,11,0,0,{22=1200},,,,,
314012,3141,12,0,0,{23=1200},,,,,
315002,3151,2,0,0,{7=80;8=80},,,,,
315003,3151,3,0,0,{24=200},,,,,
315004,3151,4,0,0,{7=6%;8=6%},,,,,
315005,3151,5,0,0,{1=6%},,,,,
315006,3151,6,0,0,{7=6%;8=6%},,,,,
315007,3151,7,0,0,{24=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
315008,3151,8,0,0,{1=12%},,,,,
315009,3151,9,0,0,{7=12%;8=12%},,,,,
315010,3151,10,0,0,{24=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
315011,3151,11,0,0,{22=1200},,,,,
315012,3151,12,0,0,{23=1200},,,,,
316002,3161,2,0,0,{7=80;8=80},,,,,
316003,3161,3,0,0,{24=200},,,,,
316004,3161,4,0,0,{7=6%;8=6%},,,,,
316005,3161,5,0,0,{1=6%},,,,,
316006,3161,6,0,0,{7=6%;8=6%},,,,,
316007,3161,7,0,0,{27=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
316008,3161,8,0,0,{1=12%},,,,,
316009,3161,9,0,0,{7=12%;8=12%},,,,,
316010,3161,10,0,0,{27=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
316011,3161,11,0,0,{22=1200},,,,,
316012,3161,12,0,0,{23=1200},,,,,
317002,3171,2,0,0,{7=80;8=80},,,,,
317003,3171,3,0,0,{24=200},,,,,
317004,3171,4,0,0,{7=6%;8=6%},,,,,
317005,3171,5,0,0,{1=6%},,,,,
317006,3171,6,0,0,{7=6%;8=6%},,,,,
317007,3171,7,0,0,{24=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
317008,3171,8,0,0,{1=12%},,,,,
317009,3171,9,0,0,{7=12%;8=12%},,,,,
317010,3171,10,0,0,{24=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
317011,3171,11,0,0,{22=1200},,,,,
317012,3171,12,0,0,{23=1200},,,,,
318002,3181,2,0,0,{1=300},,,,,
318003,3181,3,0,0,{25=200},,,,,
318004,3181,4,0,0,{9=6%;10=6%},,,,,
318005,3181,5,0,0,{1=6%},,,,,
318006,3181,6,0,0,{7=6%;8=6%},,,,,
318007,3181,7,0,0,{25=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
318008,3181,8,0,0,{1=12%},,,,,
318009,3181,9,0,0,{9=12%;10=12%},,,,,
318010,3181,10,0,0,{25=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
318011,3181,11,0,0,{22=1200},,,,,
318012,3181,12,0,0,{23=1200},,,,,
319001,3191,1,0,0,,,,,,
320002,3201,2,0,0,{7=80;8=80},,,,,
320003,3201,3,0,0,{24=200},,,,,
320004,3201,4,0,0,{7=6%;8=6%},,,,,
320005,3201,5,0,0,{1=6%},,,,,
320006,3201,6,0,0,{7=6%;8=6%},,,,,
320007,3201,7,0,0,{24=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
320008,3201,8,0,0,{1=12%},,,,,
320009,3201,9,0,0,{7=12%;8=12%},,,,,
320010,3201,10,0,0,{24=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
320011,3201,11,0,0,{22=1200},,,,,
320012,3201,12,0,0,{23=1200},,,,,
321002,3211,2,0,0,{9=120;10=120},,,,,
321003,3211,3,0,0,{25=300},,,,,
321004,3211,4,0,0,{9=8%;10=8%},,,,,
321005,3211,5,0,0,{1=8%},,,,,
321006,3211,6,0,0,{9=8%;10=8%},,,,,
321007,3211,7,0,0,{25=500},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
321008,3211,8,0,0,{1=15%},,,,,
321009,3211,9,0,0,{9=15%;10=15%},,,,,
321010,3211,10,0,0,{25=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
321011,3211,11,0,0,{22=1500},,,,,
321012,3211,12,0,0,{23=1500},,,,,
322002,3221,2,0,0,{7=120;8=120},,,,,
322003,3221,3,0,0,{24=300},,,,,
322004,3221,4,0,0,{7=8%;8=8%},,,,,
322005,3221,5,0,0,{1=8%},,,,,
322006,3221,6,0,0,{7=8%;8=8%},,,,,
322007,3221,7,0,0,{5=500},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
322008,3221,8,0,0,{1=15%},,,,,
322009,3221,9,0,0,{7=15%;8=15%},,,,,
