变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
1756,22405,( Drop Item 1 Enhanced Potion ) ( Elite 24-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1757,22405,( Drop Item 2 Equipment Scroll 11) ( Elite 24-05) ( Elite Level ),100,1,0.5,0.8,0.5
1758,22405,( Drop item 3 Charmander Fragments ) ( Elite 24-05 ) ( Elite level ),20011,1,0.26,0.65,0.5
1761,22501,( Drop Item 1 Enhanced Potion ) ( Elite 25-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1763,22501,( Drop item 3 Charmander Fragments ) ( Elite 25-01) ( Elite level ),20011,1,0.26,0.65,0.5
1766,22502,( Drop Item 1 Enhanced Potion ) ( Elite 25-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1768,22502,( Drop item 3 Charmander Fragments ) ( Elite 25-02) ( Elite level ),20011,1,0.26,0.65,0.5
1771,22503,( Drop Item 1 Enhanced Potion ) ( Elite 25-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1773,22503,( Drop item 3 Charmander Fragments ) ( Elite 25-03) ( Elite level ),20011,1,0.26,0.65,0.5
1776,22504,( Drop Item 1 Enhanced Potion ) ( Elite 25-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1778,22504,( Drop item 3 Charmander Fragments ) ( Elite 25-04) ( Elite level ),20011,1,0.26,0.65,0.5
1781,22505,( Drop Item 1 Enhanced Potion ) ( Elite 25-05) ( Elite Level ),5000,1,0.7,1.2,0.5
,,,,,,,
6001,10101,( Drop item 1 enhanced potion ) ( Normal 1-01) ( Normal level ),5000,1,0.3,0.5,
6002,10101,( Drop Item 2 Attack 21) ( Normal 1-01) ( Normal level ),5001,1,0.2,0.5,
6006,10102,( Drop item 1 enhanced potion ) ( Normal 1-02) ( Normal level ),5000,1,0.3,0.5,
6007,10102,( Drop item 2 Defense 21) ( Normal 1-02) ( Normal level ),5002,1,0.2,0.5,
6011,10103,( Drop item 1 enhanced potion ) ( Normal 1-03) ( Normal level ),5000,1,0.3,0.5,
6012,10103,( Drop item 2 skill 21) ( Normal 1-03) ( Normal level ),5003,1,0.2,0.5,
6016,10104,( Drop item 1 enhanced potion ) ( Normal 1-04) ( Normal level ),5000,1,0.3,0.5,
6017,10104,( Drop Item 2 Attack 21) ( Normal 1-04) ( Normal level ),5001,1,0.2,0.5,
6021,10105,( Drop item 1 enhanced potion ) ( Normal 1-05) ( Normal level ),5000,1,0.3,0.5,
6022,10105,( Drop item 2 Defense 21) ( Normal 1-05) ( Normal level ),5002,1,0.2,0.5,
6026,10201,( Drop item 1 enhanced potion ) ( Normal 2-01) ( Normal level ),5000,1,0.3,0.5,
6027,10201,( Drop Item 2 Attack 21) ( Normal 2-01) ( Normal level ),5001,1,0.2,0.5,
6031,10202,( Drop item 1 enhanced potion ) ( Normal 2-02) ( Normal level ),5000,1,0.3,0.5,
6032,10202,( Drop Item 2 Attack 21) ( Normal 2-02) ( Normal level ),5001,1,0.2,0.5,
6036,10203,( Drop item 1 enhanced potion ) ( Normal 2-03) ( Normal level ),5000,1,0.3,0.5,
6037,10203,( Drop item 2 Defense 21) ( Normal 2-03) ( Normal level ),5002,1,0.2,0.5,
6041,10204,( Drop item 1 enhanced potion ) ( Normal 2-04) ( Normal level ),5000,1,0.3,0.5,
6042,10204,( Drop item 2 Defense 21) ( Normal 2-04) ( Normal level ),5002,1,0.2,0.5,
6046,10205,( Drop item 1 enhanced potion ) ( Normal 2-05) ( Normal level ),5000,1,0.3,0.5,
6047,10205,( Drop item 2 skill 21) ( Normal 2-05) ( Normal level ),5003,1,0.2,0.5,
6051,10206,( Drop item 1 enhanced potion ) ( Normal 2-06) ( Normal level ),5000,1,0.3,0.5,
6052,10206,( Drop item 2 skill 21) ( Normal 2-06) ( Normal level ),5003,1,0.2,0.5,
6056,10301,( Drop item 1 enhanced potion ) ( Normal 3-01) ( Normal level ),5000,1,0.3,0.5,
6057,10301,( Drop Item 2 Attack 21) ( Normal 3-01) ( Normal level ),5001,1,0.2,0.5,
6061,10302,( Drop item 1 enhanced potion ) ( Normal 3-02) ( Normal level ),5000,1,0.3,0.5,
6062,10302,( Drop Item 2 Attack 21) ( Normal 3-02) ( Normal level ),5001,1,0.2,0.5,
6066,10303,( Drop item 1 enhanced potion ) ( Normal 3-03) ( Normal level ),5000,1,0.3,0.5,
6067,10303,( Drop Item 2 Attack 21) ( Normal 3-03) ( Normal level ),5001,1,0.2,0.5,
6071,10304,( Drop item 1 enhanced potion ) ( Normal 3-04) ( Normal level ),5000,1,0.3,0.5,
6072,10304,( Drop item 2 Defense 21) ( Normal 3-04) ( Normal level ),5002,1,0.2,0.5,
6076,10305,( Drop item 1 enhanced potion ) ( Normal 3-05) ( Normal level ),5000,1,0.3,0.5,
6077,10305,( Drop item 2 Defense 21) ( Normal 3-05) ( Normal level ),5002,1,0.2,0.5,
6081,10306,( Drop item 1 enhanced potion ) ( Normal 3-06) ( Normal level ),5000,1,0.3,0.5,
6082,10306,( Drop item 2 Defense 21) ( Normal 3-06) ( Normal level ),5002,1,0.2,0.5,
6086,10307,( Drop item 1 enhanced potion ) ( Normal 3-07) ( Normal level ),5000,1,0.3,0.5,
6087,10307,( Drop item 2 skill 21) ( Normal 3-07) ( Normal level ),5003,1,0.2,0.5,
6091,10308,( Drop item 1 enhanced potion ) ( Normal 3-08) ( Normal level ),5000,1,0.3,0.5,
6092,10308,( Drop item 2 skill 21) ( Normal 3-08) ( Normal level ),5003,1,0.2,0.5,
6096,10401,( Drop item 1 enhanced potion ) ( Normal 4-01) ( Normal level ),5000,1,0.3,0.5,
6097,10401,( drop item 2 attack 22) ( normal 4-01) ( normal level ),5004,1,0.2,0.5,
6101,10402,( Drop item 1 enhanced potion ) ( Normal 4-02) ( Normal level ),5000,1,0.3,0.5,
6102,10402,( Drop Item 2 Attack 22) ( Normal 4-02) ( Normal level ),5004,1,0.2,0.5,
6106,10403,( Drop item 1 enhanced potion ) ( Normal 4-03) ( Normal level ),5000,1,0.3,0.5,
6107,10403,( Drop Item 2 Attack 22) ( Normal 4-03) ( Normal level ),5004,1,0.2,0.5,
6108,10403,( Drop item 3 Defense 21) ( Normal 4-03) ( Normal level ),5002,1,0,0,
6109,10403,( Drop item 4 skill 21) ( Normal 4-03) ( Normal level ),5003,1,0,0,
6111,10404,( Drop item 1 enhanced potion ) ( Normal 4-04) ( Normal level ),5000,1,0.3,0.5,
6112,10404,( Drop item 2 Defense 22) ( Normal 4-04) ( Normal level ),5005,1,0.2,0.5,
6113,10404,( Drop item 3 Defense 21) ( Normal 4-04) ( Normal level ),5002,1,0,0,
6114,10404,( Drop item 4 skill 21) ( Normal 4-04) ( Normal level ),5003,1,0,0,
6116,10405,( Drop item 1 enhanced potion ) ( Normal 4-05) ( Normal level ),5000,1,0.3,0.5,
6117,10405,( Drop item 2 Defense 22) ( Normal 4-05) ( Normal level ),5005,1,0.2,0.5,
6118,10405,( Drop item 3 skill 21) ( Normal 4-05) ( Normal level ),5003,1,0,0,
6119,10405,( Drop item 4 Attack 21) ( Normal 4-05) ( Normal level ),5001,1,0,0,
6121,10406,( Drop item 1 enhanced potion ) ( Normal 4-06) ( Normal level ),5000,1,0.3,0.5,
6122,10406,( Drop item 2 Defense 22) ( Normal 4-06) ( Normal level ),5005,1,0.2,0.5,
6123,10406,( Drop item 3 skill 21) ( Normal 4-06) ( Normal level ),5003,1,0,0,
6124,10406,( Drop item 4 Attack 21) ( Normal 4-06) ( Normal level ),5001,1,0,0,
6126,10407,( Drop item 1 enhanced potion ) ( Normal 4-07) ( Normal level ),5000,1,0.3,0.5,
6127,10407,( Drop item 2 skill 22) ( Normal 4-07) ( Normal level ),5006,1,0.2,0.5,
6128,10407,( Drop item 3 Attack 21) ( Normal 4-07) ( Normal level ),5001,1,0,0,
6129,10407,( Drop item 4 Defense 21) ( Normal 4-07) ( Normal level ),5002,1,0,0,
6131,10408,( Drop item 1 enhanced potion ) ( Normal 4-08) ( Normal level ),5000,1,0.3,0.5,
6132,10408,( Drop item 2 skill 22) ( Normal 4-08) ( Normal level ),5006,1,0.2,0.5,
6133,10408,( Drop item 3 Attack 21) ( Normal 4-08) ( Normal level ),5001,1,0,0,
6134,10408,( Drop item 4 Defense 21) ( Normal 4-08) ( Normal level ),5002,1,0,0,
6136,10501,( Drop item 1 enhanced potion ) ( Normal 5-01) ( Normal level ),5000,1,0.3,0.5,
6137,10501,( Drop Item 2 Attack 22) ( Normal 5-01) ( Normal level ),5004,1,0.2,0.5,
6141,10502,( Drop item 1 enhanced potion ) ( Normal 5-02) ( Normal level ),5000,1,0.3,0.5,
6142,10502,( Drop Item 2 Attack 22) ( Normal 5-02) ( Normal level ),5004,1,0.2,0.5,
6146,10503,( Drop item 1 enhanced potion ) ( Normal 5-03) ( Normal level ),5000,1,0.3,0.5,
6147,10503,( Drop Item 2 Attack 22) ( Normal 5-03) ( Normal level ),5004,1,0.2,0.5,
6151,10504,( Drop item 1 enhanced potion ) ( Normal 5-04) ( Normal level ),5000,1,0.3,0.5,
6152,10504,( Drop Item 2 Attack 22) ( Normal 5-04) ( Normal level ),5004,1,0.2,0.5,
6156,10505,( Drop item 1 enhanced potion ) ( Normal 5-05) ( Normal level ),5000,1,0.3,0.5,
6157,10505,( Drop item 2 Defense 22) ( Normal 5-05) ( Normal level ),5005,1,0.2,0.5,
6161,10506,( Drop item 1 enhanced potion ) ( Normal 5-06) ( Normal level ),5000,1,0.3,0.5,
6162,10506,( Drop item 2 Defense 22) ( Normal 5-06) ( Normal level ),5005,1,0.2,0.5,
6166,10507,( Drop item 1 enhanced potion ) ( Normal 5-07) ( Normal level ),5000,1,0.3,0.5,
6167,10507,( Drop item 2 Defense 22) ( Normal 5-07) ( Normal level ),5005,1,0.2,0.5,
6171,10508,( Drop item 1 enhanced potion ) ( Normal 5-08) ( Normal level ),5000,1,0.3,0.5,
6172,10508,( Drop item 2 skill 22) ( Normal 5-08) ( Normal level ),5006,1,0.2,0.5,
6176,10509,( Drop item 1 enhanced potion ) ( Normal 5-09) ( Normal level ),5000,1,0.3,0.5,
6177,10509,( Drop item 2 skill 22) ( Normal 5-09) ( Normal level ),5006,1,0.2,0.5,
6181,10510,( Drop item 1 enhanced potion ) ( Normal 5-10) ( Normal level ),5000,1,0.3,0.5,
6182,10510,( Drop item 2 skill 22) ( Normal 5-10) ( Normal level ),5006,1,0.2,0.5,
6186,10601,( Drop item 1 enhanced potion ) ( Normal 6-01) ( Normal level ),5000,1,0.3,0.5,
6187,10601,( drop item 2 attack 31) ( normal 6-01) ( normal level ),5007,1,0.2,0.5,
6188,10601,( Drop item 3 Defense 22) ( Normal 6-01) ( Normal level ),5005,1,0,0,
6189,10601,( Drop item 4 skill 22) ( Normal 6-01) ( Normal level ),5006,1,0,0,
6191,10602,( Drop item 1 enhanced potion ) ( Normal 6-02) ( Normal level ),5000,1,0.3,0.5,
6192,10602,( drop item 2 attack 31) ( normal 6-02) ( normal level ),5007,1,0.2,0.5,
6193,10602,( Drop item 3 Defense 22) ( Normal 6-02) ( Normal level ),5005,1,0,0,
6194,10602,( Drop item 4 skill 22) ( Normal 6-02) ( Normal level ),5006,1,0,0,
6196,10603,( Drop item 1 enhanced potion ) ( Normal 6-03) ( Normal level ),5000,1,0.3,0.5,
6197,10603,( Drop item 2 Attack 31) ( Normal 6-03) ( Normal level ),5007,1,0.2,0.5,
6198,10603,( Drop item 3 Defense 22) ( Normal 6-03) ( Normal level ),5005,1,0,0,
6199,10603,( Drop item 4 skill 22) ( Normal 6-03) ( Normal level ),5006,1,0,0,
6201,10604,( Drop item 1 enhanced potion ) ( Normal 6-04) ( Normal level ),5000,1,0.3,0.5,
6202,10604,( drop item 2 attack 31) ( normal 6-04) ( normal level ),5007,1,0.2,0.5,
6203,10604,( Drop item 3 Defense 22) ( Normal 6-04) ( Normal level ),5005,1,0,0,
6204,10604,( Drop item 4 skill 22) ( Normal 6-04) ( Normal level ),5006,1,0,0,
6206,10605,( Drop item 1 enhanced potion ) ( Normal 6-05) ( Normal level ),5000,1,0.3,0.5,
6207,10605,( Drop item 2 Defense 31) ( Normal 6-05) ( Normal level ),5008,1,0.2,0.5,
6208,10605,( Drop item 3 skill 22) ( Normal 6-05) ( Normal level ),5006,1,0,0,
6209,10605,( Drop item 4 Attack 22) ( Normal 6-05) ( Normal level ),5004,1,0,0,
6211,10606,( Drop item 1 enhanced potion ) ( Normal 6-06) ( Normal level ),5000,1,0.3,0.5,
6212,10606,( Drop item 2 Defense 31) ( Normal 6-06) ( Normal level ),5008,1,0.2,0.5,
6213,10606,( Drop item 3 skill 22) ( Normal 6-06) ( Normal level ),5006,1,0,0,
6214,10606,( Drop item 4 Attack 22) ( Normal 6-06) ( Normal level ),5004,1,0,0,
6216,10607,( Drop item 1 enhanced potion ) ( Normal 6-07) ( Normal level ),5000,1,0.3,0.5,
6217,10607,( Drop item 2 Defense 31) ( Normal 6-07) ( Normal level ),5008,1,0.2,0.5,
6218,10607,( Drop item 3 skill 22) ( Normal 6-07) ( Normal level ),5006,1,0,0,
6219,10607,( drop item 4 attack 22) ( normal 6-07) ( normal level ),5004,1,0,0,
6221,10608,( Drop item 1 enhanced potion ) ( Normal 6-08) ( Normal level ),5000,1,0.3,0.5,
6222,10608,( Drop item 2 skill 31) ( Normal 6-08) ( Normal level ),5009,1,0.2,0.5,
6223,10608,( drop item 3 attack 22) ( normal 6-08) ( normal level ),5004,1,0,0,
6224,10608,( Drop item 4 Defense 22) ( Normal 6-08) ( Normal level ),5005,1,0,0,
6226,10609,( Drop item 1 enhanced potion ) ( Normal 6-09) ( Normal level ),5000,1,0.3,0.5,
6227,10609,( Drop item 2 skill 31) ( Normal 6-09) ( Normal level ),5009,1,0.2,0.5,
6228,10609,( drop item 3 attack 22) ( normal 6-09) ( normal level ),5004,1,0,0,
6229,10609,( Drop item 4 Defense 22) ( Normal 6-09) ( Normal level ),5005,1,0,0,
6231,10610,( Drop item 1 enhanced potion ) ( Normal 6-10) ( Normal level ),5000,1,0.3,0.5,
6232,10610,( Drop item 2 skill 31) ( Normal 6-10) ( Normal level ),5009,1,0.2,0.5,
6233,10610,( drop item 3 attack 22) ( normal 6-10) ( normal level ),5004,1,0,0,
6234,10610,( Drop item 4 Defense 22) ( Normal 6-10) ( Normal level ),5005,1,0,0,
6236,10701,( Drop item 1 enhanced potion ) ( Normal 7-01) ( Normal level ),5000,1,0.3,0.5,
6237,10701,( Drop Item 2 Attack 31) ( Normal 7-01) ( Normal level ),5007,1,0.2,0.5,
6238,10701,( Drop item 3 Defense 22) ( Normal 7-01) ( Normal level ),5005,1,0,0,
6241,10702,( Drop item 1 enhanced potion ) ( Normal 7-02) ( Normal level ),5000,1,0.3,0.5,
6242,10702,( Drop item 2 Attack 31) ( Normal 7-02) ( Normal level ),5007,1,0.2,0.5,
6243,10702,( Drop item 3 Defense 22) ( Normal 7-02) ( Normal level ),5005,1,0,0,
6246,10703,( Drop item 1 enhanced potion ) ( Normal 7-03) ( Normal level ),5000,1,0.3,0.5,
6247,10703,( Drop item 2 Attack 31) ( Normal 7-03) ( Normal level ),5007,1,0.2,0.5,
6248,10703,( Drop item 3 Defense 22) ( Normal 7-03) ( Normal level ),5005,1,0,0,
6251,10704,( Drop item 1 enhanced potion ) ( Normal 7-04) ( Normal level ),5000,1,0.3,0.5,
6252,10704,( Drop item 2 Attack 31) ( Normal 7-04) ( Normal level ),5007,1,0.2,0.5,
6253,10704,( Drop item 3 Defense 22) ( Normal 7-04) ( Normal level ),5005,1,0,0,
6256,10705,( Drop item 1 enhanced potion ) ( Normal 7-05) ( Normal level ),5000,1,0.3,0.5,
6257,10705,( Drop item 2 Defense 31) ( Normal 7-05) ( Normal level ),5008,1,0.2,0.5,
6258,10705,( Drop item 3 skill 22) ( Normal 7-05) ( Normal level ),5006,1,0,0,
6261,10706,( Drop item 1 enhanced potion ) ( Normal 7-06) ( Normal level ),5000,1,0.3,0.5,
6262,10706,( Drop item 2 Defense 31) ( Normal 7-06) ( Normal level ),5008,1,0.2,0.5,
6263,10706,( Drop item 3 skill 22) ( Normal 7-06) ( Normal level ),5006,1,0,0,
6266,10707,( Drop item 1 enhanced potion ) ( Normal 7-07) ( Normal level ),5000,1,0.3,0.5,
6267,10707,( Drop item 2 Defense 31) ( Normal 7-07) ( Normal level ),5008,1,0.2,0.5,
6268,10707,( Drop item 3 skill 22) ( Normal 7-07) ( Normal level ),5006,1,0,0,
6271,10708,( Drop item 1 enhanced potion ) ( Normal 7-08) ( Normal level ),5000,1,0.3,0.5,
6272,10708,( Drop item 2 skill 31) ( Normal 7-08) ( Normal level ),5009,1,0.2,0.5,
6273,10708,( drop item 3 attack 22) ( normal 7-08) ( normal level ),5004,1,0,0,
6276,10709,( Drop item 1 enhanced potion ) ( Normal 7-09) ( Normal level ),5000,1,0.3,0.5,
6277,10709,( Drop item 2 skill 31) ( Normal 7-09) ( Normal level ),5009,1,0.2,0.5,
6278,10709,( drop item 3 attack 22) ( normal 7-09) ( normal level ),5004,1,0,0,
6281,10710,( Drop item 1 enhanced potion ) ( Normal 7-10) ( Normal level ),5000,1,0.3,0.5,
6282,10710,( Drop item 2 skill 31) ( Normal 7-10) ( Normal level ),5009,1,0.2,0.5,
6283,10710,( drop item 3 attack 22) ( normal 7-10) ( normal level ),5004,1,0,0,
6286,10801,( Drop item 1 enhanced potion ) ( Normal 8-01) ( Normal level ),5000,1,0.3,0.5,
6287,10801,( Drop item 2 Attack 32) ( Normal 8-01) ( Normal level ),5010,1,0.2,0.5,
6288,10801,( Drop item 3 Defense 31) ( Normal 8-01) ( Normal level ),5008,1,0,0,
6289,10801,( Drop item 4 skill 21) ( Normal 8-01) ( Normal level ),5003,1,0,0,
6291,10802,( Drop item 1 enhanced potion ) ( Normal 8-02) ( Normal level ),5000,1,0.3,0.5,
6292,10802,( Drop item 2 Attack 32) ( Normal 8-02) ( Normal level ),5010,1,0.2,0.5,
6293,10802,( Drop item 3 Defense 31) ( Normal 8-02) ( Normal level ),5008,1,0,0,
6294,10802,( Drop item 4 skill 21) ( Normal 8-02) ( Normal level ),5003,1,0,0,
6296,10803,( Drop item 1 enhanced potion ) ( Normal 8-03) ( Normal level ),5000,1,0.3,0.5,
6297,10803,( drop item 2 attack 32) ( normal 8-03) ( normal level ),5010,1,0.2,0.5,
6298,10803,( Drop item 3 Defense 31) ( Normal 8-03) ( Normal level ),5008,1,0,0,
6299,10803,( Drop item 4 skill 21) ( Normal 8-03) ( Normal level ),5003,1,0,0,
6301,10804,( Drop item 1 enhanced potion ) ( Normal 8-04) ( Normal level ),5000,1,0.3,0.5,
6302,10804,( Drop item 2 Attack 32) ( Normal 8-04) ( Normal level ),5010,1,0.2,0.5,
6303,10804,( Drop item 3 Defense 31) ( Normal 8-04) ( Normal level ),5008,1,0,0,
6304,10804,( Drop item 4 skill 21) ( Normal 8-04) ( Normal level ),5003,1,0,0,
6306,10805,( Drop item 1 enhanced potion ) ( Normal 8-05) ( Normal level ),5000,1,0.3,0.5,
6307,10805,( Drop item 2 Defense 32) ( Normal 8-05) ( Normal level ),5011,1,0.2,0.5,
6308,10805,( Drop item 3 skill 31) ( Normal 8-05) ( Normal level ),5009,1,0,0,
6309,10805,( Drop item 4 Attack 21) ( Normal 8-05) ( Normal level ),5001,1,0,0,
6311,10806,( Drop item 1 enhanced potion ) ( Normal 8-06) ( Normal level ),5000,1,0.3,0.5,
6312,10806,( Drop item 2 Defense 32) ( Normal 8-06) ( Normal level ),5011,1,0.2,0.5,
6313,10806,( Drop item 3 skill 31) ( Normal 8-06) ( Normal level ),5009,1,0,0,
6314,10806,( Drop item 4 Attack 21) ( Normal 8-06) ( Normal level ),5001,1,0,0,
6316,10807,( Drop item 1 enhanced potion ) ( Normal 8-07) ( Normal level ),5000,1,0.3,0.5,
6317,10807,( Drop item 2 Defense 32) ( Normal 8-07) ( Normal level ),5011,1,0.2,0.5,
6318,10807,( Drop item 3 skill 31) ( Normal 8-07) ( Normal level ),5009,1,0,0,
6319,10807,( Drop item 4 Attack 21) ( Normal 8-07) ( Normal level ),5001,1,0,0,
6321,10808,( Drop item 1 enhanced potion ) ( Normal 8-08) ( Normal level ),5000,1,0.3,0.5,
6322,10808,( Drop item 2 skill 32) ( Normal 8-08) ( Normal level ),5012,1,0.2,0.5,
6323,10808,( drop item 3 attack 31) ( normal 8-08) ( normal level ),5007,1,0,0,
6324,10808,( Drop item 4 Defense 21) ( Normal 8-08) ( Normal level ),5002,1,0,0,
6326,10809,( Drop item 1 enhanced potion ) ( Normal 8-09) ( Normal level ),5000,1,0.3,0.5,
6327,10809,( Drop item 2 skill 32) ( Normal 8-09) ( Normal level ),5012,1,0.2,0.5,
6328,10809,( Drop item 3 Attack 31) ( Normal 8-09) ( Normal level ),5007,1,0,0,
6329,10809,( Drop item 4 Defense 21) ( Normal 8-09) ( Normal level ),5002,1,0,0,
6331,10810,( Drop item 1 enhanced potion ) ( Normal 8-10) ( Normal level ),5000,1,0.3,0.5,
6332,10810,( Drop item 2 skill 32) ( Normal 8-10) ( Normal level ),5012,1,0.2,0.5,
6333,10810,( drop item 3 attack 31) ( normal 8-10) ( normal level ),5007,1,0,0,
6334,10810,( Drop item 4 Defense 21) ( Normal 8-10) ( Normal level ),5002,1,0,0,
6336,10901,( Drop item 1 enhanced potion ) ( Normal 9-01) ( Normal level ),5000,1,0.3,0.5,
6337,10901,( Drop item 2 Attack 32) ( Normal 9-01) ( Normal level ),5010,1,0.2,0.5,
6338,10901,( Drop item 3 Defense 31) ( Normal 9-01) ( Normal level ),5008,1,0,0,
6341,10902,( Drop item 1 enhanced potion ) ( Normal 9-02) ( Normal level ),5000,1,0.3,0.5,
6342,10902,( Drop item 2 Attack 32) ( Normal 9-02) ( Normal level ),5010,1,0.2,0.5,
6343,10902,( Drop item 3 Defense 31) ( Normal 9-02) ( Normal level ),5008,1,0,0,
6346,10903,( Drop item 1 enhanced potion ) ( Normal 9-03) ( Normal level ),5000,1,0.3,0.5,
6347,10903,( Drop item 2 Attack 32) ( Normal 9-03) ( Normal level ),5010,1,0.2,0.5,
6348,10903,( Drop item 3 Defense 31) ( Normal 9-03) ( Normal level ),5008,1,0,0,
6351,10904,( Drop item 1 enhanced potion ) ( Normal 9-04) ( Normal level ),5000,1,0.3,0.5,
6352,10904,( Drop item 2 Attack 32) ( Normal 9-04) ( Normal level ),5010,1,0.2,0.5,
6353,10904,( Drop item 3 Defense 31) ( Normal 9-04) ( Normal level ),5008,1,0,0,
6356,10905,( Drop item 1 enhanced potion ) ( Normal 9-05) ( Normal level ),5000,1,0.3,0.5,
6357,10905,( Drop item 2 Defense 32) ( Normal 9-05) ( Normal level ),5011,1,0.2,0.5,
6358,10905,( Drop item 3 skill 31) ( Normal 9-05) ( Normal level ),5009,1,0,0,
6361,10906,( Drop item 1 enhanced potion ) ( Normal 9-06) ( Normal level ),5000,1,0.3,0.5,
6362,10906,( Drop item 2 Defense 32) ( Normal 9-06) ( Normal level ),5011,1,0.2,0.5,
6363,10906,( Drop item 3 skill 31) ( Normal 9-06) ( Normal level ),5009,1,0,0,
6366,10907,( Drop item 1 enhanced potion ) ( Normal 9-07) ( Normal level ),5000,1,0.3,0.5,
6367,10907,( Drop item 2 Defense 32) ( Normal 9-07) ( Normal level ),5011,1,0.2,0.5,
6368,10907,( Drop item 3 skill 31) ( Normal 9-07) ( Normal level ),5009,1,0,0,
6371,10908,( Drop item 1 enhanced potion ) ( Normal 9-08) ( Normal level ),5000,1,0.3,0.5,
6372,10908,( Drop item 2 skill 32) ( Normal 9-08) ( Normal level ),5012,1,0.2,0.5,
6373,10908,( Drop item 3 Attack 31) ( Normal 9-08) ( Normal level ),5007,1,0,0,
6376,10909,( Drop item 1 enhanced potion ) ( Normal 9-09) ( Normal level ),5000,1,0.3,0.5,
6377,10909,( Drop item 2 skill 32) ( Normal 9-09) ( Normal level ),5012,1,0.2,0.5,
6378,10909,( Drop item 3 Attack 31) ( Normal 9-09) ( Normal level ),5007,1,0,0,
6381,10910,( Drop item 1 enhanced potion ) ( Normal 9-10) ( Normal level ),5000,1,0.3,0.5,
6382,10910,( Drop item 2 skill 32) ( Normal 9-10) ( Normal level ),5012,1,0.2,0.5,
6383,10910,( drop item 3 attack 31) ( normal 9-10) ( normal level ),5007,1,0,0,
6386,11001,( Drop item 1 enhanced potion ) ( Normal 10-01) ( Normal level ),5000,1,0.3,0.5,
6387,11001,( drop item 2 attack 33) ( normal 10-01) ( normal level ),5013,1,0.2,0.5,
6388,11001,( Drop item 3 Defense 32) ( Normal 10-01) ( Normal level ),5011,1,0,0,
6389,11001,( Drop item 4 skill 22) ( Normal 10-01) ( Normal level ),5006,1,0,0,
6391,11002,( Drop item 1 enhanced potion ) ( Normal 10-02) ( Normal level ),5000,1,0.3,0.5,
6392,11002,( drop item 2 attack 33) ( normal 10-02) ( normal level ),5013,1,0.2,0.5,
6393,11002,( Drop item 3 Defense 32) ( Normal 10-02) ( Normal level ),5011,1,0,0,
6394,11002,( Drop item 4 skill 22) ( Normal 10-02) ( Normal level ),5006,1,0,0,
6396,11003,( Drop item 1 enhanced potion ) ( Normal 10-03) ( Normal level ),5000,1,0.3,0.5,
6397,11003,( drop item 2 attack 33) ( normal 10-03) ( normal level ),5013,1,0.2,0.5,
6398,11003,( Drop item 3 Defense 32) ( Normal 10-03) ( Normal level ),5011,1,0,0,
6399,11003,( Drop item 4 skill 22) ( Normal 10-03) ( Normal level ),5006,1,0,0,
6401,11004,( Drop item 1 enhanced potion ) ( Normal 10-04) ( Normal level ),5000,1,0.3,0.5,
6402,11004,( drop item 2 attack 33) ( normal 10-04) ( normal level ),5013,1,0.2,0.5,
6403,11004,( Drop item 3 Defense 32) ( Normal 10-04) ( Normal level ),5011,1,0,0,
6404,11004,( Drop item 4 skill 22) ( Normal 10-04) ( Normal level ),5006,1,0,0,
6406,11005,( Drop item 1 enhanced potion ) ( Normal 10-05) ( Normal level ),5000,1,0.3,0.5,
6407,11005,( Drop item 2 Defense 33) ( Normal 10-05) ( Normal level ),5014,1,0.2,0.5,
6408,11005,( Drop item 3 skill 32) ( Normal 10-05) ( Normal level ),5012,1,0,0,
6409,11005,( Drop item 4 Attack 22) ( Normal 10-05) ( Normal level ),5004,1,0,0,
6411,11006,( Drop item 1 enhanced potion ) ( Normal 10-06) ( Normal level ),5000,1,0.3,0.5,
6412,11006,( Drop item 2 Defense 33) ( Normal 10-06) ( Normal level ),5014,1,0.2,0.5,
6413,11006,( Drop item 3 skill 32) ( Normal 10-06) ( Normal level ),5012,1,0,0,
6414,11006,( Drop item 4 Attack 22) ( Normal 10-06) ( Normal level ),5004,1,0,0,
6416,11007,( Drop item 1 enhanced potion ) ( Normal 10-07) ( Normal level ),5000,1,0.3,0.5,
6417,11007,( Drop item 2 Defense 33) ( Normal 10-07) ( Normal level ),5014,1,0.2,0.5,
6418,11007,( Drop item 3 skill 32) ( Normal 10-07) ( Normal level ),5012,1,0,0,
6419,11007,( Drop item 4 Attack 22) ( Normal 10-07) ( Normal level ),5004,1,0,0,
6421,11008,( Drop item 1 enhanced potion ) ( Normal 10-08) ( Normal level ),5000,1,0.3,0.5,
6422,11008,( Drop item 2 skill 33) ( Normal 10-08) ( Normal level ),5015,1,0.2,0.5,
6423,11008,( drop item 3 attack 32) ( normal 10-08) ( normal level ),5010,1,0,0,
6424,11008,( Drop item 4 Defense 22) ( Normal 10-08) ( Normal level ),5005,1,0,0,
6426,11009,( Drop item 1 enhanced potion ) ( Normal 10-09) ( Normal level ),5000,1,0.3,0.5,
6427,11009,( Drop item 2 skill 33) ( Normal 10-09) ( Normal level ),5015,1,0.2,0.5,
