变量名,gateID,_ beizhu,itemMap,count,probability,itemCount
147,11610,( Random drop from ordinary levels in mobile games ) ( Normal 16-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
148,11701,( Normal level of mobile game drops randomly ) ( Normal 17-01) ( Normal level ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
149,11702,( Random drop from normal levels in mobile games ) ( Normal 17-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
150,11703,( Random drop from normal levels in mobile games ) ( Normal 17-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
151,11704,( Random drop from ordinary levels in mobile games ) ( Normal 17-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
152,11705,( Random drop from ordinary levels in mobile games ) ( Normal 17-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
153,11706,( Random drop from normal levels in mobile games ) ( Normal 17-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
154,11707,( Random drop from common levels in mobile games ) ( Normal 17-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
155,11708,( Random drop from common levels in mobile games ) ( Normal 17-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
156,11709,( Random drop from common levels in mobile games ) ( Normal 17-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
157,11710,( Random drop from normal levels in mobile games ) ( Normal 17-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
158,11801,( Random drop from normal levels in mobile games ) ( Normal 18-01) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
159,11802,( Random drop from normal levels in mobile games ) ( Normal 18-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
160,11803,( Random drop from common levels in mobile games ) ( Normal 18-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
161,11804,( Random drop from normal levels in mobile games ) ( Normal 18-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
162,11805,( Random drop from common levels in mobile games ) ( Normal 18-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
163,11806,( Random drop from ordinary levels in mobile games ) ( Normal 18-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
164,11807,( Random drop from normal levels in mobile games ) ( Normal 18-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
165,11808,( Random drop from common levels in mobile games ) ( Normal 18-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
166,11809,( Random drop from ordinary levels in mobile games ) ( Normal 18-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
167,11810,( Random drop from ordinary levels in mobile games ) ( Normal 18-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
168,11901,( Random drop from common levels in mobile games ) ( Normal 19-01) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
169,11902,( Random drop from ordinary levels in mobile games ) ( Normal 19-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
170,11903,( Random drop from ordinary levels in mobile games ) ( Normal 19-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
171,11904,( Random drop from ordinary levels in mobile games ) ( Normal 19-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
172,11905,( Random drop from common levels in mobile games ) ( Normal 19-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
173,11906,( Random drop from ordinary levels in mobile games ) ( Normal 19-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
174,11907,( Random drop from ordinary levels in mobile games ) ( Normal 19-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
175,11908,( Random drop from ordinary levels in mobile games ) ( Normal 19-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
176,11909,( Random drop from ordinary levels in mobile games ) ( Normal 19-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
177,11910,( Random drop from ordinary levels in mobile games ) ( Normal 19-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
178,12001,( Random drop from normal levels in mobile games ) ( Normal 20-01) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
179,12002,( Normal levels of mobile games drop randomly ) ( Normal 20-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
180,12003,( Random drop from normal levels in mobile games ) ( Normal 20-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
181,12004,( Random drop from ordinary levels in mobile games ) ( Normal 20-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
182,12005,( Random drop from ordinary levels in mobile games ) ( Normal 20-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
183,12006,( Normal levels of mobile games drop randomly ) ( Normal 20-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
184,12007,( Random drop from normal levels in mobile games ) ( Normal 20-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
185,12008,( Random drop from ordinary levels in mobile games ) ( Normal 20-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
186,12009,( Random drop from normal levels in mobile games ) ( Normal 20-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
187,12010,( Random drop from ordinary levels in mobile games ) ( Normal 20-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
188,12101,( Normal level of mobile game drops randomly ) ( Normal 21-01) ( Normal level ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
189,12102,( Random drop from normal levels in mobile games ) ( Normal 21-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
190,12103,( Normal levels of mobile games drop randomly ) ( Normal 21-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
191,12104,( Random drop from normal levels in mobile games ) ( Normal 21-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
192,12105,( Random drop from ordinary levels in mobile games ) ( Normal 21-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
193,12106,( Random drop from ordinary levels in mobile games ) ( Normal 21-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
194,12107,( Random drop from normal levels in mobile games ) ( Normal 21-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
195,12108,( Random drop from common levels in mobile games ) ( Normal 21-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
196,12109,( Random drop from normal levels in mobile games ) ( Normal 21-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
197,12110,( Random drop from ordinary levels in mobile games ) ( Normal 21-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
198,12201,( Random drop from common levels in mobile games ) ( Normal 22-01) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
199,12202,( Random drop from normal levels in mobile games ) ( Normal 22-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
200,12203,( Random drop from common levels in mobile games ) ( Normal 22-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
201,12204,( Random drop from common levels in mobile games ) ( Normal 22-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
202,12205,( Random drop from ordinary levels in mobile games ) ( Normal 22-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
203,12206,( Random drop from common levels in mobile games ) ( Normal 22-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
204,12207,( Random drop from common levels in mobile games ) ( Normal 22-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
205,12208,( Random drop from normal levels in mobile games ) ( Normal 22-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
206,12209,( Random drop from common levels in mobile games ) ( Normal 22-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
207,12210,( Random drop from normal levels in mobile games ) ( Normal 22-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
208,12301,( Normal level of mobile game drops randomly ) ( Normal 23-01) ( Normal level ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
209,12302,( Random drop from common levels in mobile games ) ( Normal 23-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
210,12303,( Random drop from common levels in mobile games ) ( Normal 23-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
211,12304,( Random drop from normal levels in mobile games ) ( Normal 23-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
212,12305,( Random drop from ordinary levels in mobile games ) ( Normal 23-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
213,12306,( Random drop from common levels in mobile games ) ( Normal 23-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
214,12307,( Random drop from ordinary levels in mobile games ) ( Normal 23-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
215,12308,( Random drop from normal levels in mobile games ) ( Normal 23-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
216,12309,( Random drop from ordinary levels in mobile games ) ( Normal 23-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
217,12310,( Random drop from ordinary levels in mobile games ) ( Normal 23-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
218,12401,( Random drop from common levels in mobile games ) ( Normal 24-01) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
219,12402,( Random drop from ordinary levels in mobile games ) ( Normal 24-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
220,12403,( Random drop from normal levels in mobile games ) ( Normal 24-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
221,12404,( Random drop from normal levels in mobile games ) ( Normal 24-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
222,12405,( Random drop from ordinary levels in mobile games ) ( Normal 24-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
223,12406,( Random drop from normal levels in mobile games ) ( Normal 24-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
224,12407,( Random drop from ordinary levels in mobile games ) ( Normal 24-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
225,12408,( Random drop from ordinary levels in mobile games ) ( Normal 24-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
226,12409,( Random drop from common levels in mobile games ) ( Normal 24-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
227,12410,( Random drop from ordinary levels in mobile games ) ( Normal 24-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
228,12501,( Random drop from normal levels in mobile games ) ( Normal 25-01) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
229,12502,( Random drop from ordinary levels in mobile games ) ( Normal 25-02) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
230,12503,( Random drop from ordinary levels in mobile games ) ( Normal 25-03) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
231,12504,( Random drop from common levels in mobile games ) ( Normal 25-04) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
232,12505,( Random drop from ordinary levels in mobile games ) ( Normal 25-05) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
233,12506,( Random drop from normal levels in mobile games ) ( Normal 25-06) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
234,12507,( Random drop from ordinary levels in mobile games ) ( Normal 25-07) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
235,12508,( Random drop from common levels in mobile games ) ( Normal 25-08) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
236,12509,( Random drop from ordinary levels in mobile games ) ( Normal 25-09) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
237,12510,( Random drop from ordinary levels in mobile games ) ( Normal 25-10) ( Normal levels ),{11=29.7398;12=7.4349;13=1.8587;14=0.7435;510=29.7398;511=14.8699;512=3.7175;513=0.7435;5000=11.1524},5,53.8,
238,20101,( Random drops from mobile game elite level ) ( Elite 1-01) ( Elite level ),{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
239,20102,( Random drops from mobile game elite level ) ( Elite 1-02) ( Elite level ),{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
240,20103,( Random drops from mobile game elite level ) ( Elite 1-03) ( Elite level ),{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
241,20201,( Random drops from mobile game elite level ) ( Elite 2-01) ( Elite level ),{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
