"﻿变量名",_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
30333,Brave Chapter_Initial _,333,Magneto,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30893,Brave Chapter_Initial _,893,Mary Luli,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30031,Brave Chapter_Initial _,31,green caterpillar,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33502,Brave Chapter_Initial _,3502,ice dragon,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443,Brave Chapter_Initial _,1443,Boom,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30552,Brave Chapter_Initial _,552,jewel starfish,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31941,Brave Chapter_Unlocked _,1941,Ladias _,4,,,获得徽章【合体之谜I】后解锁,恭喜解锁拉帝亚斯，你已经超过70%的玩家,3,5101,1,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,500,500,,,,,
31951,Brave Chapter_Unlocked _,1951,Latios,4,,,获得徽章【合体之谜II】后解锁,恭喜解锁拉帝欧斯，你已经超过70%的玩家,3,5102,1,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,500,500,,,,,
30761,Brave Chapter_Unlocked _,761,Mew-two,4,,,挑战完成【超梦，我就在这里】副本后极大概率解锁,恭喜解锁超梦，你已经超过20%的玩家,4,17,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,
31271,Brave Chapter_Unlocked _,1271,Phoenix King,4,,,玩法周期内累计认输6次后解锁,恭喜解锁凤王，你已经超过30%的玩家,2,6,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,
31971,Brave Chapter_Unlocked _,1971,Gulardo,4,,,获得徽章【大地之怒】后解锁,恭喜解锁固拉多，你已经超过90%的玩家,3,5103,1,4,,,,,,,,,,,,,200%,200%,200%,200%,200%,200%,,,,,,,2000,2000,500,500,,,,,
32351,Brave Chapter_Unlocked _,2351,Dialga _,4,,,玩法周期内累计招募1次帝牙卢卡后解锁,恭喜解锁帝牙卢卡，你已经超过60%的玩家,1,42351,1,4,,,,,,,,,,,,,140%,140%,140%,140%,140%,140%,,,,,,,1000,1000,500,500,,,,,
32361,Brave Chapter_Unlocked _,2361,Palkia,4,,,玩法周期内累计招募1次帕路奇亚卡后解锁,恭喜解锁帕路奇亚，你已经超过60%的玩家,1,42361,1,4,,,,,,,,,,,,,140%,140%,140%,140%,140%,140%,,,,,,,1000,1000,500,500,,,,,
32441,Brave Chapter_Do not display,2441,shemi _,4,,,玩法周期内累计认输12次后解锁,恭喜解锁谢米，你已经超过50%的玩家,2,12,1,4,,,,,,,,,,,,,160%,160%,160%,160%,160%,160%,,,,,,,1500,1500,500,500,,,,,
31981,Brave Chapter_Do not display,1981,Rift seat,4,,,挑战完成【迈向最强之路】副本后极大概率解锁,恭喜解锁裂空座，你已经超过30%的玩家,4,19,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Brave Chapter Recruitment_Floor 1-3,53,Big bird,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40093,Brave Chapter Recruitment_Floor 1-3,93,Raichu,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40133,Brave Chapter Recruitment_Floor 1-3,133,Pixie,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40153,Brave Chapter Recruitment_Floor 1-3,153,Fat Keding,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40222,Brave Chapter Recruitment_Floor 1-3,222,Gotha Duck,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40273,Brave Chapter Recruitment_Floor 1-3,273,Strange power,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40283,Brave Chapter Recruitment_Floor 1-3,283,big food flower,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40303,Brave Chapter Recruitment_Floor 1-3,303,Rumble Rock,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40341,Brave Chapter Recruitment_Floor 1-3,341,Scallion Duck,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40372,Brave Chapter Recruitment_Floor 1-3,372,smelly mud,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40382,Brave Chapter Recruitment_Floor 1-3,382,Spiny clam,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40462,Brave Chapter Recruitment_Floor 1-3,462,flying legs,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40463,Brave Chapter Recruitment_Floor 1-3,463,Kuaiquan Lang,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40464,Brave Chapter Recruitment_Floor 1-3,464,War dancer,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40472,Brave Chapter Recruitment_Floor 1-3,472,Big tongue licking,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40482,Brave Chapter Recruitment_Floor 1-3,482,double bomb gas,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40503,Brave Chapter Recruitment_Floor 1-3,503,happy egg,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40692,Brave Chapter Recruitment_Floor 1-3,692,sickle helmet,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41612,Brave Chapter Recruitment_Floor 1-3,1612,fire camel,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41802,Brave Chapter Recruitment_Floor 1-3,1802,curse doll,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41853,Brave Chapter Recruitment_Floor 1-3,1853,Snow Fairy,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41863,Brave Chapter Recruitment_Floor 1-3,1863,Diya sea lion,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42073,Brave Chapter Recruitment_Floor 1-3,2073,roentgen cat,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42272,Brave Chapter Recruitment_Floor 1-3,2272,Poison Skeleton Frog,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42302,Brave Chapter Recruitment_Floor 1-3,2302,blizzard king,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42303,Brave Chapter Recruitment_Floor 1-3,2303,super blizzard king,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42593,Brave Chapter Recruitment_Floor 1-3,2593,Pangyan monster,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42612,Brave Chapter Recruitment_Floor 1-3,2612,Gopher _,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42633,Brave Chapter Recruitment_Floor 1-3,2633,construction veteran,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42683,Brave Chapter Recruitment_Floor 1-3,2683,centipede king,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42843,Brave Chapter Recruitment_Floor 1-3,2843,Miss Goth,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42873,Brave Chapter Recruitment_Floor 1-3,2873,double as much ice,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42891,Brave Chapter Recruitment_Floor 1-3,2891,Electric flying squirrel,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42923,Brave Chapter Recruitment_Floor 1-3,2923,chubby female _ _,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42924,Brave Chapter Recruitment_Floor 1-3,2924,chubby male _ _,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42963,Brave Chapter Recruitment_Floor 1-3,2963,Gear Monster,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43012,Brave Chapter Recruitment_Floor 1-3,3012,tundra bear,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43342,Brave Chapter Recruitment_Floor 1-3,3342,Flame Lion,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43432,Brave Chapter Recruitment_Floor 1-3,3432,fat sweetie,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43472,Brave Chapter Recruitment_Floor 1-3,3472,Steel cannon arm shrimp,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43511,Brave Chapter Recruitment_Floor 1-3,3511,Wrestling Hawkman _,5,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40004,Brave Chapter Recruitment_Floor 4-8,4,Super Frog Flower,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40014,Brave Chapter Recruitment_Floor 4-8,14,Super Charizard X,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40015,Brave Chapter Recruitment_Floor 4-8,15,Super Charizard Y,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40024,Brave Chapter Recruitment_Floor 4-8,24,Super Blastoise,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40163,Brave Chapter Recruitment_Floor 4-8,163,Forked bat,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40242,Brave Chapter Recruitment_Floor 4-8,242,wind speed dog,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40264,Brave Chapter Recruitment_Floor 4-8,264,Super Hudi,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40393,Brave Chapter Recruitment_Floor 4-8,393,Gengar,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40394,Brave Chapter Recruitment_Floor 4-8,394,Super Gengar,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40402,Brave Chapter Recruitment_Floor 4-8,402,steel snake _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40493,Brave Chapter Recruitment_Floor 4-8,493,Super Armored Rhinoceros,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40574,Brave Chapter Recruitment_Floor 4-8,574,Super Claw Mantis,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40603,Brave Chapter Recruitment_Floor 4-8,603,Platypus,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40631,Brave Chapter Recruitment_Floor 4-8,631,Gyarados _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40641,Brave Chapter Recruitment_Floor 4-8,641,Laplace,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40701,Brave Chapter Recruitment_Floor 4-8,701,Fossil pterosaur,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40712,Brave Chapter Recruitment_Floor 4-8,712,Snorlax _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40721,Brave Chapter Recruitment_Floor 4-8,721,frozen bird,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40731,Brave Chapter Recruitment_Floor 4-8,731,lightning bird,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40741,Brave Chapter Recruitment_Floor 4-8,741,flame bird,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40753,Brave Chapter Recruitment_Floor 4-8,753,fast dragon,5,,,,,,,,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40771,Brave Chapter Recruitment_Floor 4-8,771,dream,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40863,Brave Chapter Recruitment_Floor 4-8,863,Pokkiss,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40883,Brave Chapter Recruitment_Floor 4-8,883,Dianlong,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
40884,Brave Chapter Recruitment_Floor 4-8,884,super electric dragon,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41032,Brave Chapter Recruitment_Floor 4-8,1032,scorpio king,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41071,Brave Chapter Recruitment_Floor 4-8,1071,Hercules,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41082,Brave Chapter Recruitment_Floor 4-8,1082,Mala _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41172,Brave Chapter Recruitment_Floor 4-8,1172,Heluga _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41221,Brave Chapter Recruitment_Floor 4-8,1221,Thunder God,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41231,Brave Chapter Recruitment_Floor 4-8,1231,Yandi,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41241,Brave Chapter Recruitment_Floor 4-8,1241,Suicune,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41314,Brave Chapter Recruitment_Floor 4-8,1314,super marsh monster,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41393,Brave Chapter Recruitment_Floor 4-8,1393,Xanadu _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41394,Brave Chapter Recruitment_Floor 4-8,1394,Already _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41423,Brave Chapter Recruitment_Floor 4-8,1423,leave king,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41813,Brave Chapter Recruitment_Floor 4-8,1813,night genie,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41841,Brave Chapter Recruitment_Floor 4-8,1841,Absolu _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41911,Brave Chapter Recruitment_Floor 4-8,1911,reggie lock,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41921,Brave Chapter Recruitment_Floor 4-8,1921,Regis,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41931,Brave Chapter Recruitment_Floor 4-8,1931,Regis Chilloo,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42233,Brave Chapter Recruitment_Floor 4-8,2233,biting land shark,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42401,Brave Chapter Recruitment_Floor 4-8,2401,Cresselia,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42723,Brave Chapter Recruitment_Floor 4-8,2723,rogue crocodile,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42822,Brave Chapter Recruitment_Floor 4-8,2822,Zoroak,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42993,Brave Chapter Recruitment_Floor 4-8,2993,Crystal Lantern,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43003,Brave Chapter Recruitment_Floor 4-8,3003,Double Ax War Dragon,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43143,Brave Chapter Recruitment_Floor 4-8,3143,three dragons,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43161,Brave Chapter Recruitment_Floor 4-8,3161,Coppaluong,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43171,Brave Chapter Recruitment_Floor 4-8,3171,Delakion,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43181,Brave Chapter Recruitment_Floor 4-8,3181,Billigion _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43251,Brave Chapter Recruitment_Floor 4-8,3251,Keldeo,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43543,Brave Chapter Recruitment_Floor 4-8,3543,sticky dragon,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43592,Brave Chapter Recruitment_Floor 4-8,3592,Sonic Dragon,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43843,Brave Chapter Recruitment_Floor 4-8,3843,sweet after,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
44132,Brave Chapter Recruitment_Floor 4-8,4132,Tetragnathus _,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
47001,Brave Chapter Recruitment_Floor 4-8,7001,Ash version of Pikachu,5,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41261,Brave Chapter Recruitment_9-10F,1261,Rogia,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41961,Brave Chapter Recruitment_9-10F,1961,Gayoka,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41982,Brave Chapter Recruitment_9-10F,1982,Super Rift Seat,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
41991,Brave Chapter Recruitment_Floor 4-8,1991,Kiraqi,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42381,Brave Chapter Recruitment_9-10F,2381,Regichkas,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42391,Brave Chapter Recruitment_9-10F,2391,Giratina,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42431,Brave Chapter Recruitment_9-10F,2431,Darkley,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43211,Brave Chapter Recruitment_9-10F,3211,Rashiram,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43221,Brave Chapter Recruitment_9-10F,3221,czech rom,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43241,Brave Chapter Recruitment_9-10F,3241,Kyurem,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43261,Brave Chapter Recruitment_9-10F,3261,Meloetta Song Form,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43611,Brave Chapter Recruitment_9-10F,3611,Yveltal _,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43631,Brave Chapter Recruitment_9-10F,3631,Tianxi,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
43642,Brave Chapter Recruitment_9-10F,3642,Liberate Hoopa,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42351,Anniversary Recruitment_9-10F _ _,2351,Dialga _,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
42361,Anniversary Recruitment_9-10F _ _,2361,Palkia,5,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50003,Legend Chapter_Initial _,3,Frog Flower,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50783,Legend Chapter_Initial _,783,Geranium,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52013,Legend Chapter_Initial _,2013,Terra Turtle,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53283,Legend Chapter_Initial _,3283,Bricaron,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50013,Legend Chapter_Initial _,13,Charizard,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50793,Legend Chapter_Initial _,793,Pyrobeast _,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52483,Legend Chapter_Initial _,2483,King Yanwu,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53293,Legend Chapter_Initial _,3293,demon fire red fox,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50023,Legend Chapter_Initial _,23,Blastoise _,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50803,Legend Chapter_Initial _,803,big crocodile,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52033,Legend Chapter_Initial _,2033,Emperor Napoleon,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51293,Legend Chapter_Initial _,1293,lizard king,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52473,Legend Chapter_Initial _,2473,monarch snake,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53663,Legend Chapter_Initial _,3663,sniper tree owl,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51303,Legend Chapter_Initial _,1303,flame chicken,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51313,Legend Chapter_Initial _,1313,marsh monster,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53303,Legend Chapter_Initial _,3303,Koga Ninja Frog,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50721,Legend Chapter_Initial _,721,frozen bird,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50731,Legend Chapter_Initial _,731,lightning bird,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50741,Legend Chapter_Initial _,741,flame bird,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
