变量名,rankMax,point,minuteCoin13,byRobLimit,version
5816,817,595,124.5,4000,100
5817,818,595,124.5,4000,100
5818,819,590,124.5,4000,100
5819,820,590,124.5,4000,100
5820,821,590,124.5,4000,100
5821,822,590,124.5,4000,100
5822,823,590,124.5,4000,100
5823,824,590,124.5,4000,100
5824,825,590,124.5,4000,100
5825,826,590,124.5,4000,100
5826,827,590,124.5,4000,100
5827,828,590,124.5,4000,100
5828,829,590,124.5,4000,100
5829,830,590,124.5,4000,100
5830,831,590,124.5,4000,100
5831,832,590,124.5,4000,100
5832,833,590,124.5,4000,100
5833,834,590,124.5,4000,100
5834,835,590,124.5,4000,100
5835,836,590,124.5,4000,100
5836,837,590,124.5,4000,100
5837,838,590,124.5,4000,100
5838,839,590,124.5,4000,100
5839,840,590,124.5,4000,100
5840,841,590,124.5,4000,100
5841,842,590,124.5,4000,100
5842,843,590,124.5,4000,100
5843,844,590,124.5,4000,100
5844,845,590,124.5,4000,100
5845,846,590,124.5,4000,100
5846,847,590,124.5,4000,100
5847,848,590,124.5,4000,100
5848,849,585,124.5,4000,100
5849,850,585,124.5,4000,100
5850,851,585,124.5,4000,100
5851,852,585,124,4000,100
5852,853,585,124,4000,100
5853,854,585,124,4000,100
5854,855,585,124,4000,100
5855,856,585,124,4000,100
5856,857,585,124,4000,100
5857,858,585,124,4000,100
5858,859,585,124,4000,100
5859,860,585,124,4000,100
5860,861,585,124,4000,100
5861,862,585,124,4000,100
5862,863,585,124,4000,100
5863,864,585,124,4000,100
5864,865,585,124,4000,100
5865,866,585,124,4000,100
5866,867,585,124,4000,100
5867,868,585,124,4000,100
5868,869,585,124,4000,100
5869,870,585,124,4000,100
5870,871,585,124,4000,100
5871,872,585,124,4000,100
5872,873,585,124,4000,100
5873,874,585,124,4000,100
5874,875,585,124,4000,100
5875,876,585,124,4000,100
5876,877,585,124,4000,100
5877,878,585,124,4000,100
5878,879,580,124,4000,100
5879,880,580,124,4000,100
5880,881,580,124,4000,100
5881,882,580,124,4000,100
5882,883,580,124,4000,100
5883,884,580,124,4000,100
5884,885,580,124,4000,100
5885,886,580,124,4000,100
5886,887,580,124,4000,100
5887,888,580,124,4000,100
5888,889,580,124,4000,100
5889,890,580,124,4000,100
5890,891,580,124,4000,100
5891,892,580,123,4000,100
5892,893,580,123,4000,100
5893,894,580,123,4000,100
5894,895,580,123,4000,100
5895,896,580,123,4000,100
5896,897,580,123,4000,100
5897,898,580,123,4000,100
5898,899,580,123,4000,100
5899,900,580,123,4000,100
5900,901,580,123,4000,100
5901,902,580,123,4000,100
5902,903,580,123,4000,100
5903,904,580,123,4000,100
5904,905,580,123,4000,100
5905,906,580,123,4000,100
5906,907,580,123,4000,100
5907,908,580,123,4000,100
5908,909,575,123,4000,100
5909,910,575,123,4000,100
5910,911,575,123,4000,100
5911,912,575,123,4000,100
5912,913,575,123,4000,100
5913,914,575,123,4000,100
5914,915,575,123,4000,100
5915,916,575,123,4000,100
5916,917,575,123,4000,100
5917,918,575,123,4000,100
5918,919,575,123,4000,100
5919,920,575,123,4000,100
5920,921,575,123,4000,100
5921,922,575,123,4000,100
5922,923,575,123,4000,100
5923,924,575,123,4000,100
5924,925,575,123,4000,100
5925,926,575,123,4000,100
5926,927,575,123,4000,100
5927,928,575,123,4000,100
5928,929,575,123,4000,100
5929,930,575,123,4000,100
5930,931,575,123,4000,100
5931,932,575,122.5,4000,100
5932,933,575,122.5,4000,100
5933,934,575,122.5,4000,100
5934,935,575,122.5,4000,100
5935,936,575,122.5,4000,100
5936,937,575,122.5,4000,100
5937,938,575,122.5,4000,100
5938,939,575,122.5,4000,100
5939,940,575,122.5,4000,100
5940,941,575,122.5,4000,100
5941,942,575,122.5,4000,100
5942,943,575,122.5,4000,100
5943,944,575,122.5,4000,100
5944,945,575,122.5,4000,100
5945,946,575,122.5,4000,100
5946,947,575,122.5,4000,100
5947,948,575,122.5,4000,100
5948,949,570,122.5,4000,100
5949,950,570,122.5,4000,100
5950,951,570,122.5,4000,100
5951,952,570,122.5,4000,100
5952,953,570,122.5,4000,100
5953,954,570,122.5,4000,100
5954,955,570,122.5,4000,100
5955,956,570,122.5,4000,100
5956,957,570,122.5,4000,100
5957,958,570,122.5,4000,100
5958,959,570,122.5,4000,100
5959,960,570,122.5,4000,100
5960,961,570,122.5,4000,100
5961,962,570,122.5,4000,100
5962,963,570,122.5,4000,100
5963,964,570,122.5,4000,100
5964,965,570,122.5,4000,100
5965,966,570,122.5,4000,100
5966,967,570,122.5,4000,100
5967,968,570,122.5,4000,100
5968,969,570,122.5,4000,100
5969,970,570,122.5,4000,100
5970,971,570,122.5,4000,100
5971,972,570,122.5,4000,100
5972,973,570,122.5,4000,100
5973,974,570,122.5,4000,100
5974,975,570,122.5,4000,100
5975,976,570,122.5,4000,100
5976,977,570,122.5,4000,100
5977,978,570,122.5,4000,100
5978,979,570,122.5,4000,100
5979,980,570,122.5,4000,100
5980,981,570,122.5,4000,100
5981,982,570,121.5,4000,100
5982,983,570,121.5,4000,100
5983,984,570,121.5,4000,100
5984,985,570,121.5,4000,100
5985,986,570,121.5,4000,100
5986,987,570,121.5,4000,100
5987,988,570,121.5,4000,100
5988,989,570,121.5,4000,100
5989,990,570,121.5,4000,100
5990,991,570,121.5,4000,100
5991,992,570,121.5,4000,100
5992,993,570,121.5,4000,100
5993,994,570,121.5,4000,100
5994,995,570,121.5,4000,100
5995,996,570,121.5,4000,100
5996,997,570,121.5,4000,100
5997,998,570,121.5,4000,100
5998,999,570,121.5,4000,100
5999,1000,570,121.5,4000,100
6000,1001,570,121.5,4000,100
6001,1002,570,121.5,4000,100
6002,1003,570,121.5,4000,100
6003,1004,570,121.5,4000,100
6004,1005,570,121.5,4000,100
6005,1006,570,121.5,4000,100
6006,1007,570,121.5,4000,100
6007,1008,570,121.5,4000,100
6008,1009,565,121.5,4000,100
6009,1010,565,121.5,4000,100
6010,1011,565,121.5,4000,100
6011,1012,565,121.5,4000,100
6012,1013,565,121.5,4000,100
6013,1014,565,121.5,4000,100
6014,1015,565,121.5,4000,100
6015,1016,565,121.5,4000,100
6016,1017,565,121.5,4000,100
6017,1018,565,121.5,4000,100
6018,1019,565,121.5,4000,100
6019,1020,565,121.5,4000,100
6020,1021,565,121.5,4000,100
6021,1022,565,121.5,4000,100
6022,1023,565,121.5,4000,100
6023,1024,565,121.5,4000,100
6024,1025,565,121.5,4000,100
6025,1026,565,121.5,4000,100
6026,1027,565,121.5,4000,100
6027,1028,565,121.5,4000,100
6028,1029,565,121.5,4000,100
6029,1030,565,121.5,4000,100
6030,1031,565,121.5,4000,100
6031,1032,565,121,4000,100
6032,1033,565,121,4000,100
6033,1034,565,121,4000,100
6034,1035,565,121,4000,100
6035,1036,565,121,4000,100
6036,1037,565,121,4000,100
6037,1038,565,121,4000,100
6038,1039,565,121,4000,100
6039,1040,565,121,4000,100
6040,1041,565,121,4000,100
6041,1042,565,121,4000,100
6042,1043,565,121,4000,100
6043,1044,565,121,4000,100
6044,1045,565,121,4000,100
6045,1046,565,121,4000,100
6046,1047,565,121,4000,100
6047,1048,565,121,4000,100
6048,1049,565,121,4000,100
6049,1050,565,121,4000,100
6050,1051,565,121,4000,100
6051,1052,565,121,4000,100
6052,1053,565,121,4000,100
6053,1054,565,121,4000,100
6054,1055,565,121,4000,100
6055,1056,565,121,4000,100
6056,1057,565,121,4000,100
6057,1058,565,121,4000,100
6058,1059,565,121,4000,100
6059,1060,565,121,4000,100
6060,1061,565,121,4000,100
6061,1062,565,121,4000,100
6062,1063,565,121,4000,100
6063,1064,565,121,4000,100
6064,1065,565,121,4000,100
6065,1066,565,121,4000,100
6066,1067,565,121,4000,100
6067,1068,565,121,4000,100
6068,1069,560,121,4000,100
6069,1070,560,121,4000,100
6070,1071,560,121,4000,100
6071,1072,560,121,4000,100
6072,1073,560,121,4000,100
6073,1074,560,121,4000,100
6074,1075,560,121,4000,100
6075,1076,560,121,4000,100
6076,1077,560,121,4000,100
6077,1078,560,121,4000,100
6078,1079,560,121,4000,100
6079,1080,560,121,4000,100
6080,1081,560,121,4000,100
6081,1082,560,120,4000,100
6082,1083,560,120,4000,100
6083,1084,560,120,4000,100
6084,1085,560,120,4000,100
6085,1086,560,120,4000,100
6086,1087,560,120,4000,100
6087,1088,560,120,4000,100
6088,1089,560,120,4000,100
6089,1090,560,120,4000,100
6090,1091,560,120,4000,100
6091,1092,560,120,4000,100
6092,1093,560,120,4000,100
6093,1094,560,120,4000,100
6094,1095,560,120,4000,100
6095,1096,560,120,4000,100
6096,1097,560,120,4000,100
6097,1098,560,120,4000,100
6098,1099,560,120,4000,100
6099,1100,560,120,4000,100
6100,1101,560,120,4000,100
6101,1102,560,120,4000,100
6102,1103,560,120,4000,100
6103,1104,560,120,4000,100
6104,1105,560,120,4000,100
6105,1106,560,120,4000,100
6106,1107,560,120,4000,100
6107,1108,560,120,4000,100
6108,1109,560,120,4000,100
6109,1110,560,120,4000,100
6110,1111,560,120,4000,100
6111,1112,560,120,4000,100
6112,1113,560,120,4000,100
6113,1114,560,120,4000,100
6114,1115,560,120,4000,100
6115,1116,560,120,4000,100
6116,1117,560,120,4000,100
6117,1118,560,120,4000,100
6118,1119,560,120,4000,100
6119,1120,560,120,4000,100
6120,1121,560,120,4000,100
6121,1122,560,120,4000,100
6122,1123,560,120,4000,100
6123,1124,560,120,4000,100
6124,1125,560,120,4000,100
6125,1126,560,120,4000,100
6126,1127,560,120,4000,100
6127,1128,560,120,4000,100
6128,1129,560,120,4000,100
6129,1130,560,120,4000,100
6130,1131,560,120,4000,100
6131,1132,560,119.5,4000,100
6132,1133,560,119.5,4000,100
6133,1134,560,119.5,4000,100
6134,1135,560,119.5,4000,100
6135,1136,560,119.5,4000,100
6136,1137,560,119.5,4000,100
6137,1138,560,119.5,4000,100
6138,1139,560,119.5,4000,100
6139,1140,560,119.5,4000,100
6140,1141,560,119.5,4000,100
6141,1142,560,119.5,4000,100
6142,1143,560,119.5,4000,100
6143,1144,560,119.5,4000,100
6144,1145,560,119.5,4000,100
6145,1146,560,119.5,4000,100
6146,1147,560,119.5,4000,100
6147,1148,560,119.5,4000,100
6148,1149,555,119.5,4000,100
6149,1150,555,119.5,4000,100
6150,1151,555,119.5,4000,100
6151,1152,555,119.5,4000,100
6152,1153,555,119.5,4000,100
6153,1154,555,119.5,4000,100
6154,1155,555,119.5,4000,100
6155,1156,555,119.5,4000,100
6156,1157,555,119.5,4000,100
6157,1158,555,119.5,4000,100
6158,1159,555,119.5,4000,100
6159,1160,555,119.5,4000,100
6160,1161,555,119.5,4000,100
6161,1162,555,119.5,4000,100
6162,1163,555,119.5,4000,100
6163,1164,555,119.5,4000,100
6164,1165,555,119.5,4000,100
6165,1166,555,119.5,4000,100
6166,1167,555,119.5,4000,100
6167,1168,555,119.5,4000,100
6168,1169,555,119.5,4000,100
6169,1170,555,119.5,4000,100
6170,1171,555,119.5,4000,100
6171,1172,555,119.5,4000,100
6172,1173,555,119.5,4000,100
6173,1174,555,119.5,4000,100
6174,1175,555,119.5,4000,100
6175,1176,555,119.5,4000,100
6176,1177,555,119.5,4000,100
6177,1178,555,119.5,4000,100
6178,1179,555,119.5,4000,100
6179,1180,555,119.5,4000,100
6180,1181,555,119.5,4000,100
6181,1182,555,119,4000,100
6182,1183,555,119,4000,100
6183,1184,555,119,4000,100
6184,1185,555,119,4000,100
6185,1186,555,119,4000,100
6186,1187,555,119,4000,100
6187,1188,555,119,4000,100
6188,1189,555,119,4000,100
6189,1190,555,119,4000,100
6190,1191,555,119,4000,100
6191,1192,555,119,4000,100
6192,1193,555,119,4000,100
6193,1194,555,119,4000,100
6194,1195,555,119,4000,100
6195,1196,555,119,4000,100
6196,1197,555,119,4000,100
6197,1198,555,119,4000,100
6198,1199,555,119,4000,100
6199,1200,555,119,4000,100
6200,1201,555,119,4000,100
6201,1202,555,119,4000,100
6202,1203,555,119,4000,100
6203,1204,555,119,4000,100
6204,1205,555,119,4000,100
6205,1206,555,119,4000,100
6206,1207,555,119,4000,100
6207,1208,555,119,4000,100
6208,1209,550,119,4000,100
6209,1210,550,119,4000,100
6210,1211,550,119,4000,100
6211,1212,550,119,4000,100
6212,1213,550,119,4000,100
6213,1214,550,119,4000,100
6214,1215,550,119,4000,100
6215,1216,550,119,4000,100
6216,1217,550,119,4000,100
6217,1218,550,119,4000,100
6218,1219,550,119,4000,100
6219,1220,550,119,4000,100
6220,1221,550,119,4000,100
6221,1222,550,119,4000,100
6222,1223,550,119,4000,100
6223,1224,550,119,4000,100
6224,1225,550,119,4000,100
6225,1226,550,119,4000,100
6226,1227,550,119,4000,100
6227,1228,550,119,4000,100
6228,1229,550,119,4000,100
6229,1230,550,119,4000,100
6230,1231,550,119,4000,100
6231,1232,550,118,4000,100
6232,1233,550,118,4000,100
6233,1234,550,118,4000,100
6234,1235,550,118,4000,100
6235,1236,550,118,4000,100
6236,1237,550,118,4000,100
6237,1238,550,118,4000,100
6238,1239,550,118,4000,100
6239,1240,550,118,4000,100
6240,1241,550,118,4000,100
6241,1242,550,118,4000,100
6242,1243,550,118,4000,100
6243,1244,550,118,4000,100
6244,1245,550,118,4000,100
6245,1246,550,118,4000,100
6246,1247,550,118,4000,100
6247,1248,550,118,4000,100
6248,1249,550,118,4000,100
6249,1250,550,118,4000,100
6250,1251,550,118,4000,100
6251,1252,550,118,4000,100
6252,1253,550,118,4000,100
6253,1254,550,118,4000,100
6254,1255,550,118,4000,100
6255,1256,550,118,4000,100
6256,1257,550,118,4000,100
6257,1258,550,118,4000,100
6258,1259,550,118,4000,100
6259,1260,550,118,4000,100
6260,1261,550,118,4000,100
6261,1262,550,118,4000,100
6262,1263,550,118,4000,100
6263,1264,550,118,4000,100
6264,1265,550,118,4000,100
6265,1266,550,118,4000,100
6266,1267,550,118,4000,100
6267,1268,550,118,4000,100
6268,1269,545,118,4000,100
6269,1270,545,118,4000,100
6270,1271,545,118,4000,100
6271,1272,545,118,4000,100
6272,1273,545,118,4000,100
6273,1274,545,118,4000,100
6274,1275,545,118,4000,100
6275,1276,545,118,4000,100
6276,1277,545,118,4000,100
6277,1278,545,118,4000,100
6278,1279,545,118,4000,100
6279,1280,545,118,4000,100
6280,1281,545,118,4000,100
6281,1282,545,117.5,4000,100
6282,1283,545,117.5,4000,100
6283,1284,545,117.5,4000,100
6284,1285,545,117.5,4000,100
6285,1286,545,117.5,4000,100
6286,1287,545,117.5,4000,100
6287,1288,545,117.5,4000,100
6288,1289,545,117.5,4000,100
6289,1290,545,117.5,4000,100
6290,1291,545,117.5,4000,100
6291,1292,545,117.5,4000,100
6292,1293,545,117.5,4000,100
6293,1294,545,117.5,4000,100
6294,1295,545,117.5,4000,100
6295,1296,545,117.5,4000,100
6296,1297,545,117.5,4000,100
6297,1298,545,117.5,4000,100
6298,1299,545,117.5,4000,100
6299,1300,545,117.5,4000,100
6300,1301,545,117.5,4000,100
6301,1302,545,117.5,4000,100
6302,1303,545,117.5,4000,100
6303,1304,545,117.5,4000,100
6304,1305,545,117.5,4000,100
6305,1306,545,117.5,4000,100
6306,1307,545,117.5,4000,100
6307,1308,545,117.5,4000,100
6308,1309,545,117.5,4000,100
6309,1310,545,117.5,4000,100
6310,1311,545,117.5,4000,100
6311,1312,545,117.5,4000,100
6312,1313,545,117.5,4000,100
6313,1314,545,117.5,4000,100
6314,1315,545,117.5,4000,100
6315,1316,545,117.5,4000,100
6316,1317,545,117.5,4000,100
6317,1318,545,117.5,4000,100
6318,1319,545,117.5,4000,100
6319,1320,545,117.5,4000,100
6320,1321,545,117.5,4000,100
6321,1322,545,117.5,4000,100
6322,1323,545,117.5,4000,100
6323,1324,545,117.5,4000,100
6324,1325,545,117.5,4000,100
6325,1326,545,117.5,4000,100
6326,1327,545,117.5,4000,100
6327,1328,545,117.5,4000,100
6328,1329,540,117.5,4000,100
6329,1330,540,117.5,4000,100
6330,1331,540,117.5,4000,100
6331,1332,540,116.5,4000,100
6332,1333,540,116.5,4000,100
6333,1334,540,116.5,4000,100
6334,1335,540,116.5,4000,100
6335,1336,540,116.5,4000,100
6336,1337,540,116.5,4000,100
6337,1338,540,116.5,4000,100
6338,1339,540,116.5,4000,100
6339,1340,540,116.5,4000,100
6340,1341,540,116.5,4000,100
6341,1342,540,116.5,4000,100
6342,1343,540,116.5,4000,100
6343,1344,540,116.5,4000,100
6344,1345,540,116.5,4000,100
6345,1346,540,116.5,4000,100
6346,1347,540,116.5,4000,100
6347,1348,540,116.5,4000,100
6348,1349,540,116.5,4000,100
6349,1350,540,116.5,4000,100
6350,1351,540,116.5,4000,100
6351,1352,540,116.5,4000,100
6352,1353,540,116.5,4000,100
6353,1354,540,116.5,4000,100
6354,1355,540,116.5,4000,100
6355,1356,540,116.5,4000,100
6356,1357,540,116.5,4000,100
6357,1358,540,116.5,4000,100
6358,1359,540,116.5,4000,100
6359,1360,540,116.5,4000,100
6360,1361,540,116.5,4000,100
6361,1362,540,116.5,4000,100
6362,1363,540,116.5,4000,100
6363,1364,540,116.5,4000,100
6364,1365,540,116.5,4000,100
6365,1366,540,116.5,4000,100
6366,1367,540,116.5,4000,100
6367,1368,540,116.5,4000,100
6368,1369,540,116.5,4000,100
6369,1370,540,116.5,4000,100
6370,1371,540,116.5,4000,100
6371,1372,540,116.5,4000,100
6372,1373,540,116.5,4000,100
6373,1374,540,116.5,4000,100
6374,1375,540,116.5,4000,100
6375,1376,540,116.5,4000,100
6376,1377,540,116.5,4000,100
6377,1378,540,116.5,4000,100
6378,1379,540,116.5,4000,100
6379,1380,540,116.5,4000,100
6380,1381,540,116.5,4000,100
6381,1382,540,116,4000,100
6382,1383,540,116,4000,100
6383,1384,540,116,4000,100
6384,1385,540,116,4000,100
6385,1386,540,116,4000,100
6386,1387,540,116,4000,100
6387,1388,540,116,4000,100
6388,1389,535,116,4000,100
6389,1390,535,116,4000,100
6390,1391,535,116,4000,100
6391,1392,535,116,4000,100
6392,1393,535,116,4000,100
6393,1394,535,116,4000,100
6394,1395,535,116,4000,100
6395,1396,535,116,4000,100
6396,1397,535,116,4000,100
6397,1398,535,116,4000,100
6398,1399,535,116,4000,100
6399,1400,535,116,4000,100
6400,1401,535,116,4000,100
6401,1402,535,116,4000,100
6402,1403,535,116,4000,100
6403,1404,535,116,4000,100
6404,1405,535,116,4000,100
6405,1406,535,116,4000,100
6406,1407,535,116,4000,100
6407,1408,535,116,4000,100
6408,1409,535,116,4000,100
6409,1410,535,116,4000,100
6410,1411,535,116,4000,100
6411,1412,535,116,4000,100
6412,1413,535,116,4000,100
6413,1414,535,116,4000,100
6414,1415,535,116,4000,100
6415,1416,535,116,4000,100
6416,1417,535,116,4000,100
6417,1418,535,116,4000,100
6418,1419,535,116,4000,100
6419,1420,535,116,4000,100
6420,1421,535,116,4000,100
6421,1422,535,116,4000,100
6422,1423,535,116,4000,100
6423,1424,535,116,4000,100
6424,1425,535,116,4000,100
6425,1426,535,116,4000,100
6426,1427,535,116,4000,100
6427,1428,535,116,4000,100
6428,1429,535,116,4000,100
6429,1430,535,116,4000,100
6430,1431,535,116,4000,100
6431,1432,535,115,4000,100
6432,1433,535,115,4000,100
6433,1434,535,115,4000,100
6434,1435,535,115,4000,100
6435,1436,535,115,4000,100
6436,1437,535,115,4000,100
6437,1438,535,115,4000,100
6438,1439,535,115,4000,100
6439,1440,535,115,4000,100
6440,1441,535,115,4000,100
6441,1442,535,115,4000,100
6442,1443,535,115,4000,100
6443,1444,535,115,4000,100
6444,1445,535,115,4000,100
6445,1446,535,115,4000,100
6446,1447,535,115,4000,100
6447,1448,535,115,4000,100
6448,1449,530,115,4000,100
6449,1450,530,115,4000,100
6450,1451,530,115,4000,100
6451,1452,530,115,4000,100
6452,1453,530,115,4000,100
6453,1454,530,115,4000,100
6454,1455,530,115,4000,100
6455,1456,530,115,4000,100
6456,1457,530,115,4000,100
6457,1458,530,115,4000,100
6458,1459,530,115,4000,100
6459,1460,530,115,4000,100
6460,1461,530,115,4000,100
6461,1462,530,115,4000,100
6462,1463,530,115,4000,100
6463,1464,530,115,4000,100
6464,1465,530,115,4000,100
6465,1466,530,115,4000,100
6466,1467,530,115,4000,100
6467,1468,530,115,4000,100
6468,1469,530,115,4000,100
6469,1470,530,115,4000,100
6470,1471,530,115,4000,100
6471,1472,530,115,4000,100
6472,1473,530,115,4000,100
6473,1474,530,115,4000,100
6474,1475,530,115,4000,100
6475,1476,530,115,4000,100
6476,1477,530,115,4000,100
6477,1478,530,115,4000,100
6478,1479,530,115,4000,100
6479,1480,530,115,4000,100
6480,1481,530,115,4000,100
6481,1482,530,115,4000,100
6482,1483,530,115,4000,100
6483,1484,530,115,4000,100
6484,1485,530,115,4000,100
6485,1486,530,115,4000,100
6486,1487,530,115,4000,100
6487,1488,530,115,4000,100
6488,1489,530,115,4000,100
6489,1490,530,115,4000,100
6490,1491,530,115,4000,100
6491,1492,530,115,4000,100
6492,1493,530,115,4000,100
6493,1494,530,115,4000,100
6494,1495,530,115,4000,100
6495,1496,530,115,4000,100
6496,1497,530,115,4000,100
6497,1498,530,115,4000,100
6498,1499,530,115,4000,100
6499,1500,530,115,4000,100
6500,1501,530,115,4000,100
6501,1502,530,115,4000,100
6502,1503,530,115,4000,100
6503,1504,530,115,4000,100
6504,1505,530,115,4000,100
6505,1506,530,115,4000,100
6506,1507,530,115,4000,100
6507,1508,530,115,4000,100
6508,1509,525,115,4000,100
6509,1510,525,115,4000,100
6510,1511,525,115,4000,100
6511,1512,525,115,4000,100
6512,1513,525,115,4000,100
6513,1514,525,115,4000,100
6514,1515,525,115,4000,100
6515,1516,525,115,4000,100
6516,1517,525,115,4000,100
6517,1518,525,115,4000,100
6518,1519,525,115,4000,100
6519,1520,525,115,4000,100
6520,1521,525,115,4000,100
6521,1522,525,115,4000,100
6522,1523,525,115,4000,100
6523,1524,525,115,4000,100
6524,1525,525,115,4000,100
6525,1526,525,115,4000,100
6526,1527,525,115,4000,100
6527,1528,525,115,4000,100
6528,1529,525,115,4000,100
6529,1530,525,115,4000,100
6530,1531,525,115,4000,100
6531,1532,525,114.5,4000,100
6532,1533,525,114.5,4000,100
6533,1534,525,114.5,4000,100
6534,1535,525,114.5,4000,100
6535,1536,525,114.5,4000,100
6536,1537,525,114.5,4000,100
6537,1538,525,114.5,4000,100
6538,1539,525,114.5,4000,100
6539,1540,525,114.5,4000,100
6540,1541,525,114.5,4000,100
6541,1542,525,114.5,4000,100
6542,1543,525,114.5,4000,100
6543,1544,525,114.5,4000,100
6544,1545,525,114.5,4000,100
6545,1546,525,114.5,4000,100
6546,1547,525,114.5,4000,100
6547,1548,525,114.5,4000,100
6548,1549,525,114.5,4000,100
6549,1550,525,114.5,4000,100
6550,1551,525,114.5,4000,100
6551,1552,525,114.5,4000,100
6552,1553,525,114.5,4000,100
6553,1554,525,114.5,4000,100
6554,1555,525,114.5,4000,100
6555,1556,525,114.5,4000,100
6556,1557,525,114.5,4000,100
6557,1558,525,114.5,4000,100
6558,1559,525,114.5,4000,100
6559,1560,525,114.5,4000,100
6560,1561,525,114.5,4000,100
6561,1562,525,114.5,4000,100
6562,1563,525,114.5,4000,100
6563,1564,525,114.5,4000,100
6564,1565,525,114.5,4000,100
6565,1566,525,114.5,4000,100
6566,1567,525,114.5,4000,100
6567,1568,525,114.5,4000,100
6568,1569,520,114.5,4000,100
6569,1570,520,114.5,4000,100
6570,1571,520,114.5,4000,100
6571,1572,520,114.5,4000,100
6572,1573,520,114.5,4000,100
6573,1574,520,114.5,4000,100
6574,1575,520,114.5,4000,100
6575,1576,520,114.5,4000,100
6576,1577,520,114.5,4000,100
6577,1578,520,114.5,4000,100
6578,1579,520,114.5,4000,100
6579,1580,520,114.5,4000,100
6580,1581,520,114.5,4000,100
6581,1582,520,114.5,4000,100
6582,1583,520,114.5,4000,100
6583,1584,520,114.5,4000,100
6584,1585,520,114.5,4000,100
6585,1586,520,114.5,4000,100
6586,1587,520,114.5,4000,100
6587,1588,520,114.5,4000,100
6588,1589,520,114.5,4000,100
6589,1590,520,114.5,4000,100
6590,1591,520,114.5,4000,100
6591,1592,520,114.5,4000,100
6592,1593,520,114.5,4000,100
6593,1594,520,114.5,4000,100
6594,1595,520,114.5,4000,100
6595,1596,520,114.5,4000,100
6596,1597,520,114.5,4000,100
6597,1598,520,114.5,4000,100
6598,1599,520,114.5,4000,100
6599,1600,520,114.5,4000,100
6600,1601,520,114.5,4000,100
6601,1602,520,114.5,4000,100
6602,1603,520,114.5,4000,100
6603,1604,520,114.5,4000,100
6604,1605,520,114.5,4000,100
6605,1606,520,114.5,4000,100
6606,1607,520,114.5,4000,100
6607,1608,520,114.5,4000,100
6608,1609,520,114.5,4000,100
6609,1610,520,114.5,4000,100
6610,1611,520,114.5,4000,100
6611,1612,520,114.5,4000,100
6612,1613,520,114.5,4000,100
6613,1614,520,114.5,4000,100
6614,1615,520,114.5,4000,100
6615,1616,520,114.5,4000,100
6616,1617,520,114.5,4000,100
6617,1618,520,114.5,4000,100
6618,1619,520,114.5,4000,100
6619,1620,520,114.5,4000,100
6620,1621,520,114.5,4000,100
6621,1622,520,114.5,4000,100
6622,1623,520,114.5,4000,100
6623,1624,520,114.5,4000,100
6624,1625,520,114.5,4000,100
6625,1626,520,114.5,4000,100
6626,1627,520,114.5,4000,100
6627,1628,520,114.5,4000,100
6628,1629,520,114.5,4000,100
6629,1630,520,114.5,4000,100
6630,1631,520,114.5,4000,100
6631,1632,520,113.5,4000,100
6632,1633,520,113.5,4000,100
6633,1634,520,113.5,4000,100
6634,1635,520,113.5,4000,100
6635,1636,520,113.5,4000,100
6636,1637,520,113.5,4000,100
6637,1638,520,113.5,4000,100
6638,1639,520,113.5,4000,100
6639,1640,520,113.5,4000,100
6640,1641,520,113.5,4000,100
6641,1642,520,113.5,4000,100
6642,1643,520,113.5,4000,100
6643,1644,520,113.5,4000,100
6644,1645,520,113.5,4000,100
6645,1646,520,113.5,4000,100
6646,1647,520,113.5,4000,100
6647,1648,520,113.5,4000,100
6648,1649,515,113.5,4000,100
6649,1650,515,113.5,4000,100
6650,1651,515,113.5,4000,100
6651,1652,515,113.5,4000,100
6652,1653,515,113.5,4000,100
6653,1654,515,113.5,4000,100
6654,1655,515,113.5,4000,100
6655,1656,515,113.5,4000,100
6656,1657,515,113.5,4000,100
6657,1658,515,113.5,4000,100
6658,1659,515,113.5,4000,100
6659,1660,515,113.5,4000,100
6660,1661,515,113.5,4000,100
6661,1662,515,113.5,4000,100
6662,1663,515,113.5,4000,100
6663,1664,515,113.5,4000,100
6664,1665,515,113.5,4000,100
6665,1666,515,113.5,4000,100
6666,1667,515,113.5,4000,100
6667,1668,515,113.5,4000,100
6668,1669,515,113.5,4000,100
6669,1670,515,113.5,4000,100
6670,1671,515,113.5,4000,100
6671,1672,515,113.5,4000,100
6672,1673,515,113.5,4000,100
6673,1674,515,113.5,4000,100
6674,1675,515,113.5,4000,100
6675,1676,515,113.5,4000,100
6676,1677,515,113.5,4000,100
6677,1678,515,113.5,4000,100
6678,1679,515,113.5,4000,100
6679,1680,515,113.5,4000,100
6680,1681,515,113.5,4000,100
6681,1682,515,113.5,4000,100
6682,1683,515,113.5,4000,100
6683,1684,515,113.5,4000,100
6684,1685,515,113.5,4000,100
6685,1686,515,113.5,4000,100
6686,1687,515,113.5,4000,100
6687,1688,515,113.5,4000,100
6688,1689,515,113.5,4000,100
6689,1690,515,113.5,4000,100
6690,1691,515,113.5,4000,100
6691,1692,515,113.5,4000,100
6692,1693,515,113.5,4000,100
6693,1694,515,113.5,4000,100
6694,1695,515,113.5,4000,100
6695,1696,515,113.5,4000,100
6696,1697,515,113.5,4000,100
6697,1698,515,113.5,4000,100
6698,1699,515,113.5,4000,100
